SMILES,Crippen_logp
Oc1ccc2nccc(O)c2c1,1.646
COc1ncccc1C(=O)Cc1cccc(C#N)c1,2.3872800000000005
COC(=O)c1cccc2c(Cl)nccc12,2.674800000000001
O=C(O)c1c[nH]c2cc3c(cc2c1=O)OCO3,0.9549999999999995
Cc1cccc(NC(=O)c2ccc(N)cc2)n1,2.22452
COc1cc(C)c(-c2ccccc2)cn1,3.065620000000001
CN(C)C(=O)c1cc(Br)cnc1Cl,2.1993
C=C(C)CCc1ccc(Cl)nc1,3.2437000000000022
Nc1cnc2cc(Cl)ccc2c1Cl,3.123800000000001
Cc1ccccc1NCc1cccnc1,3.0021200000000006
COc1cnccc1-c1cccc(OC(F)(F)F)c1,3.655800000000002
Cc1ccnc(NCc2ccccn2)n1,1.7921199999999997
Cc1ccc(C)c(N2CCN(c3ccc(N)cn3)CC2)c1,2.607240000000001
O=c1[nH]c(-c2cccnc2)no1,0.4248999999999999
CC(=O)c1ccnc2ccccc12,2.4374000000000002
O=C(O)c1cc2ccc(Br)cn2n1,1.7949999999999997
CCN1CCCC1c1ccc(Cl)nc1C,3.2002200000000016
CC(=O)Nc1cc(/C=C/c2ccccc2)nc2ccccc12,4.363600000000003
c1cnc2[nH]c(C3CCNCC3)nc2c1,1.4248999999999998
CCC(=O)c1ccc(N2CCN(CC)CC2)nc1,1.8162000000000003
Fc1cncc(N2CCC(F)(F)CC2)c1,2.456200000000001
Cc1cc(C)c2c(O)c(C#N)cnc2c1,2.4289200000000006
Clc1ccc(Cl)c(-c2cccc(Cl)n2)c1,4.708800000000002
O=S(=O)(Cl)c1ccnc(Br)c1Cl,2.4250000000000007
Nc1c(Br)ccc2cccnc12,2.5795000000000003
Cc1cc(CN)c2ccccc2n1.Cl,2.4237200000000008
O=Cc1ccccc1-c1ccccn1,2.5611000000000006
COC(=O)c1cc(I)c[nH]c1=O,0.7661
Cc1cc(Br)cnc1Nc1ccccc1,3.8961200000000016
O=C(O)c1cnc(Cl)c(Cl)c1,2.0866
O=[N+]([O-])c1ncccc1OCCS(=O)(=O)Cl,0.9371999999999999
O=C(O)Cc1cnc(-c2cccnc2)[nH]c1=O,0.4589999999999999
O=C(C[n+]1cccc(O)c1)c1ccccc1.[Br-],-1.4334
CC(C)OC(=O)c1cc(-c2ccccc2)nc2ccccc12,4.467000000000003
CC(C)CN1CCCC1c1ccc2ncccc2c1,4.027700000000003
OC1(c2ccc(Br)cn2)CCC1,2.2155999999999993
CC1CCC1COc1ncccc1N,2.0887000000000002
Clc1ncccc1-c1nc(-c2ccccc2)no1,3.4520000000000026
Cc1cc(Br)cnc1CC(N)c1ccccc1,3.3950200000000006
N#CCc1ncc(Cl)cc1-c1cccc(F)c1,3.6071800000000014
CSc1ccc(C=O)c(C)n1,1.9244199999999998
COC(=O)c1c(C)ccnc1OC,1.18522
O=C(/C=C/Sc1ccccn1)c1ccc(Cl)cc1,4.223700000000002
CN1CCN(c2ccc(B(O)O)cn2)CC1.Cl,-1.0650000000000002
CCCn1nc2[nH]c(=O)cc(C)c2c1C,1.75144
Oc1nc2ccccc2cc1Cl,2.5938000000000008
Oc1ccc(-c2cccc(C(F)(F)F)c2)cn1,3.4730000000000008
Clc1ccc(-n2cnnn2)cn1,0.7106999999999994
CN1CCCCC1c1ccc(Sc2ccccc2)nc1,4.389600000000003
Cn1c(=O)c(CCl)cc2cc3c(cc21)OCCO3,2.0484999999999998
Fc1c(Cl)ncc(Cl)c1I,3.1321000000000003
CC(C)(C)OC(=O)CNc1ccccn1,1.8351999999999997
O=C(O)CCc1csc(-c2ccccn2)n1,2.2222999999999997
CC(=O)c1cnc2c(Cl)c(Cl)ccc2c1O,3.449800000000002
Cc1nc(Sc2ccccc2)ccc1C(C)O,3.5945200000000024
O=[N+]([O-])c1ccc(CBr)nc1,1.8846999999999998
Cc1cccn2c(=O)c(C=O)c(N3CCN(C)CC3)nc12,0.5672199999999998
OCc1cccnc1-c1nc2ccccc2s1,2.850600000000001
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccccn2)c1C,3.116080000000002
CCC(C)Nc1ncccc1C1CCCN1C(C)=O,2.9754000000000014
Nc1cc2ccccc2nc1CO,1.3093
CC(C)C(=O)c1ccc(C(F)(F)F)nc1N,2.5212999999999997
CC(C)(C)NC(=O)c1cccc(Cl)n1,2.2633
COc1ccnc(F)c1N,0.8114999999999999
CC(=O)CCc1cc(C)nc2ccccc12,3.064820000000002
Fc1cc(CCl)ncc1Cl,2.6129000000000007
CCn1cccc(N)c1=O,0.4503999999999999
Fc1cccnc1-c1cccc(F)c1F,3.1659000000000006
N#CC1(c2cc(Cl)ccn2)CC1,2.2901800000000003
CCn1cc(I)c(=O)c2ccccc21,2.6260000000000012
C=CCn1cccc(C(=O)Nc2ccc(C)cc2)c1=O,2.5950200000000008
Cl.Cl.O=C(Cc1ccccn1)N1CCNCC1,0.8994999999999993
CC1(C)OB(c2cc([N+](=O)[O-])cnc2NN)OC1(C)C,0.5745999999999999
CCCc1ccccc1Nc1cc(C)ccn1,4.086120000000003
Nc1cccnc1NCc1cccnc1,1.6708999999999998
CC(C)(C)S(=O)(=O)c1ccc(Br)cn1,2.4163000000000006
O=[N+]([O-])Cc1ncc(C(F)(F)F)cc1Cl,2.530500000000001
c1ccc(C2CCCNC2)nc1,1.5485999999999998
Oc1c(OC(F)F)ccc2ncccc12,2.5418000000000003
O=C(O)c1ccnc(Cl)c1[N+](=O)[O-],1.3413999999999997
CCSc1ccc(C2CCCN2C(C)=O)cn1,2.8770000000000016
O=C(NCC1CCNCC1)c1ccc(Br)cn1,1.5735000000000001
Cc1cc(Cl)cnc1CCl,2.7822200000000006
Cc1nc2ccc(Br)cc2c(N)c1C(C)C,4.011320000000002
CCOC(=O)c1cnc2c(OC)cccc2c1Cl,3.073500000000002
COc1ccc(OC)c(OC)n1,1.1074
c1ccc(-c2cc3ccccc3[nH]2)nc1,3.2299000000000007
[O-][n+]1ccc2nc[nH]c2c1,0.1963000000000002
Cn1[nH]c(=O)c2c(=O)cc[nH]c21,-0.4451000000000002
COc1cc(N)ncc1Br,1.4348999999999998
Cc1ccc2cccnc2c1S(=O)(=O)Cl,2.470720000000001
Cl.Cl.c1ccc(CC2CCNCC2)nc1,2.4673
NCc1ccc(O)c2ncccc12,1.3990999999999998
Nc1ccccc1-c1nc2ncccc2o1,2.4720000000000004
Cc1nc(Oc2ccccc2)ccc1C(=O)O,2.8805200000000006
Cl.O=[N+]([O-])c1ccc(OCC2CCNCC2)nc1,1.7899999999999998
O=[N+]([O-])c1ccc(-c2ccccc2)nc1Cl,3.310200000000001
CCOC(=O)c1cc(C)nc(OC)c1,1.57532
Cc1nc(O)ccc1C1CCCCN1C(=O)OC(C)(C)C,3.5577200000000024
Cc1noc2nc(-c3ccc(Cl)cc3)cc(C(=O)O)c12,3.5498200000000013
C=CCOc1ccc(CNCc2cccnc2)cc1OCC,3.334900000000002
COc1ccc(C=O)c(-c2ccncc2)c1,2.569700000000001
O=Cc1ccc(Cl)nc1Br,2.3100000000000005
Cc1cc(C)[n+](F)c(C)c1,1.63196
Brc1ccc2nc(N3CCCC3)nn2c1,2.0919999999999996
Cc1cccc(-n2ccc(N)n2)n1,1.15792
CNC(C)c1ccncc1,1.3619999999999999
Cn1cc(-c2cnc3[nH]cc(C4CCNCC4)c3c2)cn1,2.4304000000000006
NS(=O)(=O)c1cncc(Cl)c1N1CCNCC1,-0.20800000000000018
Clc1cccc(-c2cncc(Br)c2)c1,4.164500000000002
Cc1cc(/C=N/O)cnc1NC(C)(C)C,2.40852
Cc1cc(C#N)cc(C(=O)O)n1,0.9599
Cl.O=C(O)c1ccnc(N2CCCC2)c1,1.8018
Cc1ccn2cc(-c3ccc(C)c(N)c3)nc2c1,3.2003400000000006
Cc1ccc(-c2cccc(F)c2)cn1,3.1961200000000023
CC(=O)c1ccc(Br)c(Cl)n1,2.700100000000001
Cc1cc(Cl)c(C=O)c(Cl)n1,2.5093200000000015
COc1ccc(-c2c(C#N)c(N)nc3c2CCC3)cc1,2.6997800000000014
FC(F)Oc1cccnc1C(F)(F)F,2.7018000000000004
CCn1nc(C)c(-c2cc(C(=O)O)c3cnn(C)c3n2)c1C,2.16674
Cc1ccnc(-c2noc(CN)n2)c1,0.89872
Cc1cc(OCC(=O)OC(C)C)c2c(F)ccc(C)c2n1,3.3211400000000015
N#Cc1cnc2c(O)cccc2c1,1.81208
CCC(O)c1cnc(Br)cc1C,2.5959200000000004
CCOC(=O)c1ccc(C(F)(F)F)nc1C=O,2.0896
O=C(O)CC/C(=N\NC(=O)c1ccncc1)c1ccccc1,2.0805
OCCNCc1cccnc1Cl,0.8169
Cc1cc(C#N)cnc1NC(C)(C)C,2.4721
Nc1cc(O)cc(C(=O)c2ccccn2)c1,1.6003999999999998
CC(C)CNC(=O)C(C)Oc1cccnc1N,1.2032999999999998
O=Cc1cccc(OCc2cccnc2)c1,2.4731000000000005
Nc1ccc(Cl)c(N)n1,0.8994
CC(NCc1cccnc1)c1ccccc1N,2.5145999999999997
N#Cc1cc(Br)ncc1F,1.85488
Cl.O=C(O)c1cc(Oc2ccccc2)ccn1,2.993900000000001
Cc1cc(Cl)ccc1C(O)c1ccccn1,3.1251200000000017
Cc1cccc(NC(=O)CCC(=O)O)n1,1.19332
Cc1ccc(F)c2nc(Cl)cc(C(=O)O)c12,3.033920000000001
COC(=O)c1cc(Cl)cc(Cl)n1,2.175
Ic1cnc2ccoc2c1,2.4324000000000003
O=S(=O)(Cl)c1cc(O)ncc1Cl,1.3681
NC1CC(=O)N(c2cccc3cnccc23)C1,1.2987999999999995
Nc1ncc(Cl)cc1I,1.9218
CCSc1nc2ccccc2cc1C=O,3.1593000000000018
Cc1cc(C)c2nc(O)cc(C)c2c1,2.865660000000001
O=S(=O)(c1ccccc1)n1ccc2cc(F)cnc21,2.4124
CCCCCCc1ccc(C)nc1C,3.821240000000003
CCOc1ccc2nc(Cl)c(-c3ccccc3)cc2c1,4.9539000000000035
Cc1cnc(O)c(Br)c1,1.8581199999999998
CC(=O)/C=C/c1ccc(C)cn1,1.99222
Clc1ccnc2[nH]c(Br)nc12,2.3738
O=c1[nH]ncc(N/N=C\c2ccncc2)c1Cl,1.2642999999999998
N[C@@H](Cc1ccnc(C(=O)O)c1)C(=O)O,-0.2658000000000001
Sc1nc2ccncc2s1,1.9799999999999998
CCC(N)c1cnc(SC(C)(C)C)cc1C,3.690420000000003
CCOc1ncccc1C1CCCN1C(=O)c1ccccc1,3.457600000000002
CCCc1cc(=O)c2cccc(F)c2[nH]1,2.619700000000001
NC1(c2cccnc2C(F)(F)F)CC1,2.0482
Cc1cnc2[nH]c(C=O)cc2c1,1.6838199999999999
Nc1nc2ccncc2o1,0.805
Cc1cccc(C(C)N)n1,1.4097199999999999
NNc1ccc2cc(Cl)ccc2n1,2.1738
Oc1ccc2ncc(Br)cc2c1F,2.8420000000000005
CCCCNc1ncccc1C1CCCN1CC(C)C,4.086500000000004
c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1,2.560200000000001
O=C(O)CCc1csc(NC(=O)c2ccc[nH]c2=O)n1,1.1009
N#Cc1cc(N2CCCCC2)c2c(n1)CCCN2,2.3016799999999997
Nc1ccccc1CNc1ccncc1,2.2759
CC(F)(F)c1ccnc(Cl)c1,2.846700000000001
Cl.Cl.NC1CCCc2cccnc21,2.2613000000000003
OB(O)c1ccc(OCCN2CCOCC2)nc1,-1.5275999999999978
O=C(O)c1c(Br)cnc2c1N=S=N2,2.2687
CON=Cc1ccc(Sc2ccccc2Cl)nc1,3.866500000000002
N#Cc1ccnc(CC(=O)[O-])c1.[Na+],-3.7503199999999994
Cc1nc(Nc2ccc(Cl)cn2)sc1C(=O)O,2.941720000000001
O=C(c1ccc(Br)nc1)N1CCCC1,2.0801
Cc1ccccc1C(=O)c1ccncc1N,2.20322
Cc1cc(OCCO)c2cc(F)ccc2n1,2.05342
Nc1ccc(NCc2ccncc2)cc1,2.2759
O=C(O)Cc1ncc(Cl)cc1OC(F)F,1.9635
N#CCc1ccc(C(F)(F)F)nc1-c1cccnc1,3.228480000000002
CCCOP(=O)(Cc1ccccn1)OCCC,3.627900000000002
Nc1ccnc(-c2ccncc2)c1,1.7257999999999998
Nc1nc2c(-c3ccc(F)c(F)c3)cccn2n1,2.2566999999999995
O=C(O)C1CSC(c2cccnc2)=N1,1.0282
CCCCCc1ccnc(N)c1,2.3964999999999996
CNCc1cn(C)nc1-c1ccncc1,1.2015
CCOCCCNc1ncccc1N,1.5023
N#CC(CC(=O)c1nc2cccnc2[nH]1)c1ccccc1,2.8380800000000006
Cc1cc(C)cc(C(=O)NCc2cccnc2)c1,2.628440000000001
COc1ccc(C(F)(F)F)nc1F,2.2481
S=C=Nc1ncccc1Cl,2.4693000000000005
COC(=O)c1ccc2cc(F)ccc2n1,2.1605
Ic1ccc(N2CCCC2)nc1,2.2863999999999995
CCOC(=O)c1c(O)nc2c(c1O)CCCC2,1.5482999999999998
N#Cc1cc(C(=O)O)c(F)cn1,0.79058
CCCCCOc1ccnc(C(=N)N)c1.Cl,2.3564700000000003
Cc1nc2ccncc2n1C,1.2767199999999999
OC(c1cc(-c2ccccc2)ccn1)C(F)(F)F,3.3443000000000014
Nc1ccc(OC(F)(F)F)c2ncccc12,2.7156000000000002
COc1ccc2c(c1)cc(CO)c(=O)n2CC(C)C,2.1583999999999994
Cc1cc(Br)cnc1NCC1CCCC1,3.754620000000002
Cc1c(Br)cnc(Cl)c1N,2.3881200000000002
c1ccc2c(c1)Cc1cccnc1N1CCNCC21,2.1366999999999994
CCOC(=O)CCSc1cc(Cl)ccn1,2.7803000000000013
CNCc1cccc(C)n1.Cl.Cl,1.9530200000000004
CN(C)CCCNCc1cc2ccccc2n(C)c1=O,1.5797999999999999
COc1cccc(C(=O)O)c1-c1ccncc1,2.455400000000001
c1cc(CCN2CCCNCC2)ccn1,0.9193999999999996
Nc1c(F)ccc2[nH]c(=O)ccc12,1.2493999999999998
N#Cc1c(C(F)(F)F)cc(=O)[nH]c1S,1.5540799999999997
O=C(O)c1c[nH]c2cc(F)ccc2c1=O,1.3653999999999997
Cc1cc(C=O)cnc1N1CCN(C=O)CC1,0.4809199999999998
Cc1cc2ccccc2nc1Cl,3.196620000000002
Clc1ccc(Oc2cccnc2Br)nn1,3.0798000000000014
COCCCNc1cc(C#N)ccn1,1.40168
Nc1ccc(C2CCNC(=O)C2)c(F)n1,0.7965
Oc1ccnc2cc(F)c(F)cc12,2.2186000000000003
Cl.c1cc(O[C@@H]2CCNC2)ccn1,1.2440999999999998
Cc1ccc2nc(NCc3ccccn3)sc2c1,3.6118200000000016
O=C(O)c1ccc(N2CCCC2c2ccccn2)nc1,2.516300000000001
Cc1ccc2cc(-c3noc(C)n3)c(Cl)nc2c1,3.5550400000000018
Oc1nccc(-c2c(F)c(F)c(F)c(F)c2F)c1Cl,3.8030999999999997
COc1ccnc2[nH]c(C)cc12,1.8799199999999998
COc1cc([N+](=O)[O-])c2ncccc2c1[N+](=O)[O-],2.0598
CCOC(=O)c1ccc2c(OCC)ccnc2c1,2.810200000000001
Cc1c2c(C(F)F)cc(=O)[nH]c2nn1CC(F)F,2.2357199999999997
Fc1cccc(N2CCCCCC2)n1,2.6011000000000006
O=C(O)c1cnc(N2CCCCC2)nc1-c1ccncc1,2.2271
COC(=O)c1cc(I)cnc1C,1.78122
CC(NCc1ccccn1)C(=O)NCc1ccco1,1.4690999999999996
O=[N+]([O-])c1ncc(F)cc1Br,1.8914
O=C(O)c1cccn2nnnc12,-0.1775000000000002
COC(=O)Cc1ccncc1N,0.37929999999999986
Brc1cnc2c(c1)NCCN2,1.6814999999999996
Cc1cc(N)cnc1-c1cccc(F)c1F,2.917420000000001
CCc1cccc(Oc2ccc(N)cn2)c1,3.0185000000000004
Cc1cc(C)c2ccc(C(=O)O)cc2n1,2.5498399999999997
CCC(=O)c1cnc(Cl)c(C)c1,2.636120000000001
O=C(c1ccncc1)c1ccc(F)c(C(F)F)c1,3.3893000000000013
Cc1cccc(C)c1Oc1ccc(N)cn1,3.072940000000001
[2H]c1nc([2H])c([2H])c(-c2c([2H])c([2H])nc([2H])c2[2H])c1[2H],2.1435999999999993
CCOC(=O)CC(=O)c1ncccc1Br,1.98
COc1cc(C(F)(F)F)cnc1C#N,1.98068
c1cc(N2CCOCC2)ncc1C1=NCCCC1,1.8912000000000002
CC(C)C(C)NCc1nnc2ccccn12.Cl,2.2852
Fc1ccc(CBr)nc1C(F)(F)F,3.1344000000000003
Oc1ccc(C(F)(F)F)nc1-c1cccc(F)c1F,3.7512000000000008
Nc1ccc(NC(=O)c2cc[n+]([O-])cc2)cc1,1.1545000000000003
NNc1cc(C(=O)NCC2CCCCC2)ccn1,1.6772999999999996
CNc1cc(-c2ccccn2)n[nH]1,1.5133999999999999
O=C(Cl)c1nc(Cl)ccc1Cl,2.7674000000000003
O=C(O)c1cnc2ccc(S(F)(F)(F)(F)F)cc2c1,4.590400000000001
c1cnc2ccc(N3CCNCC3)cc2c1,1.6444
O=C1CN(c2ncc(Cl)cc2F)CCN1,0.8102999999999998
COC(=O)c1ccc(F)nc1Br,1.7698
Cc1cccc(-c2cc(C(=O)Cl)c3cccc(C)c3n2)c1,4.8976400000000035
CCOc1cccc2sc(NCc3ccccn3)nc12,3.7021000000000015
CCOC(=O)c1ccnc(C(F)(F)F)c1F,2.416200000000001
O=C(O)c1cccc(=O)n1OCc1ccccc1,1.1752999999999998
CC(=O)N1CCCC(Cc2ccc(Cl)nc2)CC1,2.9261000000000017
CC(=O)Nc1ccc2nc(C)cc(C(=O)O)c2c1,2.19982
CC(NCCCO)c1cccnc1,1.1146
NCc1cc(C(F)(F)F)nc2ccccc12,2.712300000000001
FC(F)(F)c1cnc2c(Br)cccc2c1,4.016100000000002
COC(=O)c1cc2cc(Cl)cnc2[nH]1,2.0028999999999995
Cc1nc(NN)ccc1Br.Cl,1.8599200000000002
N=C(N)c1ccc(OCCCc2ccncc2)nc1,1.7722700000000002
O=[N+]([O-])c1c(Cl)nc2c([N+](=O)[O-])cccc2c1Cl,3.3580000000000005
Oc1cncc(-c2cccc(Cl)c2)c1,3.1076000000000015
O=S(=O)(Cl)c1cnc(O)c(Br)c1,1.4771999999999998
Cc1cc(N2CCCc3ccccc32)ncc1CCO,3.0091200000000016
CCCCN1CCCC1c1ccc(NC)nc1C,3.3687200000000015
CC1CNCc2cc(Br)cnc21,2.0507999999999997
COCc1cc(C)[nH]c(=O)c1C#N,0.7014
CCN1CCCCC1c1ccc[nH]c1=O,1.9218
O=c1ccc(C(F)(F)F)cn1CCCBr,2.652100000000001
CCN1CCCC1c1ccc(N(C)c2ccccc2)nc1,4.006300000000003
O=C(Nc1nncs1)c1cccnc1,1.1853999999999998
Cc1cccn2c(C=O)c(-c3ccc([N+](=O)[O-])cc3)nc12,3.0304200000000012
Oc1c(OC(F)F)ccc2cccnc12,2.5418000000000003
Brc1ccnc2[nH]cc(Br)c12,3.0879000000000003
NCc1ccnc(-n2cncn2)c1,0.12099999999999977
COCc1cc(=O)[nH]c2cc(NC(=O)C3CC3)c(C)cc12,2.3314200000000005
Nc1ccc(=O)n(Cc2cccc(F)c2)c1,1.6179
Cc1nc(O)cc(O)c1C(=O)O,0.4994199999999999
COc1ccc(N)cc1OCc1cccnc1,2.2514000000000003
NNC(c1ccncc1)c1ccccn1,1.0292999999999997
O=Cc1ccc(F)c2ncccc12,2.1864
N#Cc1ccc(Oc2ccc(C=O)c3ccoc23)nc1,3.304280000000001
FC(F)(F)c1cnc(N2CCNCC2)c(Cl)c1,2.1634
Cn1cc(I)c2ccccc2c1=O,2.1430999999999996
Cc1cc(O)c(C(=O)O)c(=O)n1C,0.09752
Nc1ccc(NCCc2cccs2)nc1,2.3799
Cl.NCCOc1cncc(Br)c1,1.6034
CCCCCCc1c(O)nc(C)nc1/C=C/c1cccnc1,4.178820000000003
BrCc1ccccn1.Cl,2.3983000000000003
CNc1ccc(C2=NCCC2)c(C)n1,2.01462
O=C(O)Cc1cccc(Br)n1,1.4712
OCc1cccnc1Sc1ccccc1Cl,3.3785000000000007
Cc1ncc(C=O)cc1O,0.90812
Nc1c(Cl)cnc(Br)c1[N+](=O)[O-],1.9879
Cc1cc(Br)nc(Cl)c1N,2.3881200000000002
Brc1cc(N2CCCC2)ccn1,2.4443
CCOc1ncc(Br)cc1B(O)O,-0.07740000000000002
CCOc1cc(=O)n(C)cc1C(=O)O,0.4821999999999999
Nc1ccc(OCC2CCOCC2)nc1,1.4692
c1ccc2c(c1)nnn2Cc1ccncc1,1.8745999999999996
CCOC(=O)c1c[nH]c2cc(F)c(F)cc2c1=O,1.9829999999999997
Cc1cc(C(=O)O)c2cnn(C3CCCC3)c2n1,2.553020000000001
COc1ccc(Cl)cn1,1.7435999999999998
Cc1nc(Br)ccc1O,1.85812
COC(=O)c1ccnc(F)c1C(F)(F)F,2.0261
COc1c(F)ccnc1C(F)(F)F,2.2481
N#CCc1ncc(-c2ccccc2)cc1C(F)(F)F,3.8334800000000016
Cc1cc(O)c2c(c1)O/C(=C\c1cccnc1)C2=O,2.7118200000000003
OB(O)c1cc2cccnc2[nH]1,-0.7573000000000001
Fc1ccc(CCl)nc1OC(F)F,2.5609
COc1ccc2c(c1)cc(C(=O)O)c(=O)n2C,1.2453
N#Cc1cnc(N)cc1C(F)(F)F,1.55428
CCC(=O)c1cc(Br)ncc1Br,3.199300000000001
CC(C)(C)Sc1ccc(C#N)cn1,2.8438800000000004
CC1(C)OB(c2cncc(N)c2)OC1(C)C,0.9629999999999995
Cc1cc(C2CCCCN2Cc2ccccc2)cnc1O,3.822820000000003
Clc1cc(-c2ncco2)ccn1,2.3900000000000006
Cc1ccc(S(=O)(=O)c2ncccc2C=O)cc1,2.03532
Cc1c(Br)ccc2cc(C(=O)O)cnc12,3.003920000000001
COC(=O)c1ccnc(OC)c1NC(=O)OC(C)(C)C,2.2237999999999998
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1.4483000000000001
N#Cc1cc(C(F)(F)F)c(F)cn1,2.11118
Oc1cc(Br)c2cc[nH]c2n1,2.031
COc1ccc(C2CCCN2C(=O)OC(C)(C)C)cn1,3.162200000000002
Brc1nn2cc(-c3cccnc3)nc2s1,2.6153000000000004
Cc1ccc(C(F)(F)F)c(C(=O)c2cccnc2)c1,3.639820000000003
Cc1ncc(N)cc1O,0.6778199999999999
CC(C)(C)Sc1cccnc1C(=O)O,2.6704
O=[N+]([O-])c1cnc(F)cc1Cl,1.7822999999999998
COC(=O)Cc1ccc(Cl)nc1,1.4505
CCc1cccc2c1ncc1c(=O)nc(N)sc12,2.3493
O=Cc1c(-c2ccncc2)[nH]c2ccc(F)cc12,3.1815000000000015
Nc1ccc2c(C(=O)O)c[nH]c(=O)c2c1,0.8085000000000001
COc1cccc2c(Cl)c(N)c(Cl)nc12,3.1324000000000005
COc1ccccc1-c1c(C#N)c(N)nc(OC)c1C#N,2.09136
Cc1cc(Cl)cc2cc(C#N)c(Cl)nc12,3.721700000000001
COc1cccc(-n2cnc3ccccc32)n1,2.4291
Cl.NCCCn1ccccc1=O,0.6189
O=Cc1ccncc1N1CCOCC1,0.7307
COC(=O)NCC1CCN(c2ccncc2)CC1,1.6540000000000001
OCc1ccc(-c2ccccc2)cn1,2.2409
O=S(=O)(c1ccccc1)n1ccc2cnccc21,2.2733
CCCCNc1cc(C)c([N+](=O)[O-])cn1,2.5102200000000003
Cc1cc(N)ncc1CO,0.46452
CCCCOc1ccc(C(=O)O)cn1,1.9587
COCCn1cc(CN)ccc1=O,-0.04659999999999992
OB(O)c1cc(Br)nc(Br)c1,0.2863999999999999
O=S(=O)(Cl)c1cc(F)cnc1Br,1.9107000000000003
Fc1ncc(Cl)c(I)c1Cl,3.1321000000000003
COC(=O)c1ncc(C(F)(F)F)cc1Br,2.6495000000000006
CC(C)COc1ccc(B(O)O)cn1,-0.2038000000000001
O=S(=O)(F)Cc1ccc(Cl)nc1,1.5343
O=Cc1cccc2nccc(C(F)(F)F)c12,3.0661000000000014
O=[N+]([O-])c1ccccc1/C=C/c1ccncc1,3.1602000000000015
Cc1cc(B2OC(C)(C)C(C)(C)O2)c2ncccc2c1,2.8424200000000006
O=C(NCC1CCCC1)c1ccc(Br)nc1,2.764100000000001
C=Cc1ccc(OC)nc1,1.7331999999999999
Ic1cc2cn[nH]c2cn1,1.5624999999999996
Cc1cc(CC(=O)O)ncc1N,0.5993200000000001
COc1ccc2[nH]c(=O)c3sccc3c2c1,2.7514000000000003
O=c1c(Cl)cc(Br)cn1C(F)F,2.6593
COc1cnc(F)cc1-c1cccc(F)c1F,3.174500000000001
O=Cc1ccc(-c2cccc(Cl)c2)nc1,3.214500000000002
O=C(O)c1cnc2ccc(F)cc2c1Br,2.834600000000001
CC(C)CNS(=O)(=O)c1ccc(C(=O)O)cn1,0.7141000000000002
CNc1cncc(-c2cccnc2)c1,2.1853
COCCCOc1ccnc(CO)c1C.Cl,1.71942
CC(=O)c1cc(C(=O)O)ccn1,0.9823999999999999
Brc1cncc2[nH]cnc12,1.7203999999999995
COC(=O)c1cccc(OC)n1,0.8767999999999999
Clc1ccc(-c2nnco2)cn1,1.7849999999999995
Oc1ccc(-c2cc3ccccc3s2)nc1,3.6689000000000016
Cc1cc(Br)c(C#N)cn1,2.0241999999999996
c1ccc(-c2nc(-c3ccncc3)no2)cc1,2.7986000000000004
CN(C)C1CCN(c2ncccc2C(F)(F)F)CC1,2.6308000000000007
CCOCCCn1c(S)nnc1-c1ccncc1,2.0553999999999997
Cc1nc2cccc(Br)n2c1C(=O)O,2.1034200000000003
CCOc1ccc2nc(C)cc(NN)c2c1.Cl,2.64932
CC(=O)NCc1ccccn1.Cl,1.1395
O=C(O)c1ccnc(NCC2CCCCC2)c1,2.772000000000001
CC(NC(C)C1CC1)c1cccnc1,2.5307000000000004
Clc1nc(-c2cccnc2)n(-c2ccccc2)n1,2.9827000000000004
COc1cc(CN)cnc1Cl.Cl,1.6241
COC(=O)c1ccnc(F)c1C,1.31572
Cc1cc(OC(C)CC[N+](C)(C)C)nc2ccccc12,3.4068200000000024
OCc1cccnc1Br,1.3364
O=c1o[n+]2ccccc2s1.[Cl-],-2.556
COC(=O)Cc1ccc(Cl)nc1N,1.0327
CC(C)(C)OC(=O)N1CCN(c2cccnc2Cl)CC1,2.7921000000000014
CC(C)(C)OC(=O)NCCCC(N)c1ccncc1,2.3863000000000003
N#Cc1c(-c2ccccc2)cc(C(F)(F)F)[nH]c1=S,4.3016700000000005
O=C(c1ccncc1)c1ccc(O)c(OC(F)F)c1,2.6196
Fc1ccc(Br)c2cccnc12,3.136400000000002
COC(=O)c1cncc(-c2ccc(F)c(OC)c2)c1,2.682900000000001
Cl.Cl.NCCc1c[nH]c2cccnc12,1.9077000000000002
COC(=O)c1cnc(N2CCCC2)cc1C,1.7768199999999998
Nc1ccc(-c2ccc(F)c(Cl)c2)cn1,3.1233000000000013
N#CCCNC(=O)c1ccncc1,0.72508
Cc1nc2c(C(F)F)cc(C(F)F)nc2n1CCO,2.607220000000001
N#Cc1ccc(-c2ccc(C(=O)O)nc2)cc1,2.31848
Fc1ccc(-c2cc(CBr)c(F)cn2)cc1,3.9217000000000013
Nc1ccc(SC(F)(F)F)nc1,2.2756999999999996
CCSc1ncccc1C1CCCN1,2.6181
CC1(C)OB(c2ccnc3[nH]ccc23)OC1(C)C,1.8620999999999999
Oc1cc2c(Cl)cccc2cn1,2.5938000000000008
Cc1cccc2cc(CNCc3cccnc3)c(=O)[nH]c12,2.5213200000000002
CS(=O)(=O)Nc1ncccc1Br,1.2155999999999998
