SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE
CCOc1cc(=O)n2c(c1C(=O)O)CCCCC2,1.6716,1,5,4,68.53,35,66.38530000000003,True,False,False,False,251.28200000000012,False,False,True
Cc1ccc2c(c1)cc(/C(N)=N/O)c(=O)n2C,0.94142,2,4,4,80.61000000000001,30,66.43690000000001,True,False,False,False,231.25500000000008,False,False,True
CCOC(=O)c1ccc(=O)n(CC)c1C,1.35332,0,4,6,48.3,30,57.069500000000026,True,False,False,False,209.24500000000012,False,False,True
COc1ccc(OC(C)c2ccc(C#N)c(=O)[nH]2)cc1,2.39518,1,4,6,75.11,34,73.81470000000002,True,False,False,False,270.2879999999997,False,False,True
N#Cc1c(C(F)(F)F)cc(-c2cccs2)[nH]c1=O,2.9938800000000008,1,3,1,56.65,23,60.09270000000001,True,False,False,False,270.2349999999999,False,False,True
Cc1cc(C(=O)O)cc(=O)n1C,0.3919199999999999,1,4,3,59.3,21,43.37930000000001,True,False,False,False,167.16400000000007,False,False,True
O=c1cc(C(F)(F)F)c2c(-c3ccccc3)noc2[nH]1,3.201900000000001,1,3,1,58.89,27,65.06770000000002,True,False,False,False,280.20499999999987,False,False,True
Cn1ccc2ccc(C=O)cc2c1=O,1.351,0,3,2,39.07,23,54.576500000000024,True,False,False,False,187.19800000000004,False,False,True
Cc1cc(=O)[nH]c2ccc(Cl)cc12,2.489920000000001,1,1,1,32.86,21,54.31570000000002,True,False,False,False,193.63300000000004,False,False,True
CC1CCCc2cc(C(=O)O)c(=O)[nH]c21,1.5129,2,3,2,70.16,28,55.375000000000014,True,False,False,False,207.2290000000001,False,False,True
CCCc1[nH]c(=O)c(I)cc1C,2.2404200000000003,1,1,4,32.86,24,58.511700000000026,True,False,False,False,277.1049999999998,False,False,True
Cc1cc2c(Cl)cc(Cl)cc2c(=O)[nH]1,3.143320000000001,1,1,1,32.86,21,59.32570000000001,True,False,False,False,228.0780000000001,False,False,True
O=C(O)/C=C/c1cc2ccccc2[nH]c1=O,1.6259,2,3,2,70.16,25,61.23850000000001,True,False,False,False,215.20800000000008,False,False,True
CCn1nc2[nH]c(=O)cc(C(=O)O)c2c1C1CC1,1.3201,2,5,4,87.98,31,64.96200000000002,True,False,False,False,247.25400000000008,False,False,True
CNCc1cc2cccc3c2n(c1=O)CCC3,1.6670999999999998,1,3,3,34.03,33,69.29270000000002,True,False,False,False,228.2950000000001,False,False,True
CCn1c(=O)c(C(=O)OC)cc2ccccc21,1.808,0,4,4,48.3,30,65.22150000000003,True,False,False,False,231.2510000000001,False,False,True
Nc1cccn(CCO)c1=O,-0.5771999999999999,2,4,4,68.25,21,42.20020000000001,True,False,False,False,154.16900000000007,False,False,True
Cc1ccc2[nH]c(=O)cc(C(=O)O)c2c1,1.53472,2,3,2,70.16,24,56.265,True,False,False,False,203.1970000000001,False,False,True
Cc1cc(O)cc(=O)n1C1CC1,1.19722,1,3,3,42.23,23,45.37480000000002,True,False,False,False,165.1920000000001,False,False,True
CNCc1c[nH]c(=O)c(C)c1,0.4027199999999998,2,2,4,44.89,23,44.563400000000016,True,False,False,False,152.1970000000001,False,False,True
O=C(Cn1cc(C(=O)O)ccc1=O)NC1CCCCC1,0.9954,2,5,4,88.4,38,72.67700000000002,True,False,False,False,278.30799999999965,False,False,True
NC(=S)n1ccc2c(nnc3ccnn32)c1=O,-0.4691000000000001,1,7,0,91.1,23,64.7314,True,False,False,False,246.255,False,False,True
COCCCn1c(C)cc(C)c(C(=O)O)c1=O,1.1998400000000002,1,5,8,68.53,34,63.628300000000024,True,False,False,False,239.27100000000013,False,False,True
Cc1noc(CCNCc2cc3ccccc3n(C)c2=O)n1,1.5622199999999995,1,6,7,72.95,40,83.63470000000005,True,False,False,False,298.34599999999966,False,False,True
Cc1cc([N+](=O)[O-])cn(C)c1=O,0.6019199999999998,0,4,3,65.14,20,43.07440000000002,True,False,False,False,168.15200000000007,False,False,True
CN(C)CCn1cccc(C=O)c1=O,0.2224000000000001,0,4,6,42.31,28,54.64350000000003,True,False,False,False,194.2340000000001,False,False,True
O=C(O)c1cccn(CC2CCC2)c1=O,1.3465999999999998,1,4,3,59.3,28,55.00230000000002,True,False,False,False,207.2290000000001,False,False,True
CCOC(=O)c1cc(=O)[nH]c2c1cnn2CC,0.9211999999999998,1,5,5,76.98000000000002,30,61.984200000000016,True,False,False,False,235.24300000000008,False,False,True
O=c1[nH]c2c(cnn2-c2ccccc2F)cc1Cl,2.5063000000000004,1,3,1,50.68,25,66.65870000000001,True,False,False,False,263.6589999999998,False,False,True
O=Cc1cc2c([nH]c1=O)CCOC2,0.2600999999999999,1,3,1,59.16,22,45.81020000000001,True,False,False,False,179.17500000000007,False,False,True
CCOC(=O)c1cc[nH]c(=O)c1,0.5515999999999999,1,3,3,59.16,21,43.01920000000001,True,False,False,False,167.16400000000007,False,False,True
CCOC(=O)c1ccc(-c2ccc(F)cc2)[nH]c1=O,2.3576999999999995,1,3,4,59.16,31,68.41320000000002,True,False,False,False,261.2519999999999,False,False,True
Cn1c(=O)cc(OCC(=O)O)c2ccccc21,1.0018999999999996,1,5,4,68.53,28,62.31980000000002,True,False,False,False,233.22300000000007,False,False,True
COc1cc2cc(Br)ccc2[nH]c1=O,2.2992,1,2,2,42.09,22,58.8207,True,False,False,False,254.08300000000008,False,False,True
O=c1c(CNCC2CCCO2)cc2cccc3c2n1CCC3,2.2162999999999995,1,4,4,43.26,44,87.20970000000004,True,False,False,False,298.38599999999957,False,False,True
Cc1cc2[nH]c(=O)ccc2cc1N,1.4187199999999998,2,2,2,58.879999999999995,23,53.71810000000001,True,False,False,False,174.2030000000001,False,False,True
O=C(O)c1cccn(Cc2c(Cl)cccc2Cl)c1=O,2.901600000000001,1,4,3,59.3,28,73.22530000000002,True,False,False,False,298.1249999999999,False,False,True
Cn1c(=O)cc(C(F)F)c2cc(C(F)(F)F)ccc21,3.494900000000002,0,2,2,22.0,27,59.14800000000001,True,False,False,False,277.19199999999984,False,False,True
O=c1ccc(S(=O)(=O)NC2CCCCC2)c[nH]1,0.9858999999999996,2,3,3,79.03,33,64.25720000000003,True,False,False,False,256.3270000000001,False,False,True
O=Cc1cc2ccc(Br)cc2[nH]c1=O,2.1031,1,2,1,49.93,20,57.6562,True,False,False,False,252.067,False,False,True
Cc1cc([N+](=O)[O-])c(=O)[nH]c1C,0.8999399999999999,1,3,3,76.0,20,43.19110000000001,True,False,False,False,168.15200000000004,False,False,True
O=C(O)c1cc(=O)[nH]c2ccccc12,1.2263,2,3,1,70.16,21,51.52800000000001,True,False,False,False,189.17000000000004,False,False,True
CCn1c(=O)c(CNC(C)C)cc2ccccc21,2.519400000000001,1,3,7,34.03,38,75.85770000000005,True,False,False,False,244.33800000000016,False,False,True
CCC(N)c1ccc(=O)[nH]c1,0.7847,2,2,4,58.88,23,44.282100000000014,True,False,False,False,152.1970000000001,False,False,True
CNCc1nc(-c2ccc[nH]c2=O)no1,0.1442999999999999,2,5,4,83.81,25,53.11840000000001,True,False,False,False,206.20500000000007,False,False,True
COc1cc(=O)[nH]c2cc3c(cc12)OCO3,1.2654,1,4,2,60.55000000000001,25,57.24370000000002,True,False,False,False,219.19600000000003,False,False,True
NNC(=O)c1c(O)c2cccc3c2n(c1=O)CCC3,0.2567999999999995,3,5,3,97.35,32,69.84740000000001,True,False,False,False,259.265,False,False,True
Cc1[nH]c(=O)ccc1C1CCCN1C(=O)c1ccccc1,2.6606200000000007,1,2,3,53.17,39,81.25320000000004,True,False,False,False,282.3429999999996,False,False,True
Cc1nc(-c2ccc(=O)[nH]c2)no1,0.73332,1,4,2,71.78,20,45.09170000000001,True,False,False,False,177.16300000000004,False,False,True
CCn1c2c(cc(N)c1=O)CCCC2,1.3292,1,3,3,48.02,30,57.43040000000002,True,False,False,False,192.2620000000001,False,False,True
O=c1ccc2cnn(-c3c(F)cccc3F)c2[nH]1,1.992,1,3,1,50.68,25,61.6067,True,False,False,False,247.20400000000004,False,False,True
Cc1ccc(-c2cc(C(=O)O)cc(=O)n2C)cc1,2.0589199999999996,1,4,4,59.3,31,68.81530000000002,True,False,False,False,243.26200000000009,False,False,True
CCOC(=O)Cn1ccc(-c2ccccc2)c(C#N)c1=O,1.95008,0,5,5,72.09,35,77.48600000000003,True,False,False,False,282.2989999999997,False,False,True
Cc1ccc2cc(CNCc3ccco3)c(=O)[nH]c2c1C,3.0277400000000014,2,3,6,58.03,39,83.29440000000002,True,False,False,False,282.3429999999996,False,False,True
CCCCN1CCCC1c1ccc[nH]c1=O,2.3119,1,2,5,36.1,36,65.51870000000004,True,False,False,False,220.31600000000017,False,False,True
O=c1ccccn1Cc1ccc(Cl)c([N+](=O)[O-])c1,2.4582000000000006,0,4,3,65.14,27,67.91040000000001,True,False,False,False,264.66799999999984,False,False,True
O=c1[nH]c(Nc2ccccc2)cc2ccccc12,3.271700000000002,2,2,2,44.89,30,74.29340000000003,True,False,False,False,236.2740000000001,False,False,True
CNCc1ccc(=O)n(C)c1,0.1046999999999998,1,3,4,34.03,23,44.44670000000002,True,False,False,False,152.1970000000001,False,False,True
Nc1ccc(=O)n(CCOC(F)(F)F)c1,0.9669,1,4,4,57.25,24,47.1214,True,False,False,False,222.16600000000005,False,False,True
Cc1cc(=O)[nH]c2nn(Cc3ccccc3)c(C)c12,2.3897400000000006,1,3,4,50.68,34,75.37170000000003,True,False,False,False,253.30500000000012,False,False,True
Nc1ccc(N2CC3CC(C2)c2cccc(=O)n2C3)cc1,2.0542,1,4,2,51.26,40,84.61740000000003,True,False,False,False,281.3589999999996,False,False,True
Nc1ccc(=O)n(CCCO)c1,-0.1871,2,4,5,68.25,24,46.817200000000014,True,False,False,False,168.19600000000008,False,False,True
Cn1cc2c(c(C#N)c1=O)CCC2,0.74568,0,3,1,45.79,23,48.423000000000016,True,False,False,False,174.20300000000006,False,False,True
Cc1c[nH]c(=O)c2c(F)c(F)ccc12,2.1147199999999997,1,1,1,32.86,21,49.22170000000001,True,False,False,False,195.16800000000003,False,False,True
COc1cc(=O)n2c(c1C(=O)N(C)C)CCCCC2,1.2850999999999997,0,4,5,51.54,39,72.82650000000004,True,False,False,False,264.32499999999993,False,False,True
O=c1[nH]ccc2c1ccc1ccccc12,2.681300000000001,1,1,0,32.86,24,62.07470000000002,True,False,False,False,195.22100000000003,False,False,True
COC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,2.3366,0,4,4,48.3,31,72.59550000000003,True,False,False,False,277.70699999999977,False,False,True
O=C(O)c1ccc(=O)n(Cc2cccc(F)c2)c1,1.7339,1,4,3,59.3,28,63.163300000000014,True,False,False,False,247.22500000000005,False,False,True
COc1ccc(OC)c2c1c(C)cc(=O)n2CC(=O)O,1.41172,1,6,7,77.76,35,73.68480000000002,True,False,False,False,277.27599999999967,False,False,True
O=C(O)CCc1csc(NC(=O)c2ccc(=O)[nH]c2)n1,1.1009,3,6,5,112.15,31,73.08670000000001,True,False,False,False,293.30399999999975,False,False,True
O=c1cc(O)c2sc(Nc3ccccc3)nc2[nH]1,2.433799999999999,3,5,3,78.00999999999999,27,71.63020000000002,True,False,False,False,259.28999999999996,False,False,True
Cc1cccc2c(O)cc(=O)[nH]c12,1.5421199999999995,2,2,2,53.09,22,50.97050000000001,True,False,False,False,175.18700000000007,False,False,True
CN1CCc2[nH]c(=O)c(CN)cc2C1,-0.1785000000000001,2,3,3,62.120000000000005,29,54.99210000000002,True,False,False,False,193.2500000000001,False,False,True
O=C(O)CCC(=O)N1CC2CC(C1)c1cccc(=O)n1C2,0.6587999999999998,1,5,3,79.61000000000001,39,74.99980000000004,True,False,False,False,290.3189999999996,False,False,True
Cn1c(=O)cc(Br)c2ccccc21,2.301,0,2,1,22.0,21,56.889000000000024,True,False,False,False,238.0840000000001,False,False,True
CSc1[nH]c(=O)cc(C)c1C(=O)O,1.10342,2,4,4,70.16,22,50.540000000000006,True,False,False,False,199.23100000000005,False,False,True
CCCCN1CCCCC1c1c[nH]c(=O)cc1C,3.0104200000000017,1,2,6,36.1,42,74.87270000000004,True,False,False,False,248.3700000000002,False,False,True
CN1CCc2[nH]c(=O)c(N)cc2C1,-0.0549999999999996,2,3,2,62.120000000000005,26,51.513100000000016,True,False,False,False,179.2230000000001,False,False,True
CC(C)Cc1ccc(C#N)c(=O)[nH]1,1.44508,1,2,4,56.65,25,50.31970000000002,True,False,False,False,176.2190000000001,False,False,True
O=c1ccc(-c2nc(-c3cccs3)no2)c[nH]1,2.1533999999999995,1,5,2,71.78,24,63.66770000000001,True,False,False,False,245.2630000000001,False,False,True
Cn1c(=O)ccc2c(Br)c(F)ccc21,2.4401,0,2,1,22.0,21,56.84700000000001,True,False,False,False,256.074,False,False,True
CC(C(=O)N1CCCCC1)n1cccc(N)c1=O,1.004,1,4,4,68.33000000000001,37,70.25640000000003,True,False,False,False,249.31400000000016,False,False,True
CN(C)CCCn1cccc(C=O)c1=O,0.6125,0,4,7,42.31,31,59.26050000000003,True,False,False,False,208.2610000000001,False,False,True
COC(=O)Cc1c(O)ccn(CCc2cnc[nH]2)c1=O,0.2351999999999999,2,6,7,97.20999999999998,35,70.37850000000002,True,False,False,False,277.2799999999997,False,False,True
CCOc1cccc2ccc(=O)n(CC(=O)O)c12,1.4847999999999997,1,5,5,68.53,31,67.01280000000003,True,False,False,False,247.25000000000009,False,False,True
CC(O)c1cc2ccccc2n(C)c1=O,1.5918,1,3,4,42.23,28,59.82280000000003,True,False,False,False,203.2410000000001,False,False,True
COC(=O)c1cc(C)c(C)[nH]c1=O,0.77834,1,3,4,59.16,24,47.87620000000001,True,False,False,False,181.1910000000001,False,False,True
CNCc1cccn(CCOC)c1=O,0.2141000000000001,1,4,7,43.260000000000005,30,55.34170000000003,True,False,False,False,196.2500000000001,False,False,True
N#Cc1ccc(-c2ccc(Br)cc2)[nH]c1=O,2.6760800000000007,1,2,1,56.65,23,64.91370000000002,True,False,False,False,275.10499999999985,False,False,True
CC(C)n1cc(C(=O)O)ccc1=O,1.1274,1,4,4,59.3,24,48.046300000000016,True,False,False,False,181.1910000000001,False,False,True
Cc1ccn(C(C)C)c(=O)c1C#N,1.6093,0,3,4,45.79,25,50.53900000000002,True,False,False,False,176.2190000000001,False,False,True
Cc1nc2ncnn2c2cc[nH]c(=O)c12,0.2742199999999997,1,5,1,75.94,22,53.645700000000005,True,False,False,False,201.18900000000005,False,False,True
Cc1cc(=O)[nH]cc1C(O)c1ccccc1,1.7650199999999998,2,2,4,53.09,29,62.303500000000035,True,False,False,False,215.2520000000001,False,False,True
O=c1cc(CN2CCOCC2)c2ccccc2[nH]1,1.3602999999999996,1,3,2,45.33,34,70.66470000000004,True,False,False,False,244.29400000000012,False,False,True
O=NN1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,0.9488,0,4,1,54.67,29,58.91800000000003,True,False,False,False,219.24400000000009,False,False,True
O=C(O)c1cccn(CC2CCCC2)c1=O,1.7367,1,4,3,59.3,31,59.619300000000024,True,False,False,False,221.2560000000001,False,False,True
Cc1cc(C)c2cc(CCCl)c(=O)[nH]c2c1,2.926240000000001,1,1,4,32.86,30,68.46670000000002,True,False,False,False,235.7140000000001,False,False,True
Cc1cc(=O)[nH]c2c(Cl)cccc12,2.489920000000001,1,1,1,32.86,21,54.31570000000002,True,False,False,False,193.63300000000004,False,False,True
COc1ccc2cc(CO)c(=O)n(C)c2c1,1.0394,1,4,5,51.46,29,61.66380000000002,True,False,False,False,219.2400000000001,False,False,True
O=c1c2cnc3ccnn3c2ccn1CCCl,1.2829999999999997,0,5,2,52.190000000000005,26,65.47300000000001,True,False,False,False,248.6730000000001,False,False,True
COC(=O)c1ccc(-c2ccccc2OC)[nH]c1=O,1.8370999999999993,1,4,5,68.39,32,70.39020000000002,True,False,False,False,259.26099999999997,False,False,True
CC(C)c1ccc(C(=O)O)c(=O)n1C,1.2069,1,4,5,59.3,27,52.73130000000002,True,False,False,False,195.2180000000001,False,False,True
CC(C)(O)CCn1cc(N)ccc1=O,0.5915,2,4,7,68.25,30,56.029200000000024,True,False,False,False,196.25000000000017,False,False,True
CC(C)NCc1cc2ccccc2n(C)c1=O,2.0365,1,3,6,34.03,35,71.16470000000002,True,False,False,False,230.31100000000015,False,False,True
Cc1ccc2cc(CNc3ccccc3)c(=O)[nH]c2c1,3.448620000000001,2,2,4,44.89,36,83.07440000000003,True,False,False,False,264.32799999999986,False,False,True
O=C(c1ccccc1)N1CCCCC1c1ccc[nH]c1=O,2.7423,1,2,2,53.17,39,81.13320000000003,True,False,False,False,282.3429999999996,False,False,True
CNCc1cc2cc(C)ccc2n(CC(C)C)c1=O,2.685320000000001,1,3,8,34.03,41,80.54670000000003,True,False,False,False,258.36500000000007,False,False,True
Cc1cccc(Cn2c(=O)cc(C)c3cccc(C)c32)c1,3.975060000000003,0,2,5,22.0,40,87.96300000000004,True,False,False,False,277.3669999999996,False,False,True
CCC(C)Cn1c(C)cc(O)cc1=O,1.90842,1,3,7,42.23,31,56.55880000000003,True,False,False,False,195.26200000000017,False,False,True
Cc1cccc2c(C(=O)O)cc(=O)n(C)c12,1.54512,1,4,3,59.3,27,60.88530000000001,True,False,False,False,217.22400000000007,False,False,True
Cn1c(=O)cc(/C=C/C(=O)O)c2ccccc21,1.6363,1,4,3,59.3,28,65.85880000000002,True,False,False,False,229.23500000000007,False,False,True
Cn1c(=O)c2c(C(F)(F)F)cc(=O)[nH]c2n(C)c1=O,-0.0557,1,5,2,76.86,27,60.05270000000001,True,False,False,False,275.1859999999998,False,False,True
NCc1nc(-c2ccc[nH]c2=O)no1,-0.1164000000000002,2,5,3,97.8,22,48.2461,True,False,False,False,192.17800000000005,False,False,True
COC(=O)c1ccc(-c2ccc(OC)c(OC)c2)[nH]c1=O,1.8456999999999997,1,5,7,77.62,36,76.94220000000003,True,False,False,False,289.2869999999997,False,False,True
Cc1ccc2cc(CCl)c(=O)n(CC(C)C)c2c1,3.7047200000000022,0,2,6,22.0,36,77.34000000000003,True,False,False,False,263.7679999999999,False,False,True
C=CCn1cccc(N)c1=O,0.6164999999999999,1,3,3,48.02,21,45.31140000000001,True,False,False,False,150.1810000000001,False,False,True
Cc1nn2c(ncc3c(=O)[nH]ccc32)c1C(=O)NN,-0.51728,3,6,3,118.17,29,67.5043,True,False,False,False,258.241,False,False,True
COc1ccc2[nH]c(=O)ccc2c1,1.5366999999999995,1,2,2,42.09,22,51.12070000000002,True,False,False,False,175.18700000000007,False,False,True
Cc1c([N+](=O)[O-])c[nH]c(=O)c1C,0.8999399999999999,1,3,3,76.0,20,43.19110000000001,True,False,False,False,168.15200000000007,False,False,True
CC(C)(C)OC(=O)NCCCCC(=O)c1ccc[nH]c1=O,2.2526,2,4,6,88.25999999999999,43,79.48090000000003,True,False,False,False,294.3509999999996,False,False,True
CC1(C)OB(c2ccc3cc[nH]c(=O)c3c2)OC1(C)C,1.8273,1,3,5,51.32000000000001,38,80.28470000000003,True,False,False,False,271.1249999999997,False,False,True
Cc1cc(C)c2cc(C=O)c(=O)[nH]c2c1,1.95744,1,2,3,49.93,26,59.43020000000002,True,False,False,False,201.22500000000008,False,False,True
O=C(c1ccc(=O)[nH]c1)N1CC(O)C1,-0.8084000000000002,2,3,2,73.4,24,48.97300000000001,True,False,False,False,194.19000000000003,False,False,True
CC1(C)OB(c2cccc3ccc(=O)[nH]c23)OC1(C)C,1.8273,1,3,5,51.32000000000001,38,80.28470000000004,True,False,False,False,271.1249999999997,False,False,True
Cc1ccc(C(=O)O)c(=O)n1C,0.3919199999999999,1,4,3,59.3,21,43.37930000000001,True,False,False,False,167.16400000000007,False,False,True
O=C(O)c1ccc(=O)n2c1CCC2,0.4927000000000001,1,4,1,59.3,22,45.98230000000001,True,False,False,False,179.17500000000007,False,False,True
NCCn1ccc2ncncc2c1=O,-0.2498000000000007,1,5,3,73.80000000000001,24,52.85240000000002,True,False,False,False,190.20600000000007,False,False,True
Cc1cc(=O)[nH]c2c1CCCC2,1.56212,1,1,1,32.86,25,48.441700000000026,True,False,False,False,163.2200000000001,False,False,True
CCCNCc1cc2cc(OC)c(OC)cc2n(C)c1=O,2.0553,1,5,10,52.49,43,84.29070000000004,True,False,False,False,290.36299999999954,False,False,True
COC(=O)c1cc(=O)[nH]c2ccccc12,1.3147,1,3,2,59.16,24,55.90820000000001,True,False,False,False,203.1970000000001,False,False,True
O=c1cc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-1.8346000000000005,4,7,6,112.15,30,55.37620000000003,True,False,False,False,243.2150000000001,False,False,True
O=C(O)c1cc(=O)[nH]c2c(Cl)cccc12,1.8797,2,3,1,70.16,21,56.538,True,False,False,False,223.61500000000004,False,False,True
CCCN1CCCC1c1c[nH]c(=O)c(C)c1,2.23022,1,2,5,36.1,36,65.63870000000003,True,False,False,False,220.31600000000017,False,False,True
CC(C)N1CCc2[nH]c(=O)c(C(=O)O)cc2C1,0.8395999999999999,2,4,4,73.4,33,63.27200000000002,True,False,False,False,236.27100000000013,False,False,True
C#CCn1cc(C(=O)O)ccc1=O,0.1796999999999998,1,4,2,59.3,20,46.49430000000001,True,False,False,False,177.15900000000005,False,False,True
O=c1cc(CBr)c2ccccc2[nH]1,2.423,1,1,1,32.86,21,57.19970000000001,True,False,False,False,238.0840000000001,False,False,True
O=c1c2cnc(N3CCCCC3)nc2ccn1CCCl,2.0206,0,5,3,51.02,37,80.58200000000004,True,False,False,False,292.7699999999997,False,False,True
Nn1ccc2nc(N3CCOCC3)ncc2c1=O,-0.6581000000000004,1,7,2,86.27000000000001,31,66.98040000000002,True,False,False,False,247.2580000000001,False,False,True
COCCOCCn1cccc(N)c1=O,0.0934999999999998,1,5,8,66.47999999999999,31,57.809400000000025,True,False,False,False,212.24900000000017,False,False,True
Cc1cc(C)c2[nH]c(=O)ccc2c1,2.14494,1,1,2,32.86,24,54.04270000000002,True,False,False,False,173.2150000000001,False,False,True
Cn1ccc(C(=O)N2CCCCC2C(=O)O)cc1=O,0.4646,1,5,3,79.61000000000001,35,67.99430000000002,True,False,False,False,264.28099999999984,False,False,True
CCOC(=O)Cn1ccccc1=O,0.4114000000000001,0,4,4,48.3,24,47.33500000000002,True,False,False,False,181.1910000000001,False,False,True
CCOC(=O)c1c[nH]c(=O)c(Cl)c1Cl,1.8584,1,3,3,59.16,21,53.03920000000001,True,False,False,False,236.0540000000001,False,False,True
CC(N)c1c2c(c[nH]c1=O)CCCC2,1.2734000000000003,2,2,3,58.88,30,56.30710000000002,True,False,False,False,192.2620000000001,False,False,True
CC(C)N1CCCCC1c1ccc(=O)[nH]c1,2.3103,1,2,4,36.1,36,65.49670000000005,True,False,False,False,220.31600000000017,False,False,True
O=c1[nH]c2cc([N+](=O)[O-])ccc2cc1O,1.1418999999999997,2,4,2,96.23,21,52.887900000000016,True,False,False,False,206.157,False,False,True
Cn1c(=O)cc(C(=O)O)c2cccc(Cl)c21,1.8901,1,4,2,59.3,24,61.15830000000002,True,False,False,False,237.64200000000005,False,False,True
C#CCn1cccc(C(=O)Nc2ccc(OC)cc2)c1=O,1.7424,1,4,5,60.330000000000005,35,80.48220000000003,True,False,False,False,282.2989999999997,False,False,True
O=c1ccc(S(=O)(=O)N2CCCCCC2)c[nH]1,0.9396,1,3,2,70.24000000000001,33,64.28950000000003,True,False,False,False,256.3270000000001,False,False,True
CCn1c(-c2ccc[nH]c2=O)nc2cc(C)c(C)cc21,3.028340000000002,1,3,5,50.68,37,80.93770000000004,True,False,False,False,267.33199999999977,False,False,True
COCCCNS(=O)(=O)c1ccc(=O)[nH]c1,-0.3102999999999995,2,4,7,88.25999999999999,30,58.74420000000002,True,False,False,False,246.2880000000001,False,False,True
CN(C)CC#CCNC(=O)c1cccn(C)c1=O,-0.3198999999999996,1,4,6,54.34,35,70.34620000000004,True,False,False,False,247.29800000000012,False,False,True
CC1(C)Cc2c(ccc(=O)n2CC(=O)O)C(O)C1,0.9387,2,5,5,79.53,35,65.39960000000002,True,False,False,False,251.2820000000001,False,False,True
Cc1nn(-c2ccccc2)c2ccn(CC(=O)O)c(=O)c12,1.5802199999999995,1,6,4,77.12,34,77.70280000000004,True,False,False,False,283.28699999999975,False,False,True
O=c1[nH]c2c(cc1Br)CCCC2,2.0162,1,1,0,32.86,22,51.40470000000002,True,False,False,False,228.08900000000008,False,False,True
O=C(O)c1cc(=O)[nH]c2ccc(Br)cc12,1.9888,2,3,1,70.16,21,59.228,True,False,False,False,268.06599999999986,False,False,True
O=c1ccc(Br)cn1CC1CC1,2.0208,0,2,2,22.0,22,51.12600000000002,True,False,False,False,228.08900000000008,False,False,True
COCCn1c(C(=O)O)cccc1=O,0.1929,1,5,5,68.53,25,49.53730000000002,True,False,False,False,197.19000000000008,False,False,True
Nn1ccc2nc(N3CCCC3)ncc2c1=O,0.1054999999999997,1,6,2,77.04,30,65.39540000000001,True,False,False,False,231.2590000000001,False,False,True
O=c1cccc2n1C[C@@H]1CCCN3CCC[C@H]2[C@H]13,1.8199,0,3,0,25.24,38,70.76200000000004,True,False,False,False,244.33800000000016,False,False,True
Cc1cc(C(C)O)c[nH]c1=O,0.7366199999999998,2,2,4,53.09,22,42.43350000000001,True,False,False,False,153.1810000000001,False,False,True
Cc1cc(C)c(CNC(=O)OC(C)(C)C)c(=O)[nH]1,2.01644,2,3,4,71.19,38,69.61040000000003,True,False,False,False,252.31400000000016,False,False,True
CCn1c2c(ccc1=O)C(N)CCC2,1.2043,1,3,3,48.02,30,56.242400000000025,True,False,False,False,192.2620000000001,False,False,True
COC(=O)c1c(C)nn2c1nnc1c(=O)n(O)ccc12,-0.2284800000000001,1,9,4,111.61,29,65.809,True,False,False,False,275.2239999999998,False,False,True
O=c1[nH]ccc2nc(N3CCCCC3)ncc12,1.3084,1,4,1,61.88,31,66.22270000000002,True,False,False,False,230.2710000000001,False,False,True
Cc1cc2c(c(=O)[nH]1)C(=O)NC2,-0.0732800000000001,2,2,1,61.96,20,42.9699,True,False,False,False,164.16400000000007,False,False,True
Cc1cc(=O)[nH]cc1C(C)O,0.7366199999999998,2,2,4,53.09,22,42.433500000000016,True,False,False,False,153.1810000000001,False,False,True
CC(=O)c1cc(C(=O)O)c(=O)n(C)c1C,0.5945199999999997,1,5,5,76.37,26,53.38380000000001,True,False,False,False,209.20100000000008,False,False,True
COC(=O)Cc1c(O)ccn(C2CCCC2)c1=O,1.3844999999999998,1,5,5,68.53,35,65.59180000000003,True,False,False,False,251.28200000000012,False,False,True
CC(C)(C)n1cc(C#N)c2c(C(F)(F)Cl)cc(=O)[nH]c21,3.2443800000000023,1,3,1,61.58,32,72.01670000000001,True,False,False,False,299.7079999999998,False,False,True
O=C(NCc1nc(-c2ccc[nH]c2=O)no1)c1ccccc1,1.3549000000000002,2,5,4,100.88,34,77.96690000000001,True,False,False,False,296.2859999999998,False,False,True
Cn1ccc2c(=O)[nH]cc(C(=O)O)c21,0.5648,2,4,2,75.09,22,50.499,True,False,False,False,192.17400000000004,False,False,True
Cc1cc(=O)n(CC(=O)O)c2c1c(C)nn2C,0.4364400000000001,1,6,5,77.12,30,62.08380000000002,True,False,False,False,235.2430000000001,False,False,True
CCCCN1CCCCC1c1c[nH]c(=O)c(C)c1,3.0104200000000008,1,2,6,36.1,42,74.87270000000004,True,False,False,False,248.3700000000002,False,False,True
O=c1c(CNCCCO)cc2cccc3c2n1CCC3,1.4196999999999995,2,4,6,54.26,40,79.93850000000003,True,False,False,False,272.3479999999997,False,False,True
