SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE
NNC(=O)c1cccc2ncccc12,0.8383,2,3,2,68.01,23,53.3966,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c11-13-10(14)8-3-1-5-9-7(8)4-2-6-12-9/h1-6H,11H2,(H,13,14)",WRSYLKYGVWUPQP-UHFFFAOYSA-N,43237126,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9141,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/96541-83-2.html,WRSYLKYGVWUPQP-UHFFFAOYSA-N,-38.79215988,7210.395385,174753.2142,134.7426,4.973,2.338979598,0.583232698,0.046216215,0.007845796,0.026658171,-0.023384058,-0.3722128,-0.2862569,0.3443,5.047,True
CNCc1ccc2ncccc2c1,1.9542,1,2,3,24.92,25,54.5067,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-12-8-9-4-5-11-10(7-9)3-2-6-13-11/h2-7,12H,8H2,1H3",IIPNTNDPIZNFRU-UHFFFAOYSA-N,6483903,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-4431,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr00241?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,IIPNTNDPIZNFRU-UHFFFAOYSA-N,-35.50528459,7356.192791,175406.6681,135.84834,1.627,2.491850926,0.598889981,0.014971189,0.006582622,0.027575631,-0.023102108,-0.3596248,-0.268051,0.3122,2.982,True
NNC(=O)c1cnc2ccccc2c1,0.8383,2,3,2,68.01,23,53.3966,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c11-13-10(14)8-5-7-3-1-2-4-9(7)12-6-8/h1-6H,11H2,(H,13,14)",ZARLOFXXUFNOHB-UHFFFAOYSA-N,3566524,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-1811,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/59282-61-0.html,ZARLOFXXUFNOHB-UHFFFAOYSA-N,-38.80390236,7205.128544,174782.6634,134.669203,4.371,2.267148481,0.588013685,0.049199054,0.005183868,0.026799317,-0.022457128,-0.3737711,-0.2904549,0.3882,4.462,True
Cc1nc2ccccc2cc1C(=O)O,2.24142,1,3,2,50.19,23,53.4393,True,False,False,False,187.198,False,False,False,"InChI=1S/C11H9NO2/c1-7-9(11(13)14)6-8-4-2-3-5-10(8)12-7/h2-6H,1H3,(H,13,14)",WXYKQNAKEPRCGF-UHFFFAOYSA-N,1481999,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-1547,https://www.sigmaaldrich.com/catalog/product/aldrich/bbo000693?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/635-79-0.html,WXYKQNAKEPRCGF-UHFFFAOYSA-N,-39.21722412,7058.036086,173010.414,132.49446,2.806,2.261299103,0.58092376,0.057488649,0.001024152,0.016739778,-0.022808089,-0.3760253,-0.2929241,0.3543,2.624,True
COC(OC)c1cnc2[nH]ccc2c1,1.8543,1,3,5,47.14,26,52.8527,True,False,False,False,192.218,False,False,False,"InChI=1S/C10H12N2O2/c1-13-10(14-2)8-5-7-3-4-11-9(7)12-6-8/h3-6,10H,1-2H3,(H,11,12)",ACLBNCNOVBNVSE-UHFFFAOYSA-N,24229217,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-1821,https://www.sigmaaldrich.com/catalog/product/aldrich/ade000895?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/913983-17-2.html,ACLBNCNOVBNVSE-UHFFFAOYSA-N,-41.51219314,7590.115845,175576.7183,134.963785,2.185,3.197124783,0.550926416,0.049948303,0.004808261,0.01464498,-0.023900399,-0.370111,-0.2526189,0.1386,1.801,True
c1cc(Cn2ccnc2)ccn1,1.3264,0,3,2,30.71,21,45.566,True,False,False,False,159.192,False,False,False,"InChI=1S/C9H9N3/c1-3-10-4-2-9(1)7-12-6-5-11-8-12/h1-6,8H,7H2",SQVMDVNVWYRZFV-UHFFFAOYSA-N,14424120,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/102253-81-6.html,SQVMDVNVWYRZFV-UHFFFAOYSA-N,-32.6232359,5711.091717,136582.4964,119.605261,3.83,3.156821576,0.499622938,0.017854642,0.005464248,0.02726184,-0.019158146,-0.3767357,-0.2607247,0.1796,3.67,True
NCc1cc2cnccc2[nH]1,1.0216,2,2,2,54.7,20,43.9851,True,False,False,False,147.181,False,False,False,"InChI=1S/C8H9N3/c9-4-7-3-6-5-10-2-1-8(6)11-7/h1-3,5,11H,4,9H2",CQJFVMXOTLVYKI-UHFFFAOYSA-N,22052405,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/438571-18-7.html,CQJFVMXOTLVYKI-UHFFFAOYSA-N,-30.47855408,4886.770647,116089.3367,110.415022,3.53,3.199868841,0.485967541,0.022770434,0.009230883,0.022192441,-0.01769401,-0.3568502,-0.2392572,0.136,3.945,True
Cc1cc2cc(N)ccc2cn1,2.12542,1,2,2,38.91,22,50.8924,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c1-7-4-9-5-10(11)3-2-8(9)6-12-7/h2-6H,11H2,1H3",LWTQIJLYJZDJQP-UHFFFAOYSA-N,22674080,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/347146-76-3.html,LWTQIJLYJZDJQP-UHFFFAOYSA-N,-32.36065048,6037.180153,146237.8662,123.762073,3.948,2.681243626,0.561010203,0.017999113,0.007690688,0.021780634,-0.020627619,-0.3546082,-0.2560743,0.2518,4.052,True
COc1cc2[nH]cc([N+](=O)[O-])c2cn1,1.4797,1,4,3,81.05,21,49.3001,True,False,False,False,193.162,False,False,False,"InChI=1S/C8H7N3O3/c1-14-8-2-6-5(3-10-8)7(4-9-6)11(12)13/h2-4,9H,1H3",RQXSZIQXHRIKBA-UHFFFAOYSA-N,74891224,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-5977,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1190320-20-7.html,RQXSZIQXHRIKBA-UHFFFAOYSA-N,-41.60050136,6073.45811,143905.9228,120.284045,6.519,2.520981678,0.469359262,0.080224945,0.004927291,0.006985496,-0.019902816,-0.3989578,-0.3063134,0.3392,7.82,True
O=C(O)c1ccc2ncc(O)cc2c1,1.6386,2,4,2,70.42,21,50.3671,True,False,False,False,189.17,False,False,False,"InChI=1S/C10H7NO3/c12-8-4-7-3-6(10(13)14)1-2-9(7)11-5-8/h1-5,12H,(H,13,14)",YIJCKQVORNAAOU-UHFFFAOYSA-N,90816850,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-2968,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1233244-78-4.html,YIJCKQVORNAAOU-UHFFFAOYSA-N,-40.11921767,6366.085908,157074.9781,125.61545,1.116,2.408133715,0.543431065,0.074303542,3.72e-05,0.012209175,-0.020722917,-0.3842533,-0.295756,0.3265,1.098,True
COc1cncc2ccccc12,2.2434,0,2,2,22.12,21,48.295,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-12-10-7-11-6-8-4-2-3-5-9(8)10/h2-7H,1H3",YZGFLHYYILUCCS-UHFFFAOYSA-N,3785489,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-5674,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/36034-54-5.html,YZGFLHYYILUCCS-UHFFFAOYSA-N,-32.98347292,5679.415163,137982.1185,119.717582,1.392,2.747646842,0.533299527,0.020506507,0.003541379,0.018359537,-0.019914577,-0.3669095,-0.2659354,0.2273,1.687,True
Cc1ccc2cc(C)c(C)cc2n1,3.16006,0,1,3,12.89,26,55.954,True,False,False,False,171.243,False,False,False,"InChI=1S/C12H13N/c1-8-6-11-5-4-10(3)13-12(11)7-9(8)2/h4-7H,1-3H3",MMRWJFACJFPXEI-UHFFFAOYSA-N,13148808,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-6536,https://www.sigmaaldrich.com/catalog/product/aldrich/bbo000059?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,MMRWJFACJFPXEI-UHFFFAOYSA-N,-35.26495788,7607.203843,182486.1615,137.777335,1.425,2.603920726,0.63276015,0.01202255,0.006180487,0.023463885,-0.024307961,-0.3565561,-0.2608638,0.2403,1.476,True
Cc1cnc(Cl)c2ccccc12,3.19662,0,1,1,12.89,20,51.49,True,False,False,False,177.634,False,False,False,"InChI=1S/C10H8ClN/c1-7-6-12-10(11)9-5-3-2-4-8(7)9/h2-6H,1H3",VQGCJKJYRGWVHE-UHFFFAOYSA-N,22250229,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-0515,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/24188-78-1.html,VQGCJKJYRGWVHE-UHFFFAOYSA-N,-32.97472228,6364.53859,170747.6155,127.036088,3.516,2.795295917,0.51503176,0.012519775,0.001444078,0.019502991,-0.021386368,-0.3833091,-0.2805839,0.2311,3.832,True
Nc1ccc2cc([N+](=O)[O-])ccc2n1,1.7252,1,4,2,82.05,21,52.8098,True,False,False,False,189.174,False,False,False,"InChI=1S/C9H7N3O2/c10-9-4-1-6-5-7(12(13)14)2-3-8(6)11-9/h1-5H,(H2,10,11)",IBWOBEUJEJNYOA-UHFFFAOYSA-N,12008794,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/49609-07-6.html,IBWOBEUJEJNYOA-UHFFFAOYSA-N,-39.66314494,6438.700424,156582.0966,126.152743,8.506,2.29212537,0.533050136,0.071136484,0.005045847,0.012376986,-0.020909399,-0.3925332,-0.3082992,0.4282,10.362,True
Cc1ccnc2ccc(Cl)cc12,3.19662,0,1,1,12.89,20,51.49,True,False,False,False,177.634,False,False,False,"InChI=1S/C10H8ClN/c1-7-4-5-12-10-3-2-8(11)6-9(7)10/h2-6H,1H3",NPPPLXJXZOCDHJ-UHFFFAOYSA-N,12648088,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/41037-29-0.html,NPPPLXJXZOCDHJ-UHFFFAOYSA-N,-32.97432639,6349.238558,170626.6815,126.886817,2.083,2.507146551,0.537535167,0.012379875,0.001175846,0.020025809,-0.020862042,-0.3741723,-0.2820364,0.2703,2.321,True
Cc1cc2ncccc2cc1O,2.24882,1,2,2,33.12,21,48.1448,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-7-5-9-8(6-10(7)12)3-2-4-11-9/h2-6,12H,1H3",MRADETFICOBYSN-UHFFFAOYSA-N,12838956,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/84583-52-8.html,MRADETFICOBYSN-UHFFFAOYSA-N,-32.99465236,5645.25946,137939.6145,119.233654,1.176,2.544306701,0.535329043,0.028763582,0.004854106,0.017643647,-0.019775551,-0.3629548,-0.2694532,0.2586,1.819,True
COc1ccc2c(C#N)ccnc2c1,2.11508,0,3,2,45.91,22,53.01,True,False,False,False,184.198,False,False,False,"InChI=1S/C11H8N2O/c1-14-9-2-3-10-8(7-12)4-5-13-11(10)6-9/h2-6H,1H3",SNTKGXZTKLJDJI-UHFFFAOYSA-N,57354856,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-7823,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/861620-90-8.html,SNTKGXZTKLJDJI-UHFFFAOYSA-N,-37.50487882,7009.56744,173537.4914,132.49028,1.624,2.132668848,0.630226049,0.027996697,0.004642701,0.03194018,-0.022085713,-0.382635,-0.3042608,0.4152,3.191,True
N#Cc1c(N)ccc2ncccc12,1.68868,1,3,1,62.7,20,50.8704,True,False,False,False,169.187,False,False,False,"InChI=1S/C10H7N3/c11-6-8-7-2-1-5-13-10(7)4-3-9(8)12/h1-5H,12H2",PYCIBXGKTGBHHF-UHFFFAOYSA-N,1507240,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QF-0136,NONE,NONE,NONE,NONE,NONE,PYCIBXGKTGBHHF-UHFFFAOYSA-N,-33.7149438,6127.470425,153269.9626,124.984962,3.013,2.323957881,0.604522046,0.024328093,0.006109134,0.033720373,-0.020987668,-0.3725363,-0.2871324,0.3637,3.065,True
Nc1ccc([N+](=O)[O-])c2cnccc12,1.7252,1,4,2,82.05,21,52.8098,True,False,False,False,189.174,False,False,False,"InChI=1S/C9H7N3O2/c10-8-1-2-9(12(13)14)7-5-11-4-3-6(7)8/h1-5H,10H2",QKGFZLNYZKMJBQ-UHFFFAOYSA-N,8142975,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-3246,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/156901-58-5.html,QKGFZLNYZKMJBQ-UHFFFAOYSA-N,-39.65092063,6436.82925,156509.3044,126.142363,8.944,2.02749372,0.538520389,0.068900013,0.005033951,0.012595992,-0.022067041,-0.3871109,-0.3126019,0.5233,10.275,True
COc1cc(OC)c2cc[nH]c2n1,1.5801,1,3,4,47.14,23,49.1977,True,False,False,False,178.191,False,False,False,"InChI=1S/C9H10N2O2/c1-12-7-5-8(13-2)11-9-6(7)3-4-10-9/h3-5H,1-2H3,(H,10,11)",OZUAMTNBIWPYTL-UHFFFAOYSA-N,53412781,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-4348,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1190322-53-2.html,OZUAMTNBIWPYTL-UHFFFAOYSA-N,-38.37458716,6242.306271,146106.0311,122.768477,0.695,3.583614858,0.491579069,0.044196366,0.003570105,0.012535582,-0.02027394,-0.3603131,-0.2286177,0.0903,0.658,True
C=CCc1c(F)cnc2[nH]ccc12,2.4305,1,1,2,28.68,22,49.9527,True,False,False,False,176.194,False,False,False,"InChI=1S/C10H9FN2/c1-2-3-7-8-4-5-12-10(8)13-6-9(7)11/h2,4-6H,1,3H2,(H,12,13)",HEFTUUKTEVFJJF-UHFFFAOYSA-N,49761617,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6118,https://www.sigmaaldrich.com/catalog/product/aldrich/ade001055?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,HEFTUUKTEVFJJF-UHFFFAOYSA-N,-36.56676461,6205.430475,149955.805,124.289103,3.536,3.206890253,0.560460085,0.02494666,0.003198643,0.017453746,-0.021035985,-0.3788651,-0.2610141,0.1464,3.559,True
O=C(O)Cc1ccc2cccnc2c1,1.8619,1,3,2,50.19,23,53.0828,True,False,False,False,187.198,False,False,False,"InChI=1S/C11H9NO2/c13-11(14)7-8-3-4-9-2-1-5-12-10(9)6-8/h1-6H,7H2,(H,13,14)",GEAYJNMLEZCCHF-UHFFFAOYSA-N,18675903,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/152149-07-0.html,GEAYJNMLEZCCHF-UHFFFAOYSA-N,-39.20928642,7073.648923,173180.8813,132.656686,1.765,2.503341311,0.573119931,0.055324424,0.002457394,0.01778986,-0.022508277,-0.3715224,-0.2795263,0.27,1.085,True
Cc1cc2cccc(C#N)c2cn1,2.4149,0,2,1,36.68,21,51.195,True,False,False,False,168.199,False,False,False,"InChI=1S/C11H8N2/c1-8-5-9-3-2-4-10(6-12)11(9)7-13-8/h2-5,7H,1H3",IDUXQXXGIOFUFB-UHFFFAOYSA-N,121228906,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1416714-28-7.html,IDUXQXXGIOFUFB-UHFFFAOYSA-N,-33.44326716,6404.09586,160171.604,127.472379,4.914,2.2699237,0.627066535,0.015926921,0.00419315,0.035393633,-0.021211245,-0.3829858,-0.2995676,0.3505,5.381,True
COc1cc2cc(C(=O)O)[nH]c2cn1,1.2697,2,4,3,75.21,22,49.605,True,False,False,False,192.174,False,False,False,"InChI=1S/C9H8N2O3/c1-14-8-3-5-2-6(9(12)13)11-7(5)4-10-8/h2-4,11H,1H3,(H,12,13)",FDTMPCXUIHRSEB-UHFFFAOYSA-N,17750419,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-4469,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/17288-36-7.html,FDTMPCXUIHRSEB-UHFFFAOYSA-N,-41.43156859,6398.899671,152790.3927,124.188983,0.612,2.488298047,0.499015201,0.075183778,0.002475169,0.010088182,-0.020043644,-0.3791172,-0.2876739,0.2987,0.591,True
NCc1csc(-c2ccccn2)n1,1.6638,1,4,3,51.8,22,53.2364,True,False,False,False,191.259,False,False,False,"InChI=1S/C9H9N3S/c10-5-7-6-13-9(12-7)8-3-1-2-4-11-8/h1-4,6H,5,10H2",KNFBGVRVUJFFPN-UHFFFAOYSA-N,24252948,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HF-4215,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/933749-02-1.html,KNFBGVRVUJFFPN-UHFFFAOYSA-N,-35.85180431,7589.205363,204441.4327,139.11632,1.151,2.372586691,0.548459989,0.023635969,0.003848907,0.027260189,-0.021365338,-0.3709665,-0.2837755,0.3985,0.386,True
O=C(O)Cc1ccc2ncnn2c1,0.3564,1,5,2,67.49,20,44.3268,True,False,False,False,177.163,False,False,False,"InChI=1S/C8H7N3O2/c12-8(13)3-6-1-2-7-9-5-10-11(7)4-6/h1-2,4-5H,3H2,(H,12,13)",WRBYRBITJJPHIB-UHFFFAOYSA-N,83827692,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-9251,NONE,NONE,NONE,NONE,NONE,WRBYRBITJJPHIB-UHFFFAOYSA-N,-37.62167401,5473.2391,130738.8687,114.619804,4.706,3.311062606,0.466474638,0.067681604,0.00226209,0.018270877,-0.018841819,-0.3907037,-0.2690244,0.1417,4.802,True
Cc1ccc2ncccc2c1CN,2.00192,1,2,3,38.91,25,54.3714,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-8-4-5-11-9(10(8)7-12)3-2-6-13-11/h2-6H,7,12H2,1H3",HEDUOIPDMFNVLB-UHFFFAOYSA-N,51072227,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-6016,NONE,NONE,NONE,NONE,NONE,HEDUOIPDMFNVLB-UHFFFAOYSA-N,-35.504273,7318.166236,175075.3139,135.448585,2.808,2.470487592,0.602121818,0.018806854,0.007195706,0.026510539,-0.024740551,-0.3563829,-0.2655941,0.2934,3.71,True
Cc1ccc([N+](=O)[O-])c2cccnc12,2.45142,0,3,2,56.03,22,53.1344,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c1-7-4-5-9(12(13)14)8-3-2-6-11-10(7)8/h2-6H,1H3",JJGAHJWKYOSGEU-UHFFFAOYSA-N,246300,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QV-2661,https://www.sigmaaldrich.com/catalog/product/aldrich/r276820,NONE,NONE,NONE,https://www.ambeed.com/products/64976-62-1.html,JJGAHJWKYOSGEU-UHFFFAOYSA-N,-39.3842053,6709.97539,163416.1073,128.535745,4.286,1.93358742,0.558848649,0.059679113,0.003121715,0.013653313,-0.022660474,-0.3941101,-0.3230521,0.5061,5.897,True
FC(F)Oc1ccc2ccncc2c1,2.8362,0,2,2,22.12,21,48.375,True,False,False,False,195.168,False,False,False,"InChI=1S/C10H7F2NO/c11-10(12)14-9-2-1-7-3-4-13-6-8(7)5-9/h1-6,10H",QICGAZDTBORDEV-UHFFFAOYSA-N,129918291,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1261787-58-9.html,QICGAZDTBORDEV-UHFFFAOYSA-N,-41.43848942,6107.666424,147992.7101,122.39357,4.137,2.475354533,0.523668548,0.051565183,0.001858473,0.002859575,-0.020047406,-0.3849432,-0.2939756,0.2685,3.833,True
COc1cccc2c(N)ccnc12,1.8256,1,3,3,48.14,23,52.7074,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-13-9-4-2-3-7-8(11)5-6-12-10(7)9/h2-6H,1H3,(H2,11,12)",QMBPJEIUEYDRGP-UHFFFAOYSA-N,16767485,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-3883,https://www.sigmaaldrich.com/catalog/product/aldrich/cds007584?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/220844-65-5.html,QMBPJEIUEYDRGP-UHFFFAOYSA-N,-36.41932485,6632.966769,159100.7857,128.85516,3.462,2.785768515,0.563715423,0.030146858,0.009418084,0.017917894,-0.02229036,-0.3503226,-0.2479474,0.234,3.365,True
CN1CCCC1c1ccc(N)nc1,1.4305,1,3,3,42.15,28,53.2544,True,False,False,False,177.251,False,False,False,"InChI=1S/C10H15N3/c1-13-6-2-3-9(13)8-4-5-10(11)12-7-8/h4-5,7,9H,2-3,6H2,1H3,(H2,11,12)",FARGKMUKCFJLSU-UHFFFAOYSA-N,3110789,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds020531?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,FARGKMUKCFJLSU-UHFFFAOYSA-N,-37.84203941,7697.469489,174073.1667,134.999955,2.091,3.231176559,0.52908639,0.024288121,0.010529023,0.02755908,-0.02569062,-0.3431024,-0.2243588,0.1416,1.895,True
Cc1c[nH]c2ncc(CO)cc12,1.36362,2,2,3,48.91,22,46.7535,True,False,False,False,162.192,False,False,False,"InChI=1S/C9H10N2O/c1-6-3-10-9-8(6)2-7(5-12)4-11-9/h2-4,12H,5H2,1H3,(H,10,11)",MXWRPKYDNZCICV-UHFFFAOYSA-N,91825914,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-9062,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1630906-52-3.html,MXWRPKYDNZCICV-UHFFFAOYSA-N,-34.28939636,5669.279,134034.8592,117.714216,1.677,3.211148211,0.499750482,0.037913311,0.005687132,0.015800394,-0.019729727,-0.3628367,-0.2448292,0.1394,1.83,True
COc1nc2ccccc2cc1C,2.55182,0,2,3,22.12,24,53.032,True,False,False,False,173.215,False,False,False,"InChI=1S/C11H11NO/c1-8-7-9-5-3-4-6-10(9)12-11(8)13-2/h3-7H,1-2H3",FALGYAAKAHIFBF-UHFFFAOYSA-N,45091158,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/222317-28-4.html,FALGYAAKAHIFBF-UHFFFAOYSA-N,-36.16701014,6907.931836,166021.8911,131.194262,0.654,2.894998581,0.576695253,0.025260413,0.002337221,0.018886195,-0.022382522,-0.3684619,-0.2620726,0.1944,0.771,True
Nc1nccc2ccc(CO)cc12,1.3093,2,3,3,59.14,23,52.0782,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c11-10-9-5-7(6-13)1-2-8(9)3-4-12-10/h1-5,13H,6H2,(H2,11,12)",BRDJELCDPZJVIF-UHFFFAOYSA-N,18468696,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QD-9390,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/221050-76-6.html,BRDJELCDPZJVIF-UHFFFAOYSA-N,-36.4204957,6608.194716,159139.3913,128.538697,0.622,2.877743394,0.566821412,0.042436973,0.007593375,0.018229239,-0.022252366,-0.3648056,-0.2590505,0.2265,0.798,True
COc1ccnc2c(N)cccc12,1.8256,1,3,3,48.14,23,52.7074,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-13-9-5-6-12-10-7(9)3-2-4-8(10)11/h2-6H,11H2,1H3",ILLFDHRDCAUCTG-UHFFFAOYSA-N,12270662,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QN-3569,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/59665-93-9.html,ILLFDHRDCAUCTG-UHFFFAOYSA-N,-36.42721247,6626.601596,159044.3979,128.782163,1.172,2.676267739,0.564423386,0.030793351,0.007006836,0.018585537,-0.022208314,-0.3478149,-0.2494639,0.2354,1.189,True
Cc1cc(N)n(Cc2cccnc2)n1,1.21702,1,4,4,56.73,26,54.7154,True,False,False,False,188.234,False,False,False,"InChI=1S/C10H12N4/c1-8-5-10(11)14(13-8)7-9-3-2-4-12-6-9/h2-6H,7,11H2,1H3",GKHOKBZTVDVWTP-UHFFFAOYSA-N,3161320,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds001848?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,GKHOKBZTVDVWTP-UHFFFAOYSA-N,-39.21270207,7988.141429,187601.7127,140.250243,4.687,3.074088444,0.57881668,0.027663905,0.007055505,0.031138355,-0.024250281,-0.3593303,-0.2463597,0.2079,4.634,True
Cc1cc(C)c2cccc(N)c2n1,2.43384,1,2,3,38.91,25,55.6294,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-7-6-8(2)13-11-9(7)4-3-5-10(11)12/h3-6H,12H2,1-2H3",YRONTRGVBHTTPM-UHFFFAOYSA-N,1074071,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/t327395,NONE,NONE,NONE,NONE,YRONTRGVBHTTPM-UHFFFAOYSA-N,-35.5348404,7306.029903,175111.0026,135.295253,0.833,2.630387271,0.610415381,0.019871442,0.008577603,0.022953247,-0.024162272,-0.346319,-0.2496541,0.2513,0.856,True
