SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR
Cc1ccc(-c2ccc(C)nc2)nc1,2.760440000000001,0,2,3,25.78,26,56.94200000000003,True,True
OCc1ccnc(F)c1-c1cccnc1,1.7749999999999997,1,3,3,46.010000000000005,24,53.348800000000026,True,True
OCc1ccc(-c2ccncc2)cn1,1.6358999999999997,1,3,3,46.010000000000005,24,53.39080000000003,True,True
Cc1cc(F)cnc1-c1ccncc1,2.59112,0,2,2,25.78,23,52.163000000000025,True,True
N#CCc1ccc(-c2cccnc2)nc1-c1cccnc1,3.271680000000001,0,4,3,62.46,33,80.01600000000002,True,True
Clc1ccc2ccc3ccc(Cl)nc3c2n1,4.089800000000001,0,2,0,25.78,22,67.06400000000002,True,True
C(=N/N=C/c1cccnc1)\c1cccnc1,1.9296,0,4,3,50.5,26,63.66200000000003,True,True
O=C1c2cccnc2-c2ncccc21,1.688,0,3,0,42.85,20,50.900500000000015,True,True
N#Cc1cc(Br)c(-c2ccccn2)[nH]c1=O,2.0710800000000007,1,3,1,69.53999999999999,22,62.70870000000001,True,True
c1ccc(-c2cncc3ccccc23)nc1,3.296800000000001,0,2,1,25.78,26,64.97400000000002,True,True
Nc1nccc(Cl)c1-c1cccnc1,2.3792,1,3,2,51.8,22,56.890400000000014,True,True
N#Cc1ccc(-c2cccnc2)nc1,2.0152799999999993,0,3,1,49.57,21,52.183000000000014,True,True
COc1ccncc1-c1cc2ccccc2c(=O)[nH]1,2.5987,1,3,3,54.98,31,74.35170000000002,True,True
COC(=O)c1cc2ccncc2nc1Cl,2.0698,0,4,2,52.08,22,55.88750000000002,True,True
Cc1nc2nc(Cl)ccc2c(C)c1Br,3.6625400000000017,0,2,2,25.78,22,61.72200000000002,True,True
Oc1ncc(-c2cccnc2)cc1F,1.9882999999999995,1,3,2,46.010000000000005,21,49.090800000000016,True,True
N#Cc1ccc(-c2ccccn2)cn1,2.0152799999999993,0,3,1,49.57,21,52.183000000000014,True,True
Brc1cccc(NCc2ccncc2)n1,2.8512000000000004,1,3,3,37.81,25,63.500700000000016,True,True
CCOC(=O)c1c[nH]c2cc(Cl)cnc2c1=O,1.7531999999999996,1,4,3,72.05000000000001,26,63.330200000000005,True,True
Fc1ncccc1-c1cccnc1,2.2827,0,2,1,25.78,20,47.426000000000016,True,True
c1ccc(CNCc2ccccn2)nc1,1.7664,1,3,4,37.81,28,59.017700000000026,True,True
COC(=O)c1cnc(Cl)c(-c2ccncc2)c1,2.5835999999999997,0,4,3,52.08,26,63.817500000000024,True,True
N#Cc1ncccc1-c1ccncc1,2.0152799999999997,0,3,1,49.57,21,52.18300000000002,True,True
N#CCc1ncc(-c2ccncc2)cc1F,2.3487800000000005,0,3,2,49.57,24,56.743000000000016,True,True
N#CCc1nc(-c2cccnc2)ccc1F,2.3487800000000005,0,3,2,49.57,24,56.74300000000002,True,True
COC(=O)c1ncc(-c2cccnc2)cc1Cl,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
c1ccc(-c2n[nH]c(-c3ccncc3)n2)nc1,1.9286999999999992,1,4,2,67.35,26,62.84470000000002,True,True
O=C(O)c1ccc(F)c(-c2cccnc2)n1,1.9808999999999997,1,4,2,63.08,23,54.385300000000015,True,True
Cc1ccc(-c2cncc(C(=O)O)c2)nc1,2.15022,1,4,3,63.08,26,59.16430000000002,True,True
Cc1nc2ccn(C)c(=O)c2cc1C(=O)O,0.9401199999999998,1,5,3,72.19,26,58.68030000000001,True,True
N#CCc1ncc(C(F)(F)F)cc1-c1ccncc1,3.228480000000002,0,3,2,49.57,27,61.78700000000002,True,True
O=C(O)c1cnc2cccnc2c1O,1.0335999999999996,2,5,2,83.31,20,48.16210000000001,True,True
O=Cc1ccc(-c2cccnc2)nc1,1.9560999999999995,0,3,2,42.85,22,52.85550000000001,True,True
OCc1cccnc1-c1ccncc1,1.6359,1,3,3,46.010000000000005,24,53.39080000000003,True,True
Clc1ncc(-c2cccnc2)cc1Br,3.5595000000000008,0,2,1,25.78,20,60.17800000000001,True,True
Cc1c(O)nc2ncccc2c1O,1.3494199999999998,2,4,3,66.24000000000001,21,47.60460000000002,True,True
c1ccc(-c2cc3cccnc3c3ncccc23)cc1,4.450000000000003,0,2,1,25.78,32,82.48000000000002,True,True
Cc1ccnc2c1NC(=O)c1cccnc1N2,2.0943199999999997,2,4,1,66.91,27,64.44690000000001,True,True
O=C(O)c1cccnc1-c1ccc2c(C(=O)[O-])ccc[n+]2c1,0.5489999999999997,1,5,3,94.42,32,74.12280000000003,True,True
COC(=O)c1cccc(-c2ccccn2)n1,1.9301999999999997,0,4,3,52.08,26,58.807500000000026,True,True
NCc1cccnc1-c1cccnc1,1.6022999999999998,1,3,3,51.8,25,55.35940000000002,True,True
O=C(O)/C=C/c1ccc2cccnc2n1,1.7276,1,4,2,63.08,23,56.20780000000001,True,True
COC(=O)Cc1ccc2cccnc2n1,1.3453,0,4,3,52.08,25,55.258000000000024,True,True
FC(F)(F)c1cnc(/C=C/c2cccnc2)c(Cl)c1,4.319200000000002,0,2,2,25.78,27,67.41400000000002,True,True
O=C(Nc1ccccn1)c1cc(N2CCCC2)ccn1,2.3291000000000004,1,4,3,58.120000000000005,36,77.87420000000003,True,True
O=Cc1ccnc(-c2cc(C=O)ccn2)c1,1.7686000000000002,0,4,3,59.92,24,58.243000000000016,True,True
c1cncc(-c2ccccc2-c2ccncc2)c1,3.810600000000002,0,2,2,25.78,30,72.90400000000002,True,True
COC(=O)c1ccnc(F)c1-c1ccncc1,2.0693,0,4,3,52.08,26,58.765500000000024,True,True
Fc1cccc(-c2ccccn2)n1,2.2827,0,2,1,25.78,20,47.426000000000016,True,True
COC(=O)c1cnc(-c2ccncc2)c(F)c1,2.0692999999999997,0,4,3,52.08,26,58.76550000000002,True,True
Clc1cccnc1-c1cccnc1,2.7970000000000006,0,2,1,25.78,20,52.47800000000002,True,True
O=c1[nH]c2ncccc2cc1-c1ccccc1,2.5901000000000005,1,2,1,45.75,27,67.79970000000002,True,True
COC(=O)c1cc(F)cnc1-c1cccnc1,2.0692999999999997,0,4,3,52.08,26,58.765500000000024,True,True
O=c1cccc2c1c1cc[nH]c3ccc(=O)n2c31,1.7319999999999995,1,3,0,54.34,26,70.48570000000001,True,True
N#Cc1cccnc1-c1ncccc1C#N,1.88696,0,4,1,73.36,22,56.89800000000002,True,True
CCOC(=O)c1cnc(N)c2ncccc12,1.3887,1,5,4,78.1,27,59.90690000000002,True,True
Cl.c1ccc(CCNCc2ccncc2)nc1,2.2306999999999997,1,3,5,37.81,33,71.13270000000003,True,True
COc1ccc2nccc(Cl)c2n1,2.2918000000000003,0,3,2,35.010000000000005,20,51.10000000000002,True,True
Nc1cc(-c2ccncc2)c[nH]c1=O,1.0191,2,3,2,71.77,23,54.706100000000006,True,True
COc1cnc2cccnc2c1I,2.2430000000000003,0,3,2,35.010000000000005,20,58.807000000000016,True,True
O=C(/C=C/c1cccnc1)c1ccncc1,2.372700000000001,0,3,3,42.85,26,61.83850000000003,True,True
N#Cc1cccc(-c2cccc(C#N)n2)n1,1.8869599999999995,0,4,1,73.36,22,56.89800000000001,True,True
O=C(O)c1cncc(-c2ccccn2)c1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
COC(=O)c1cc(-c2cccnc2)ncc1-c1cccnc1,2.9922000000000013,0,5,4,64.97,35,82.03850000000003,True,True
Brc1cnc2c(ccc3cccnc32)c1,3.5455000000000014,0,2,0,25.78,22,64.74400000000001,True,True
Oc1ccc2c(C(F)(F)F)cc(C(F)(F)F)nc2n1,3.373,1,3,1,46.010000000000005,23,51.206799999999994,True,True
COC(=O)Cn1nc(-c2cccnc2)nc1-c1cccnc1,1.5751,0,7,5,82.79,35,78.50000000000003,True,True
Cl.[Cl-].c1cc[n+](-c2ccncc2)cc1,-1.215899999999999,0,1,1,16.77,24,53.01700000000003,True,True
Cc1ccc(NC(=O)c2cc(Cl)nc(Cl)c2)nc1,3.344120000000002,1,3,3,54.88,27,71.18420000000002,True,True
OC(c1cccnc1)c1cccnc1F,1.6974,1,3,3,46.010000000000005,24,52.49380000000002,True,True
C(=NN=Cc1ccncc1)c1ccncc1,1.9296,0,4,3,50.5,26,63.66200000000003,True,True
OCc1nc(-c2ccncc2)ccc1F,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
CSC1c2c(cc(=O)[nH]c2-c2ccccn2)C(=O)N1C,1.8840999999999997,1,4,4,66.06,33,78.64320000000002,True,True
Cc1cc2cccnc2c(N)n1,1.5204199999999997,1,3,2,51.8,21,48.68740000000001,True,True
N#Cc1ccc(=O)[nH]c1-c1cccnc1,1.30858,1,3,1,69.53999999999999,22,55.00870000000001,True,True
Nc1nccc2nccc(-c3ccccc3)c12,2.8790000000000013,1,3,2,51.8,28,69.38640000000002,True,True
CC(=O)c1ccc2cccnc2n1,1.8324,0,3,2,42.85,21,49.54250000000002,True,True
O=C(N/N=C/c1ccncc1)c1ccncc1,1.2405000000000002,1,4,3,67.24000000000001,27,63.53420000000003,True,True
NC(=O)c1cc(-c2ccncc2)c[nH]c1=O,0.5357999999999999,2,3,2,88.84,25,58.811600000000006,True,True
O=C(O)c1cc(-c2cccnc2)cnc1F,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
CCOC(=O)c1cnc2ncccc2c1Cl,2.4599,0,4,3,52.08,25,60.50450000000002,True,True
N#Cc1cccc(-c2cccnc2)c1-c1cccnc1,3.682280000000002,0,3,2,49.57,31,77.61900000000003,True,True
OCc1ccc(Cl)nc1-c1cccnc1,2.2893,1,3,3,46.010000000000005,24,58.400800000000025,True,True
Cc1ccnc(N)c1-c1cccnc1,2.03422,1,3,3,51.8,25,56.61740000000002,True,True
c1cc(-c2ccncc2)nc(-c2ccncc2)c1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
N#Cc1cc(-c2cccnc2)cnc1-c1cccnc1,3.077280000000001,0,4,2,62.46,30,75.41400000000003,True,True
c1cc(-c2ccc(-c3ccncc3)cc2)ccn1,3.810600000000002,0,2,2,25.78,30,72.90400000000002,True,True
O=c1cccc(-c2cccc(=O)[nH]2)[nH]1,0.7302,2,2,1,65.72,22,53.119400000000006,True,True
CCOC(=O)c1cc2c(=O)n(CCO)ccc2nc1C,0.8739199999999998,1,6,7,81.42,36,73.78230000000002,True,True
COc1cc2[nH]ccc(=O)c2cn1,0.9316999999999998,1,3,2,54.98,21,48.91570000000001,True,True
Fc1cc(CBr)cnc1-c1ccncc1,3.1776000000000018,0,2,2,25.78,23,60.057000000000016,True,True
COC(=O)c1c(-c2cccnc2)cncc1-c1cccnc1,2.9922000000000013,0,5,4,64.97,35,82.03850000000004,True,True
COC(=O)c1ccc(-c2ccncc2)c(O)n1,1.6358,1,5,4,72.31,27,60.472300000000025,True,True
O=C(O)c1cccnc1N1CCCC1c1cccnc1,2.516300000000001,1,5,3,66.32,35,74.75430000000003,True,True
Brc1cccnc1-c1ccccn1,2.9061000000000012,0,2,1,25.78,20,55.16800000000002,True,True
COC(=O)c1ccc(-c2ccncc2)cc1-c1ccncc1,3.5972000000000017,0,4,4,52.08,36,84.24350000000003,True,True
O=C(O)c1cc2ncccc2c2cccnc12,2.4812000000000003,1,4,1,63.08,25,64.00330000000001,True,True
O=C(O)c1cnc(-c2ccncc2)c(-c2ccncc2)c1,2.9038000000000013,1,5,3,75.97,32,77.65830000000003,True,True
NC(=O)c1cc2cccnc2c2ncccc12,1.8819,1,3,1,68.87,26,65.56190000000002,True,True
OB(O)c1ccc(-c2ccccn2)nc1,-0.1766000000000003,2,4,4,66.24000000000001,24,57.293600000000026,True,True
CC(C)c1ccc2nc(-c3ccccn3)cc(C(=O)O)c2c1,4.118400000000003,1,4,5,63.08,38,86.02230000000003,True,True
Fc1ccc(-c2ccncc2)cn1,2.2826999999999993,0,2,1,25.78,20,47.426000000000016,True,True
O=C(NCCc1ccncc1)c1ccncc1,1.4490999999999998,1,3,4,54.88,30,64.51120000000003,True,True
Cc1cc(N)c2ccncc2n1,1.52042,1,3,2,51.8,21,48.68740000000001,True,True
Fc1ccncc1-c1cccnc1,2.2827,0,2,1,25.78,20,47.426000000000016,True,True
NC(CSc1ccccn1)=NNc1cccc(F)n1,2.0921,2,5,5,76.19,31,74.40110000000001,True,True
CCOC(=O)c1cc2ccncc2[nH]c1=O,1.0998,1,4,3,72.05,26,58.320200000000014,True,True
Cc1ccnc(-c2cc(CBr)ccn2)c1,3.3469200000000017,0,2,3,25.78,26,64.83600000000003,True,True
O=[N+]([O-])c1ccc(Oc2cncc(Cl)c2)nc1,2.8305000000000016,0,5,3,78.15,23,60.212400000000024,True,True
OCc1cc(-c2ccncc2)cnc1O,1.3415,2,4,4,66.24000000000001,25,55.05560000000003,True,True
Cc1cc(Br)cnc1NCc1ccncc1,3.1596200000000003,1,3,4,37.81,28,68.23770000000002,True,True
[Cl-].c1ccc2c(c1)ccc1cccc[n+]12,-0.4175,0,0,0,4.1,25,57.10800000000003,True,True
CC(=O)Nc1ccc(Oc2ccc3c(C)nccc3n2)cc1,3.6889200000000018,1,4,5,64.11,37,85.09470000000002,True,True
CNc1ccc2ncccc2n1,1.6714999999999998,1,3,2,37.81,21,49.08470000000001,True,True
NCc1cc(-c2ccncc2)ccc1-c1ccncc1,3.269300000000001,1,3,4,51.8,35,80.79540000000003,True,True
COc1ncccc1-c1cccnc1,2.1521999999999997,0,3,3,35.010000000000005,24,54.020000000000024,True,True
COc1cc(C)c(-c2ccncc2)cn1,2.4606200000000005,0,3,4,35.010000000000005,27,58.75700000000003,True,True
O=Cc1ccc(-c2ccncc2)c(O)n1,1.6617,1,4,3,63.08,23,54.52030000000002,True,True
O=Cc1ccnc(-c2ccncc2)c1F,2.0952,0,3,2,42.85,22,52.81350000000001,True,True
O=C(O)c1ccc(-c2ccncc2)c(F)n1,1.9809,1,4,2,63.08,23,54.38530000000001,True,True
c1ccc2c(-c3nccc4ccccc34)nccc2c1,4.450000000000003,0,2,1,25.78,32,82.48000000000003,True,True
O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.[Mg+2],-1.490599999999999,0,6,2,106.04,27,62.88900000000002,True,True
O=C(OC(=O)c1cccnc1)c1cccnc1,1.4738,0,5,2,69.15,25,58.22000000000003,True,True
COc1nc(CC#N)ccc1-c1ccncc1,2.21828,0,4,4,58.8,28,63.33700000000003,True,True
O=Cc1cc2c(-c3ccccn3)nccc2o1,2.7023,0,4,2,55.99,25,62.62750000000001,True,True
O=C(O)c1cc(F)nc(-c2cccnc2)c1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
O=C(O)c1ccnc2c1ccc1cccnc12,2.4812000000000003,1,4,1,63.08,25,64.00330000000001,True,True
COC(=O)c1cccc(-c2cccnc2)c1-c1cccnc1,3.5972000000000017,0,4,4,52.08,36,84.24350000000004,True,True
Fc1cnc(Cl)c(-c2cccnc2)c1,2.9361000000000015,0,2,1,25.78,20,52.436000000000014,True,True
O=Cc1ccncc1-c1cccnc1,1.9561,0,3,2,42.85,22,52.85550000000002,True,True
Nc1cccc(-c2cccc(N)n2)n1,1.3079999999999998,2,4,3,77.82000000000001,24,56.2928,True,True
COC(=O)c1ccnc(-c2ccncc2)c1Cl,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
Cc1cc(-c2cccnc2)cc(C)n1,2.76044,0,2,3,25.78,26,56.94200000000003,True,True
[O-][n+]1cccc(-c2cc(Cl)cc[n+]2[O-])c1,1.2737999999999998,0,2,1,53.879999999999995,22,54.808000000000014,True,True
O=C(O)c1ccc(-c2ccccn2)nc1Cl,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
N#CCc1ccnc(F)c1-c1ccncc1,2.3487799999999996,0,3,2,49.57,24,56.74300000000002,True,True
Clc1ccnc(SCc2cccnc2)c1,3.4223000000000026,0,3,3,25.78,24,63.04500000000003,True,True
c1cncc(-c2cccc(-c3cccnc3)n2)c1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
Nc1cc2cccnc2c2ncccc12,2.3651999999999997,1,3,1,51.8,24,61.456400000000016,True,True
Fc1cccc(-c2cccnc2)n1,2.2827,0,2,1,25.78,20,47.426000000000016,True,True
Cl.Nc1ccnc2ccncc12,1.6338,1,3,1,51.8,20,51.198400000000014,True,True
O=C(O)c1c(F)cc(-c2ccncc2)cc1-c1ccncc1,3.6479000000000017,1,4,3,63.08,33,79.82130000000002,True,True
OCc1cc(F)nc(-c2cccnc2)c1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
COc1ccc(-c2ccc3c(=O)[nH]ccc3n2)cc1OC,2.6073000000000004,1,4,5,64.21000000000001,35,80.90370000000003,True,True
Cc1ccc2c(ccc3nc(C)ccc32)n1,3.399840000000002,0,2,2,25.78,28,66.51800000000003,True,True
O=Cc1cc(-c2ccncc2)cnc1F,2.0952,0,3,2,42.85,22,52.81350000000001,True,True
Nc1cc(-c2cccnc2)ccc1-c1cccnc1,3.392800000000002,1,3,3,51.8,32,77.31640000000003,True,True
Fc1cncc(CNCc2cncc(F)c2)c1,2.0446,1,3,4,37.81,28,58.933700000000016,True,True
COC(=O)CSc1cc(C)nc2c1ccc1cccnc12,3.3565200000000015,0,5,5,52.08,35,84.52100000000006,True,True
Nc1cccn(Cc2ccccn2)c1=O,0.8737999999999999,1,4,3,60.91,26,58.453400000000016,True,True
OCc1cnc(-c2cccnc2)c(F)c1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
C(#Cc1ccncc1)c1ccncc1,1.8764,0,2,0,25.78,22,54.45400000000002,True,True
COC(=O)c1ccc(F)nc1-c1ccncc1,2.0693,0,4,3,52.08,26,58.765500000000024,True,True
OCc1cncc(-c2ccc(F)cn2)c1,1.7749999999999997,1,3,3,46.010000000000005,24,53.34880000000002,True,True
N#Cc1cccnc1OCCCc1ccncc1,2.3598800000000004,0,4,5,58.8,31,67.00500000000004,True,True
CCCn1c(=O)c(C(=O)OCC)c(O)c2cccnc21,1.6888,1,6,7,81.42,36,73.91530000000003,True,True
Cc1ccnc(-c2cncc(C=O)c2)c1,2.26452,0,3,3,42.85,25,57.59250000000002,True,True
COc1cc(/C=N/O)nc(-c2ccccn2)c1,1.9602999999999997,1,5,5,67.6,28,63.40050000000002,True,True
COc1ccc([N+](=O)[O-])nc1-c1ccncc1,2.0603999999999996,0,5,4,78.15,26,60.67440000000003,True,True
Clc1ccnc2ccc3ncccc3c12,3.436400000000001,0,2,0,25.78,22,62.05400000000003,True,True
Fc1ccc(-c2ccncc2)c(CBr)n1,3.177600000000001,0,2,2,25.78,23,60.057000000000016,True,True
c1cc(Cc2ccc(Cc3ccncc3)cc2)ccn1,3.6582000000000017,0,2,4,25.78,36,80.52800000000003,True,True
Cc1ccc(-c2cc(=O)[nH]c3ncccc23)cc1,2.8985200000000004,1,2,2,45.75,30,72.53670000000002,True,True
FC(F)(F)c1cc(Cl)c2nnc(-c3ccccn3)n2c1,3.4635000000000016,0,4,1,43.08,26,66.23,True,True
ClCc1cc(-c2ccncc2)cc(-c2cccnc2)c1,4.549400000000003,0,2,3,25.78,33,82.46100000000003,True,True
OCc1ccc(-c2ccncc2)nc1F,1.775,1,3,3,46.010000000000005,24,53.34880000000002,True,True
C[n+]1ccccc1-c1ccccn1.[I-],-1.4228999999999987,0,1,2,16.77,25,50.849000000000025,True,True
Cc1cccc(-n2cc(C(=O)O)c3ccccc3c2=O)n1,2.3923200000000007,1,5,3,72.19,33,79.03630000000003,True,True
O=C(NCc1cccnc1)c1cccnc1Cl,2.06,1,3,3,54.88,27,64.65420000000002,True,True
O=C(O)c1nc(OCCCc2ccncc2)ccc1Cl,2.839800000000001,1,5,6,72.31,33,74.25930000000002,True,True
O=C(O)c1cc(Cl)cnc1-c1cccnc1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
Cc1cc(-c2cccnc2)ncc1N,2.0342199999999995,1,3,3,51.8,25,56.61740000000002,True,True
c1cnc2nc(C3CNC3)ccc2c1,1.3166,1,3,1,37.81,25,55.14870000000003,True,True
Cc1cccnc1-c1cncc(CO)c1,1.94432,1,3,4,46.010000000000005,27,58.12780000000003,True,True
Oc1ccnc(-c2cc(O)ccn2)c1,1.5547999999999995,2,4,3,66.24000000000001,22,50.79760000000002,True,True
Clc1cc(-c2cccnc2)ccn1,2.7970000000000015,0,2,1,25.78,20,52.47800000000002,True,True
Oc1nc(CBr)ccc1-c1ccncc1,2.7441000000000004,1,3,3,46.010000000000005,24,61.763800000000025,True,True
Cc1nc2ccccc2c2ncccc12,3.091420000000001,0,2,1,25.78,25,61.78100000000002,True,True
Oc1nccc(CBr)c1-c1cccnc1,2.7441000000000013,1,3,3,46.010000000000005,24,61.763800000000025,True,True
NC(=O)c1cccc(-c2ccccn2)n1,1.2425,1,3,2,68.87,24,55.985900000000015,True,True
OB(O)c1cncc(-c2cccnc2)c1,-0.1766000000000005,2,4,4,66.24000000000001,24,57.293600000000026,True,True
Nc1ncc(-c2cccnc2)cc1[N+](=O)[O-],1.6339999999999997,1,5,3,94.94,24,58.53480000000001,True,True
Nc1ncccc1OCc1ccccn1,1.6378,1,4,4,61.03,26,57.21840000000002,True,True
Nc1ccc(Oc2cccnc2)nc1,1.8511,1,4,3,61.03,23,52.960400000000014,True,True
Cn1c(=O)ccc2c(Cl)nccc21,1.5869,0,3,1,34.89,20,51.994000000000014,True,True
Nc1cncc(-c2ccccn2)c1,1.7258,1,3,2,51.8,22,51.880400000000016,True,True
O/N=C/c1ccc2ccc3ccc(/C=N/O)nc3c2n1,2.3992000000000004,2,6,4,90.96,30,75.80500000000002,True,True
Fc1cnc(F)c(-c2cccnc2)c1,2.4218,0,2,1,25.78,20,47.384000000000015,True,True
Clc1ccnc(-c2ccc(Br)cn2)c1,3.5595000000000008,0,2,1,25.78,20,60.17800000000002,True,True
O=C(Nc1cccnc1)c1ccccn1,1.7289,1,3,2,54.88,24,56.42720000000002,True,True
COc1cc(-c2ccncc2)cnc1[N+](=O)[O-],2.0603999999999996,0,5,4,78.15,26,60.67440000000001,True,True
OCc1cc(-c2cccnc2)c(Cl)cn1,2.2893,1,3,3,46.010000000000005,24,58.400800000000025,True,True
O=C(c1ccncc1)c1cccnc1,1.7076,0,3,2,42.85,22,51.90650000000002,True,True
Clc1ccc(CSc2ccccn2)cn1,3.4223000000000017,0,3,3,25.78,24,63.04500000000002,True,True
COC(=O)c1c(OC)cncc1-c1ccncc1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
N#Cc1c(-c2ccncc2)cncc1-c1ccncc1,3.077280000000001,0,4,2,62.46,30,75.41400000000003,True,True
COC(=O)c1cc2c(=O)n(N)ccc2nc1O,-0.3975000000000003,2,7,4,107.44,26,59.15770000000001,True,True
CC(Nc1ccc(N)cn1)c1ccncc1,2.2318999999999996,2,4,5,63.83,30,64.92410000000002,True,True
Cc1cncc2cc(C(=O)O)cnc12,1.63642,1,4,2,63.08,22,51.23430000000001,True,True
O=C(O)c1cc(-c2cccnc2)nc2c(Cl)cccc12,3.6484000000000014,1,4,2,63.08,29,76.94330000000004,True,True
O=c1[nH]c(Nc2cccnc2)cc2ccccc12,2.6667000000000005,2,3,2,57.78,29,72.08840000000004,True,True
O=C(O)c1ccc(-c2cccnc2)cn1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
CC(Sc1nc(-c2cccnc2)ccc1C#N)C(=O)O,2.5804799999999997,1,6,5,86.87,31,75.13780000000003,True,True
COC(=O)c1cc(OC)ncc1-c1cccnc1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
O=Cc1ccc2ccc3ccc(C=O)nc3c2n1,2.4080000000000004,0,4,2,59.92,26,67.81900000000002,True,True
COc1ccc2nccc(Br)c2n1,2.4009,0,3,2,35.010000000000005,20,53.79000000000002,True,True
Nc1ccc(-c2cccnc2)c(-c2cccnc2)c1,3.392800000000002,1,3,3,51.8,32,77.31640000000003,True,True
CCOC(=O)c1c[nH]c2ccc(C)nc2c1=O,1.40822,1,4,4,72.05000000000001,29,63.05720000000001,True,True
O=C(O)c1cccnc1NCc1cccnc1,1.7869,2,5,4,75.11,28,62.76000000000002,True,True
Cc1ccc(NC(=O)CC(=O)Nc2ccc(C)cn2)nc1,2.06074,2,4,6,83.98,37,79.82440000000003,True,True
COc1ccc(-c2cccnc2)cc1-c1ccncc1,3.819200000000002,0,3,4,35.010000000000005,34,79.45600000000003,True,True
Nc1cccnc1-c1ccccn1,1.7258,1,3,2,51.8,22,51.880400000000016,True,True
N#CCc1ncc(-c2ccncc2)cc1-c1ccncc1,3.2716800000000017,0,4,3,62.46,33,80.01600000000003,True,True
N/C(CSc1ccccn1)=N\Nc1cccc(F)n1,2.0921,2,5,5,76.19,31,74.40110000000001,True,True
O=C(O)c1ccnc(-c2ccncc2)c1F,1.9809,1,4,2,63.08,23,54.38530000000001,True,True
O=[N+]([O-])c1cc(-c2cccnc2)cnc1-c1cccnc1,3.1138000000000012,0,5,3,81.81,31,77.35340000000002,True,True
Cc1nc(N)ccc1-c1ccncc1,2.03422,1,3,3,51.8,25,56.61740000000002,True,True
NCc1ccnc(OCCCc2ccncc2)c1,1.9469000000000003,1,4,7,61.03,35,70.18140000000002,True,True
OCc1ncc(F)cc1-c1ccncc1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
O=C(O)c1cnc2cc(Br)cnc2c1O,1.7960999999999996,2,5,2,83.31,20,55.86210000000001,True,True
ClCc1ccnc(-c2cc(CCl)ccn2)c1,3.621200000000002,0,2,3,25.78,26,66.58200000000002,True,True
COC(=O)c1sc2nc3ncc(Cl)cc3cc2c1N,2.8667,1,6,3,78.1,27,75.68290000000002,True,True
Clc1cccc(-c2cccnc2)n1,2.7970000000000015,0,2,1,25.78,20,52.478000000000016,True,True
N#CCSc1nc(-c2cccnc2)ccc1C#N,2.63096,0,5,3,73.36,26,68.52000000000002,True,True
Cc1ccnc(-c2cc(C=O)ccn2)c1,2.26452,0,3,3,42.85,25,57.59250000000002,True,True
Nc1ncc(-c2ccncc2)cc1C=O,1.5383,1,4,3,68.87,24,57.26790000000002,True,True
Nc1ccc2c(C(=O)O)cc(O)nc2n1,0.6157999999999999,3,6,3,109.33,22,52.5745,True,True
OCc1nc(O)ccc1-c1cccnc1,1.3415,2,4,4,66.24000000000001,25,55.05560000000003,True,True
Cc1cccc(C(=O)C(=O)c2ccc3ncnn3c2)n1,1.49832,0,6,4,77.22,30,70.62200000000001,True,True
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,3.6869000000000014,1,3,2,54.46,33,82.55570000000003,True,True
O=C(O)c1cc(-c2ccncc2)cnc1O,1.5474,2,5,3,83.31,24,56.09210000000002,True,True
Clc1c2c(nc3ncccc13)CCC2,2.7719000000000005,0,2,0,25.78,23,56.57300000000002,True,True
CCOC(=O)c1cccc(-c2cccnc2)n1,2.3202999999999996,0,4,4,52.08,29,63.42450000000003,True,True
O=Cc1ccnc2c1ccc1cccnc12,2.5955000000000004,0,3,1,42.85,24,62.431500000000014,True,True
O=C(O)c1ncc2cccnc2c1O,1.0335999999999996,2,5,2,83.31,20,48.16210000000001,True,True
Brc1ccc(-c2ccncc2)nc1,2.906100000000002,0,2,1,25.78,20,55.16800000000001,True,True
O=C(O)c1ccnc(O)c1-c1cccnc1,1.5474,2,5,3,83.31,24,56.092100000000016,True,True
[O-][n+]1cccc(-c2ccc[n+]([O-])c2)c1,0.6204000000000001,0,2,1,53.879999999999995,22,49.79800000000002,True,True
COc1ccc([N+](=O)[O-])nc1-c1cccnc1,2.0603999999999996,0,5,4,78.15,26,60.67440000000003,True,True
