SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H
COc1cccc2c(=O)c(C)c(C)[nH]c12,2.15354,1,2,4,42.09,28,60.59470000000002,False
Cc1c(C#N)c(Cl)nc2c1CCCC2,2.7939000000000007,0,2,1,36.68,25,55.34100000000002,False
Cl.ClCc1c2c(nc3ccc(Cl)cc13)CCC2,4.537500000000002,0,1,1,12.89,29,75.58300000000003,False
CC(=O)c1nc(C)c(C)c2ccccc12,3.054240000000002,0,2,4,29.96,28,61.221500000000034,False
Cc1nc(C)c(C)c(C(N)=O)c1C,1.41418,1,2,5,55.98,27,51.70290000000002,False
N#Cc1c2c(c(Cl)n3c1nc1ccccc13)CCCC2,3.8913800000000016,0,3,0,41.09,32,79.06500000000004,False
CCc1nc(Cl)c(C(N)=O)c2c1CCCC2,2.2751,1,2,3,55.98,31,63.78490000000002,False
C/C(Cl)=C/Cc1c(C)[nH]c2ccc(C(=O)O)cc2c1=O,3.2198200000000003,2,3,5,70.16,34,79.57900000000004,False
Cc1[nH]c2ccc(F)cc2c(=O)c1C,2.28404,1,1,2,32.86,24,54.000700000000016,False
N#Cc1c(O)nc2ccccc2c1O,1.51768,2,4,2,77.14,20,49.78760000000001,False
COc1ccc(OC)c2c(=S)c3ccccc3[nH]c12,4.067790000000002,1,3,4,34.25,32,79.74270000000003,False
N#Cc1c(N)nc2c(c1N)CC(C(F)(F)F)O2,0.9834800000000002,2,5,2,97.95,24,51.95179999999999,False
Cc1ccc(Oc2ccc3[nH]c(C)c(C)c(=O)c3c2)cc1,4.245660000000003,1,2,5,42.09,38,85.29570000000002,False
COCc1c(C#N)c(Cl)nc(C)c1[N+](=O)[O-],1.9697,0,5,5,89.05,24,56.06640000000001,False
Cc1nc2c(c(-c3ccco3)c1C#N)C(=O)c1ccccc1-2,3.733100000000002,0,4,2,66.89,32,80.25950000000002,False
Cn1c(=O)c2c(C(=O)O)c3c(nc2n(C)c1=O)CCCC3,0.2092,1,7,3,94.19,36,75.82630000000002,False
COc1nc(C)c(I)c(C)c1C#N,2.18332,0,3,4,45.91,22,57.69500000000002,False
COC(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O,1.6840999999999993,1,5,4,68.53,28,67.20330000000001,False
CCOC(=O)c1c(N)c2ccccc2[nH]c1=O,1.287,2,4,4,85.18,29,64.9376,False
N#Cc1c(O)nc(O)c2c1CCCC2,1.24328,2,4,2,77.14,24,48.92360000000002,False
Cc1nc(C)c2c(=O)oc3ccccc3c2c1C#N,2.829720000000002,0,4,2,66.89,29,71.97400000000002,False
CCOC(=O)c1c(C)nc2ccccc2c1N,2.30212,1,4,5,65.21,31,66.84890000000001,False
COc1nc(C)c(C#N)c(C)c1C=O,1.39122,0,4,5,62.98,24,50.36550000000002,False
Cc1c(O)c2ccccc2[nH]c1=O,1.5421199999999995,2,2,2,53.09,22,50.970500000000015,False
Cn1c(=O)c(-c2cc(=O)[nH][nH]2)c(O)c2ccccc21,0.9275000000000002,3,4,3,90.88,30,71.26120000000002,False
Cc1nc(Cl)c(C(=O)O)c(C)c1Cl,2.7034400000000005,1,3,3,50.19,20,50.69030000000001,False
COc1ccc2c(Cl)c(C(C)C)c(C)nc2c1,4.3286200000000035,0,2,6,22.12,33,72.13100000000003,False
COc1nc(N)c(C#N)c(-c2ccccc2F)c1C#N,2.2218600000000004,1,5,4,95.72,29,70.02540000000002,False
COc1ccc(N2C(=O)Cc3c2nc(N)c(C#N)c3N)cc1,1.3470799999999998,2,6,5,118.26,35,81.6208,False
CN(C)CCNc1c2c(nc3ccc(C(=O)O)cc13)CCC2,2.395200000000001,2,5,7,65.46000000000001,43,87.77100000000004,False
O=C(O)c1cccc2c(=O)c3cccc(F)c3[nH]c12,2.5186,2,3,1,70.16,27,68.992,False
Fc1cccc(-c2c(F)c(F)nc(F)c2Cl)c1,3.958400000000001,0,1,1,12.89,21,54.51500000000001,False
CC(C)Cc1c(C#N)c(Cl)nc2c1CCC2,3.2938800000000024,0,2,4,36.68,31,64.52900000000002,False
BrCc1c2ccccc2nc2ccccc12,4.282900000000002,0,1,1,12.89,26,71.88000000000004,False
Cc1nc2ccccc2c(O)c1C(=O)O,1.9470200000000004,2,4,3,70.42,24,55.10410000000002,False
O=C(O)c1c2c(nc3ccccc13)-c1ccccc1CC2,3.6986000000000017,1,3,1,50.19,34,81.54630000000003,False
Cc1[nH]c2ccccc2c(=O)c1C=O,1.64902,1,2,2,49.93,23,54.69320000000001,False
O=C(NCCO)c1c(O)c2cccc3c2n(c1=O)CC3,-0.0147000000000001,3,5,5,91.56,34,72.9958,False
CCc1ccc2nc3c(c(C(=O)O)c2c1)CCCC3,3.374200000000002,1,3,3,50.19,36,74.72230000000003,False
CCOCc1c([N+](=O)[O-])c(C)[nH]c(=O)c1C#N,0.9996999999999998,1,5,6,109.01999999999998,28,58.49910000000002,False
O=Cc1ccc2[nH]c3ccccc3c(=O)c2c1,2.4938,1,2,1,49.93,26,67.46220000000001,False
CCn1c(=O)c(C)c(O)c2ccccc21,2.03542,1,3,4,42.23,28,60.283800000000035,False
CCOC(=O)c1nc2c(OC)cccc2c(Cl)c1C,3.3819200000000027,0,4,6,48.42,33,73.99850000000004,False
O=C1CC(c2ccccc2)Cc2[nH]c3ccccc3c(=O)c21,3.440800000000001,1,2,1,49.93,37,86.40320000000004,False
CC1(C)CCc2c(Cl)nc(Cl)c(C#N)c2C1,3.774980000000003,0,2,2,36.68,28,64.77800000000002,False
COc1c2ccoc2nc2c(OC)cccc12,2.9982000000000015,0,4,4,44.49000000000001,28,64.61900000000003,False
CC(=O)c1c(C)nc2sccc2c1N,2.38952,1,4,4,55.98,24,58.77390000000002,False
O=C(O)c1c(C(F)(F)F)nc2ccccc2c1Cl,3.605200000000001,1,3,1,50.19,23,58.714300000000016,False
Cc1[nH]c(=O)c(CN)c2c1CCC2,0.6307200000000001,2,2,3,58.879999999999995,27,51.71610000000002,False
Cc1c(CCl)nc2ccccc2c1OCc1ccccc1,4.8610200000000034,0,2,5,22.12,37,86.81100000000004,False
COc1c(C(C)=O)c(=O)[nH]c2ccccc12,1.7392999999999998,1,3,4,59.16,27,61.12520000000002,False
Cc1cccc(NC(=O)c2c(O)c3ccccc3[nH]c2=O)c1,2.7944199999999997,3,3,4,82.19,36,85.36570000000002,False
Cn1c(=O)c(C=O)c(Cl)c2ccccc21,2.0044,0,3,2,39.07,23,59.58650000000003,False
Cc1[nH]c2c(C)cccc2c(=O)c1I,2.7495400000000014,1,1,2,32.86,24,66.75970000000001,False
Cc1[nH]c2ccccc2c(=O)c1C(=O)/C=C/c1ccccc1,3.7326200000000025,1,2,4,49.93,37,89.11220000000002,False
Cc1c(O)c(=O)c2ccccc2n1-c1ccccc1,3.0047200000000007,1,3,3,42.23,32,75.94680000000002,False
CCOC(=O)c1c(C#N)c(Cl)nc(C)c1[N+](=O)[O-],2.0,0,6,5,106.12,26,61.309900000000006,False
N#Cc1c(N)nc2c(c1N)CC(CCl)O2,0.6599800000000002,2,5,3,97.95,24,56.616800000000005,False
Cc1cccc(NCc2c(C)[nH]c3c(C)cccc3c2=O)c1,4.0654600000000025,2,2,6,44.89,42,92.54840000000004,False
CCc1c(C#N)c(Cl)nc2c1CCC2,2.6577800000000007,0,2,2,36.68,25,55.36500000000002,False
Brc1nc2ccccc2c2ccccc12,4.150500000000002,0,1,0,12.89,23,66.94900000000004,False
COc1ccc2c(O)c(Br)c(C)nc2c1,3.0199200000000017,1,3,4,42.35,25,62.39680000000003,False
O=c1nc2oc3ccccc3cc-2c2ccccc12,3.4460000000000015,0,3,0,43.1,28,74.40700000000004,False
Cc1c(N)nc(Br)c2ccccc12,2.8879200000000003,1,2,2,38.91,22,58.59240000000001,False
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2C1,1.69708,1,4,3,86.49000000000001,26,60.01240000000001,False
Oc1c2c(nc3ccccc13)CCCC2,2.8192000000000004,1,2,1,33.120000000000005,28,60.04980000000004,False
Cc1cccc2c(Cl)c(N)c(Cl)nc12,3.432220000000001,1,2,2,38.91,22,60.912400000000005,False
CCN(CC)Cc1c(C)nc2c(C)cc(C)cc2c1O,3.7074600000000033,1,3,10,36.36,44,84.24380000000004,False
Cc1c(Cl)nc(Cl)c2ccccc12,3.8500200000000016,0,1,1,12.89,20,56.500000000000014,False
Cc1nc2c(=O)[nH]c3ccccc3c2o1,1.9777199999999997,1,3,1,58.89,23,56.87270000000002,False
Cc1nc2ccc(C(F)(F)F)cc2c(Cl)c1C,4.523840000000002,0,1,2,12.89,26,61.22900000000003,False
Cc1nc2ccccc2c(C)c1CCO,2.386440000000001,1,2,5,33.120000000000005,30,62.006800000000034,False
Cl.Nc1c2c(nc3c1CCC3)CCCC2.O,1.6284,1,2,1,70.41,35,68.17820000000002,False
OCc1c2c(nc3ccc(Cl)cc13)CCC2,2.869200000000001,1,2,2,33.120000000000005,28,64.70080000000003,False
Cc1nn(-c2ccccc2)c2[nH]c3ccccc3c(=O)c12,3.175420000000001,1,3,2,50.68,34,83.93370000000004,False
Cc1nc(Nc2ccccc2)c2ccccc2c1C,4.595240000000003,1,2,4,24.92,35,80.94170000000004,False
N#Cc1c(Cl)nc(-c2ccccc2)c2c1CCCCC2,4.542580000000003,0,2,1,36.68,35,80.65700000000004,False
Cl.Nc1c2ccccc2nc2ccccc12.O,2.5673000000000012,1,2,1,70.41,30,74.52320000000002,False
N#Cc1c(S)nc(C(F)(F)F)c2c1CCCC2,3.139580000000002,1,3,1,36.68,26,57.84800000000002,False
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,3.305600000000001,2,4,3,70.42,31,75.80310000000003,False
Cc1nc2ccccc2c(-c2ccccc2)c1C(N)=O,3.309120000000002,1,2,3,55.98,34,80.43390000000004,False
CC(=O)CCc1c(C)nc2ccc(C(=O)O)cc2c1O,2.46862,2,5,7,87.49000000000001,35,74.10610000000003,False
O=[N+]([O-])c1ccc2nc(Cl)c([N+](=O)[O-])c(Cl)c2c1,3.3580000000000005,0,5,2,99.17,21,65.0718,False
CCCNCc1c(C)[nH]c2ccccc2c1=O,2.33612,2,2,6,44.89,35,71.30340000000002,False
O=c1[nH]c2ccccc2c2nc(S)ncc12,1.7599999999999998,2,4,1,58.64,23,64.9167,False
O=c1cc(O)c2c(=O)n3c4c(cccc4c2o1)CC3,1.3695999999999997,1,5,1,72.44,28,69.61880000000001,False
Cc1nc2ccc(F)cc2c(Cl)c1Br,4.098220000000001,0,1,1,12.89,20,59.14800000000002,False
C=CCc1c(C)[nH]c2c(C)cccc2c1=O,2.8734400000000013,1,1,4,32.86,31,67.94370000000002,False
Cc1ccc(CNc2c(C(=O)O)c(=O)[nH]c3ccccc23)o1,2.739820000000001,3,5,5,95.33,36,82.29970000000003,False
Cc1c(O)c2ccccc2n(C)c1=O,1.5525199999999997,1,3,3,42.23,25,55.59080000000002,False
Cc1nc2cc(C(F)(F)F)ccc2c(N)c1C(C)C,4.267620000000002,1,2,5,38.91,34,69.98340000000003,False
Cc1ccc(NCc2c(C)[nH]c3ccccc3c2=O)cc1,3.7570400000000017,2,2,5,44.89,39,87.81140000000002,False
COc1nc(C)c(CC2CC2)c(Br)c1C(C)C,4.237020000000004,0,2,8,22.12,37,73.74300000000004,False
Cc1nc2ccccc2c(O)c1C(C)C,3.372220000000002,1,2,5,33.120000000000005,30,62.23380000000004,False
CCOC(=O)c1c(C(F)(F)F)nc2ccccc2c1O,3.1359000000000017,1,4,4,59.42,30,64.36630000000002,False
Cc1n[nH]c(O)c1C(=O)c1c(C#N)c(N)nc2ccccc12,1.6567999999999998,3,6,5,128.67999999999998,33,79.29240000000001,False
Cc1nc2ccccc2c2c1C(=O)N(CCO)C2=O,1.13152,1,4,4,70.5,31,68.93280000000001,False
CCc1c(C(=O)O)c2ccccc2[nH]c1=O,1.7886999999999995,2,3,3,70.16,27,60.90600000000001,False
CCc1c(C)nc2ccc(C)cc2c1O,3.119640000000002,1,2,5,33.120000000000005,30,62.259800000000034,False
Cc1nc2ccccc2c(C(=O)O)c1C=O,2.0539199999999997,1,4,3,67.25999999999999,25,58.82680000000001,False
Cc1nc(C)c2ccccc2c1C,3.1600600000000014,0,1,3,12.89,26,55.95400000000003,False
COC(=O)c1[nH]c(=O)c2ccccc2c1O,1.0203,2,4,3,79.39,25,57.573000000000015,False
CCOc1ccc2[nH]c3cc(N)ccc3c(=O)c2c1,2.6622000000000003,2,3,4,68.11,33,77.65610000000002,False
CSc1nc(C)c(C(N)=O)c(N)c1C#N,0.6647000000000002,2,5,5,105.79,25,58.4003,False
Cc1nc(C)c(C#N)c(C)c1Br,2.641040000000001,0,2,3,36.68,21,50.86300000000002,False
O.O=C(O)c1c2ccccc2nc2ccccc12,2.2615,1,3,1,81.69,29,69.82210000000003,False
Cc1[nH]c(=O)c(C(N)=O)c(C)c1N,-0.3271600000000003,3,3,4,101.96999999999998,24,49.467,False
CCc1nc(Cl)c(C#N)c2c1CCCCCC2,3.8280800000000026,0,2,2,36.68,34,69.21600000000004,False
Cc1ccc(-c2c(C(=O)O)n(C)c(=O)c3ccccc23)cc1,3.2121200000000014,1,4,4,59.3,37,86.32130000000002,False
CCc1c(C)nc2c(Br)cccc2c1Cl,4.521520000000002,0,1,3,12.89,26,68.56800000000003,False
CCOC(=O)c1c(O)c(=O)[nH]c2ccccc12,1.4104,2,4,4,79.39,28,62.19000000000002,False
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,1.5731,2,5,4,85.44000000000001,20,51.7582,False
CCOc1ccc2nc3c(c(C(=O)O)c2c1)CCCC3,3.2105000000000015,1,4,4,59.42,37,76.51330000000003,False
Cc1ccc2nc(C)c(C)c(C(=O)O)c2c1.O.O,1.2088599999999996,1,3,4,113.19,35,70.1409,False
Clc1nc2ccccc2c2occc12,3.634400000000001,0,2,0,26.03,20,56.52500000000002,False
O=c1c2ccccc2[nH]c2ccc(O)cc12,2.3869,2,2,1,53.09,25,63.739500000000014,False
CCNCCNC(=O)c1c(O)nc2ccccc2c1O,0.9852999999999994,4,5,8,94.48,37,75.94950000000003,False
N#Cc1ccc(Oc2nc(F)c(Cl)c(N)c2Cl)cc1,3.7736800000000006,1,4,3,71.92999999999999,25,69.8584,False
OCCCNc1c2ccccc2nc2ccccc12,3.182300000000001,2,3,5,45.15,35,79.44150000000005,False
Cn1c(=O)c(Cl)c(O)c2ccccc21,1.8974999999999995,1,3,2,42.23,22,55.86380000000002,False
CCc1[nH]c2c(F)cccc2c(=O)c1C,2.5380200000000004,1,1,3,32.86,27,58.64170000000002,False
Cc1nc(N)c(C#N)c(-c2ccc(Cl)cc2)c1C,3.4727200000000016,1,3,4,62.7,30,73.28440000000003,False
Fc1ccc2nc3c(c(Cl)c2c1)CCCC3,3.906100000000002,0,1,0,12.89,27,63.35300000000003,False
Cc1nc2ccc(C(F)(F)F)cc2c(O)c1C,3.5760400000000008,1,2,3,33.120000000000005,27,57.88380000000003,False
CCOc1nc(N)c(C#N)c(-c2ccccc2OC)c1C#N,2.48146,1,6,7,104.95000000000002,36,81.23640000000002,False
COc1c(O)c2ccccc2n(C)c1=O,1.2526999999999997,1,4,4,51.46,26,57.40580000000003,False
O=c1[nH]c2ccccc2c(-c2cccc(O)c2)c1O,2.6063000000000005,3,3,3,73.32000000000001,30,73.33430000000001,False
Cc1ccc2nc(C)c(C)c(O)c2c1,2.865660000000001,1,2,4,33.120000000000005,27,57.61880000000002,False
Cc1nc2c(C)cccc2c(Nc2ccccc2)c1C,4.903660000000004,1,2,5,24.92,38,85.67870000000003,False
COc1ccc(-c2nc3ccccc3c(C(=O)O)c2C)cc1,3.9170200000000026,1,4,5,59.42,37,85.42730000000003,False
Cc1nc2ccccc2c(Cl)c1Br,3.9591200000000017,0,1,1,12.89,20,59.19000000000002,False
Cc1[nH]c2c(C)cccc2c(=O)c1CNc1ccccc1,3.7570400000000017,2,2,5,44.89,39,87.81140000000002,False
CC(=O)CCc1c(C)nc2c(C)cccc2c1Cl,4.026640000000004,0,2,6,29.96,34,75.22900000000003,False
CC1(C)CCc2c(O)nc(O)c(C#N)c2C1,1.87938,2,4,4,77.14000000000001,30,58.08760000000003,False
COCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N3,1.6478999999999997,1,4,4,75.71,34,79.14420000000003,False
Fc1ccc(-c2c(F)c(F)nc(F)c2F)cc1,3.4441000000000006,0,1,1,12.89,21,49.463,False
Cc1cc(Cl)cc2c(O)c(-c3ccccc3)c(=O)[nH]c12,3.8625200000000017,2,2,3,53.09,32,81.41650000000003,False
CCCc1nc2c(N)nc3ccccc3c2s1,3.379200000000001,1,4,4,51.8,30,73.32840000000003,False
CCc1nc2ccccc2c(C)c1C(=O)O,2.803820000000001,1,3,4,50.19,29,62.817300000000024,False
COC(=O)c1c(C(F)(F)F)nc2ccc(F)cc2c1O,2.8849000000000005,1,4,3,59.42,27,59.70730000000001,False
COc1cccc2c(O)c3ccccc3nc12,3.1022000000000007,1,3,3,42.35,28,67.46580000000003,False
O=C(O)c1c(O)c2ccccc2[nH]c1=O,0.9319,3,4,2,90.39,22,53.192800000000005,False
CCOC(=O)c1c(O)c(CC)c(C)[nH]c1=O,1.12802,2,4,7,79.39,31,58.79900000000002,False
Cc1nc(N)c(C#N)c(-c2ccccc2)c1C,2.819320000000001,1,3,4,62.7,30,68.27440000000003,False
CCOC(=O)c1c(O)c2cccc3c2n(c1=O)CC3,1.4399000000000002,1,5,4,68.53,32,69.53330000000001,False
Cc1nc2c(Cl)cccc2c(O)c1Br,3.66472,1,2,2,33.120000000000005,21,60.85480000000002,False
Cc1[nH]c2ccccc2c(=O)c1Cc1ccccc1,3.4273200000000017,1,1,3,32.86,34,78.55370000000003,False
CCCc1c(C)nc2c(C)cccc2c1Cl,4.457540000000003,0,1,5,12.89,32,70.22200000000004,False
N#Cc1c2c(c(O)n3c1nc1ccccc13)CCCC2,2.9435800000000008,1,4,1,61.31999999999999,33,75.71980000000003,False
N#Cc1c(O)nc(-c2ccccc2)c2c1CCCC2,3.2046800000000015,1,3,2,56.91,33,72.69480000000003,False
CN(C)c1c(-c2ccccc2)nc2ccccc2c1C(=O)O,3.666000000000002,1,4,5,53.43000000000001,38,88.46530000000007,False
COc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,2.909300000000001,2,3,4,62.32000000000001,33,78.22150000000002,False
Cc1c2c([nH]c(=O)c1C#N)CCC2,1.0437,1,2,1,56.65,23,48.53970000000002,False
Cc1nc2ccccc2c(O)c1Br,3.0113200000000018,1,2,2,33.120000000000005,21,55.84480000000002,False
Nc1cccc2c1[nH]c(=O)c1nn(-c3ccccc3)cc12,2.4492000000000003,2,4,2,76.70000000000002,33,83.60910000000001,False
Cc1nc2c(F)cccc2c(N)c1C(C)C,3.387920000000001,1,2,5,38.91,31,64.93940000000002,False
FC(F)c1nc2ccccc2c(Cl)c1Br,4.5883,0,1,1,12.89,20,59.41000000000002,False
O=c1[nH]c2c(F)cccc2c(O)c1-c1ccccc1,3.0398000000000005,2,2,2,53.09,29,71.62750000000001,False
N#Cc1c(N)nc2c(c1-c1ccc(Cl)cc1)CCCC2,3.7346800000000018,1,3,2,62.7,34,80.45240000000003,False
Cl.Nc1c2c(nc3ccccc13)CCCC2.O,2.2929000000000004,1,2,1,70.41,34,73.65920000000001,False
Oc1nc2ccccc2c2nc[nH]c12,1.816699999999999,2,3,1,61.8,21,53.05950000000001,False
N#Cc1c(N)nc2c(c1N)CC(=O)N2c1ccc(F)cc1,1.47758,2,5,3,109.03,31,75.0268,False
Cc1nc2ccccc2c(N)c1C,2.433840000000001,1,2,3,38.91,25,55.62940000000002,False
Cn1c2ccccc2c(=O)c2c(O)cccc21,2.3973000000000004,1,3,2,42.23,28,68.35980000000002,False
CC(=O)c1c(Cl)nc2ccccc2c1-c1ccccc1,4.757800000000003,0,2,3,29.96,32,82.19350000000001,False
O=c1[nH]c2ccccc2c2cn(-c3ccccc3)nc12,2.867000000000001,1,3,1,50.68,31,79.19670000000002,False
CCN(CC)c1c(C#N)nc(C#N)c(C)c1C,2.2880000000000003,0,4,7,63.71,33,66.70200000000003,False
CCn1c(=O)c2c(O)cc(=O)oc2c2ccccc21,1.8333999999999997,1,5,3,72.44,30,71.58880000000002,False
CC(=O)CCc1c(C)nc2c(C)cccc2c1O,3.078840000000002,1,3,7,50.19,35,71.88380000000002,False
Cc1nc2ccc(Br)cc2c(O)c1CN(C)C,3.0729200000000017,1,3,6,36.36000000000001,32,73.23580000000003,False
COC(=O)CCc1c(C)[nH]c(=O)c(C#N)c1C,0.96902,1,4,6,82.95,31,61.58870000000002,False
Cc1nn(C)c2nc(C3CC3)c(Cl)c(C(=O)O)c12,2.50572,1,5,4,68.01,30,67.19030000000004,False
Nc1c2c(nc3c1CCC3)CCC2,1.6412000000000002,1,2,1,38.91,27,52.699400000000026,False
CCc1c(C)c(C#N)c2nc3ccccc3n2c1S,3.518700000000002,1,4,4,41.09,32,78.78000000000003,False
O=C(O)c1c2c(nc3ccc(F)cc13)-c1ccccc1CC2,3.8377000000000017,1,3,1,50.19,34,81.50430000000003,False
Cn1cnc2c(Cl)nc3sc(N)nc3c21,1.8136,1,6,2,69.62,21,61.10940000000001,False
Cc1nc(Cl)c2ccccc2c1Br,3.9591200000000017,0,1,1,12.89,20,59.19000000000001,False
CCc1c(C)nc2c(Cl)cccc2c1Cl,4.412420000000002,0,1,3,12.89,26,65.87800000000003,False
N#Cc1c(S)nc(-c2cccs2)c2c1CCCC2,3.849280000000002,1,4,2,36.68,30,76.15900000000003,False
CCc1c(O)c2ccc(OC)cc2[nH]c1=O,1.8047,2,3,5,62.32,29,62.16350000000002,False
Cc1nc(N)c([N+](=O)[O-])c(C)c1Cl,1.84224,1,4,4,82.05,21,49.78780000000002,False
Cc1ccc2[nH]c(C)c(CN3CCOCC3)c(=O)c2c1,1.97714,1,3,4,45.33,40,80.13870000000003,False
Cc1nc(O)c(C(=O)O)c(C)c1Cl,1.75564,2,4,4,70.42,21,47.345100000000016,False
N#Cc1c(C(F)(F)F)nc2ccc(B(O)O)cc2c1N,0.3872799999999998,3,5,4,103.16,27,65.69800000000002,False
COC(=O)c1c(C)c(C(C)=O)c(C)[nH]c1=O,0.98094,1,4,6,76.23,29,57.88070000000001,False
Cn1c(=O)c(C(=O)C(Cl)Cl)c(O)c2ccccc21,2.2305,1,4,4,59.3,27,70.67830000000002,False
Cc1nc(C)c(C=O)c(C)c1C#N,1.69104,0,3,4,53.75,23,48.55050000000002,False
Cc1cccc2c(Cl)c3c(nc12)CCC3,3.6853200000000026,0,1,1,12.89,27,63.51500000000003,False
C/C(=N\O)c1c(O)c2ccccc2n(C)c1=O,1.4422999999999997,2,5,5,74.82000000000001,29,64.85130000000002,False
Oc1nc2ccccc2c2nc(S)[nH]c12,2.1054,3,4,2,61.8,22,60.31150000000001,False
Cc1nc2cc(C(F)(F)F)ccc2c(O)c1C,3.5760400000000008,1,2,3,33.120000000000005,27,57.88380000000003,False
CN(C)CCNc1c2c(nc3ccccc13)CCC2.Cl,3.1188000000000025,1,3,6,28.16,42,88.05970000000003,False
Cc1ccc2[nH]c3cnn(C)c3c(=O)c2c1,1.7232199999999998,1,3,2,50.68,27,63.577700000000014,False
Cc1c(C=O)c(Cl)n2c(nc3ccccc32)c1C#N,3.1335000000000015,0,4,2,58.16,27,72.54750000000003,False
CCCc1c(C)c(C#N)c2nc3ccccc3n2c1Cl,4.273500000000003,0,3,4,41.09,34,81.15500000000004,False
COC(=O)c1c(S)nc2ccccc2c1O,2.0157000000000003,2,5,4,59.42,25,61.99930000000002,False
COC(=O)c1c2c(nc3[nH]c(=S)[nH]c(=O)c13)CCC2,1.25599,2,5,2,87.84,30,70.91290000000001,False
N#Cc1c(Cl)nc(-c2ccccc2)c2ccccc12,4.426880000000002,0,2,1,36.68,28,76.90400000000004,False
CCOC(=O)c1c(C#N)c(O)nc(C)c1[N+](=O)[O-],1.0521999999999998,1,7,6,126.35000000000002,27,57.96470000000001,False
CCOC(=O)c1c(O)nc(C)c(Br)c1O,1.74042,2,5,6,79.65,25,55.96010000000002,False
COc1ccc2c(Cl)c([N+](=O)[O-])c(Cl)nc2c1,3.458400000000001,0,4,3,65.26,23,64.9694,False
Oc1c2ccccc2nc2ccccc12,3.0936000000000012,1,2,1,33.120000000000005,24,60.91380000000003,False
CC(=O)CCc1c(C)nc2ccccc2c1O,2.770420000000002,1,3,6,50.19,32,67.14680000000003,False
CCc1c(-c2ccccc2)nc2ccccc2c1C(=O)O,4.1624000000000025,1,3,4,50.19,36,83.51630000000007,False
COc1c(-c2ccccc2)c2ccccc2[nH]c1=O,3.2037000000000013,1,2,3,42.09,32,76.55670000000003,False
CN(C)c1c2c(nc3ccc(C(=O)O)cc13)CCC2,2.4877,1,4,4,53.43000000000001,35,75.05430000000004,False
CCOC(=O)c1c(C)nc2c(c1N)CCCC2,2.02772,1,4,5,65.21,35,65.98490000000002,False
CCOc1ccc2nc(Cl)c(Cl)c(Cl)c2c1,4.593700000000001,0,2,3,22.12,24,67.94200000000002,False
N#Cc1c(Cl)nc2c(c1-c1ccccc1)COCC2,3.3463800000000026,0,3,1,45.91,30,72.75800000000002,False
Cc1nc2ccc(Oc3ccccc3)cc2c2c1CCS2,4.983720000000003,0,3,3,22.12,36,87.42400000000004,False
CCc1nc2ccccc2c(C(=O)O)c1C,2.803820000000001,1,3,4,50.19,29,62.817300000000024,False
COC(=O)c1[nH]c2ccccc2c(=O)c1C(=O)OC,1.1013,1,5,4,85.46000000000001,30,67.24770000000001,False
N#Cc1c(C(F)(F)F)nc2ccc(F)cc2c1O,2.96998,1,3,1,56.91,22,53.08280000000001,False
CCn1c(=O)[nH]c(=O)c2c(C(=O)O)c3c(nc21)CCCC3,0.6817,2,6,3,105.05,36,75.89900000000003,False
CC(=O)c1c(O)c2ccccc2n(C)c1=O,1.4466999999999997,1,4,4,59.3,27,60.85830000000003,False
COC(=O)c1c(C)n(O)c2ccc(Cl)cc2c1=O,1.98722,1,5,4,68.53,28,66.47900000000001,False
COc1ccc2c(c1)c(=O)c1cc([N+](=O)[O-])ccc1n2C,2.6085000000000003,0,5,4,74.37,33,79.90140000000002,False
Nc1c2c(nc3ccc(Br)cc13)CCCC2,3.4583000000000013,1,2,1,38.91,29,70.49740000000003,False
CCSc1nc2c(c(C3CC=CCC3)c1C#N)CCC2,4.377680000000004,0,3,4,36.68,40,83.10700000000004,False
COc1ccc2nc(C)c(C(C)C)c(Cl)c2c1,4.3286200000000035,0,2,6,22.12,33,72.13100000000003,False
Cn1c(=O)c(Br)c(O)c2ccccc21,2.0065999999999997,1,3,2,42.23,22,58.55380000000003,False
N#Cc1c(Cl)nc2c(c1-c1ccc(F)cc1)CCCC2,4.291580000000002,0,2,1,36.68,32,75.99800000000002,False
Cc1nc2c(C(F)(F)F)cccc2c2c1CCS2,4.210220000000001,0,2,1,12.89,28,65.91000000000003,False
Cn1c(=O)[nH]c(=O)c2c(C(=O)O)c3c(nc21)CCCCC3,0.5888999999999995,2,6,2,105.05,36,75.82300000000004,False
COc1cccc2c(=O)c(CN3CCOCC3)c(C)[nH]c12,1.6773199999999997,1,4,5,54.559999999999995,41,81.95370000000004,False
Cc1nc(C)c2c(c1C(F)(F)F)-c1ccccc1C2(F)F,4.837740000000003,0,1,2,12.89,31,67.14500000000002,False
Cc1nc2sc(C(N)=O)c(N)c2c(C)c1C,1.90266,2,4,5,82.0,29,66.7613,False
Cc1nc(NN)c(C#N)c(C)c1Cl,1.5091200000000002,2,4,4,74.72999999999999,22,51.24610000000001,False
