SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS
Cl.Cl.c1cc2c(cn1)C1(CCNCC1)OC2,2.0341,1,3,0,34.150000000000006,32,67.30370000000003,True,False,True
Cl.Cl.c1ccc(COC2CCNCC2)nc1,2.1937999999999995,1,3,3,34.15,34,69.41370000000005,True,False,True
CC(N)c1ncc(Cl)cc1F.Cl,2.3156000000000003,1,2,3,38.91,21,49.05540000000001,True,False,True
Cl.NC(=O)c1cc(C2CNCCO2)nc2ccccc12,1.4164,2,4,2,77.24000000000001,36,79.07160000000005,True,False,True
CCC(CC)CC(N)c1cccc(C)n1.Cl,3.6379200000000025,1,2,9,38.91,39,71.83940000000004,True,False,True
Cl.NCc1cc2ccccc2cn1,2.1152999999999995,1,2,2,38.91,24,56.88240000000002,True,False,True
Cl.Cl.NC1CCN(C(=O)c2ccccn2)CC1,1.4885,1,3,2,59.22,34,71.84590000000003,True,False,True
O=S(=O)(O)C(F)(F)F.c1ccncc1,1.4756000000000002,1,4,1,67.26,20,41.840600000000016,True,False,True
CCOC(=O)Cc1ccncc1.Cl,1.609,0,3,4,39.19,25,51.82200000000003,True,False,True
CCC(CC)CC(N)c1ccccn1.Cl,3.3295000000000017,1,2,8,38.91,36,67.10240000000003,True,False,True
COc1ccc(C)c2ccc(C(=N)N)nc12.Cl,2.25769,2,3,4,71.99,31,71.2961,True,False,True
CN(C)C(=O)c1ccc(CN)cn1.Cl,0.6638999999999997,1,3,5,59.22,28,57.39390000000002,True,False,True
Cl.Cl.NCCCc1ccccn1,1.8165,1,2,4,38.91,26,56.108400000000024,True,False,True
COc1cccc(OC2CCNCC2)n1.Cl.Cl,2.0646000000000004,1,4,4,43.38,35,71.80470000000003,True,False,True
Cl.Cl.c1ccc(O[C@H]2CCNC2)nc1,1.6658999999999995,1,3,2,34.15,28,60.63570000000003,True,False,True
Cc1cc(C)c(C#N)c(SCCN)n1.Cl,2.04272,1,4,6,62.7,29,65.45240000000003,True,False,True
Cl.O=C(OCC1CCNC1)c1cccnc1,1.2696999999999998,1,4,3,51.22,31,62.744200000000035,True,False,True
Br.O=C(O)C1(c2cccnc2)CC1,1.7757,1,3,2,50.19,23,53.10680000000003,True,False,True
Br.Cc1cc(C)c2c(O)ccc(O)c2n1,2.8407400000000016,2,3,4,53.35,27,64.86860000000001,True,False,True
Cl.Clc1ncccc1CN1CCCC1,2.752600000000001,0,2,2,16.130000000000003,28,61.00600000000003,True,False,True
C=CCNCc1ccncc1.Cl,1.779,1,2,4,24.92,25,53.38870000000003,True,False,True
Cl.NC(C(=O)O)c1ccc(-c2ccccc2)nc1,2.2548000000000004,2,4,4,76.21000000000001,31,71.48520000000002,True,False,True
Cl.Cl.NC(Cc1cccnc1)C(=O)O,0.8795999999999999,2,4,4,76.21,26,58.048200000000016,True,False,True
Cl.c1ccc2c(c1)[nH]c1cnccc12,3.137900000000001,1,1,0,28.68,23,60.84770000000001,True,False,True
CC(N)c1ccnc(C(F)(F)F)c1.Cl,2.5419000000000005,1,2,3,38.91,24,49.08940000000002,True,False,True
Cl.c1cncc(OCC2CCNCC2)c1,1.8818,1,3,3,34.15,32,62.57370000000004,True,False,True
Cl.Cl.FC1(c2ccccn2)CCNCC1,2.4734,1,2,1,24.92,30,63.62270000000004,True,False,True
O[B-](O)(O)c1cc(C2OCCO2)ccn1.[Li+],-4.746199999999997,3,6,5,92.04,27,50.92640000000003,True,False,True
Nc1cc(Nc2ccccc2)ccn1.O=P(O)(O)O,1.4788,5,7,6,128.7,33,72.637,True,False,True
Cl.Nc1cccc2cc3ccccc3nc12,3.3920000000000012,1,2,1,38.91,27,70.90940000000002,True,False,True
Br.Oc1ccc(Cl)c2ncccc12,3.1717000000000013,1,2,1,33.120000000000005,20,58.73980000000002,True,False,True
Cc1ncc2c(c1O)COC2c1ccc(Cl)cc1.Cl,3.7904200000000015,1,3,3,42.35000000000001,32,75.97080000000003,True,False,True
CSCC[C@H](N)C(=O)Nc1ccccn1.Cl.Cl,1.9440999999999995,2,4,7,68.01,34,78.33710000000002,True,False,True
Cl.O=C(O)c1cccnc1OC(F)(F)F,2.1002,1,4,2,59.42,20,45.127300000000005,True,False,True
CN(C)CCCNc1ccc(Br)cn1.Cl,2.6295000000000006,1,3,7,28.16,32,70.84570000000002,True,False,True
Cl.c1ccn2c(C3CCCNC3)nnc2c1,1.6181,1,4,1,42.22,31,65.07970000000003,True,False,True
Nc1cccc[n+]1/C=C/C(=O)c1ccc(Cl)cc1.[Cl-],-0.4327000000000001,1,2,4,46.97,31,72.16190000000002,True,False,True
COC(=O)c1ccc(CN)nc1.Cl.Cl,1.1704999999999997,1,4,4,65.21000000000001,26,57.963900000000024,True,False,True
O.O=C(O)Cc1csc(NC(=O)c2cccnc2)n1,0.5927999999999998,2,6,4,123.68,30,69.25780000000002,True,False,True
NCc1nc(-c2ccccn2)no1.O=C(O)C(F)(F)F,1.2236,2,7,3,115.13,29,59.1112,True,False,True
Cc1ccn2cc(CN)nc2c1.Cl.Cl.O,1.1203199999999995,1,3,3,74.82,30,65.93020000000001,True,False,True
CCCCCCCC(N)c1ccccn1.Cl,3.863700000000003,1,2,9,38.91,39,71.78940000000004,True,False,True
Cl.Cl.NCCc1nc(-c2ccncc2)n[nH]1,1.2115,2,4,4,80.47999999999999,29,66.86810000000001,True,False,True
CC(CO)c1ccc2c(n1)NCCC2.Cl,1.9572999999999996,2,3,4,45.150000000000006,32,63.79650000000004,True,False,True
Cc1cc(C(F)(F)F)ncc1N.Cl,2.4128199999999995,1,2,2,38.91,21,45.636400000000016,True,False,True
Cl.OCc1cccn2ccnc12,1.2484,1,3,2,37.53,21,48.36280000000002,True,False,True
C[C@H](N)c1nnc2ccccn12.Cl.Cl,1.5926,1,4,3,56.209999999999994,26,60.08540000000003,True,False,True
CC(CN)Sc1ccccn1.Cl,1.9427,1,3,5,38.91,25,55.858400000000024,True,False,True
C[n+]1ccc(C=O)cc1.O.O=S(=O)([O-])c1ccccc1,0.0895999999999999,0,4,3,109.65,35,71.02450000000003,True,False,True
Cl.NC(c1ccccn1)C1CCCC1,2.6934000000000013,1,2,3,38.91,31,60.37140000000004,True,False,True
Cl.Fc1cccnc1OC1CCNC1,1.3831999999999998,1,3,2,34.15,26,53.34570000000002,True,False,True
CC[C@@H](N)c1ccncc1.Cl,1.9132,1,2,4,38.91,24,48.70440000000003,True,False,True
Cc1cc2ccccc2c[n+]1C.[I-],-1.0232799999999995,0,0,2,3.88,25,49.86100000000003,True,False,True
Cl.N[C@@H](Cc1cccnc1)C(=O)O,0.4577999999999999,2,4,4,76.21,24,50.80020000000002,True,False,True
Br.Cc1cnc(CO)cc1Br,2.22272,1,2,3,33.120000000000005,20,52.91880000000002,True,False,True
Cc1cc(C)nc(C)c1.Cc1ccc(S(=O)(=O)O)cc1,3.248580000000002,1,4,6,67.26,39,79.44160000000005,True,False,True
F[B-](F)(F)c1cccc2cccnc12.[K+],-0.7068000000000003,0,1,1,12.89,21,50.45500000000001,True,False,True
CCOC(=O)c1cnc2c(c1)CNCC2.Cl.Cl,1.7476000000000005,1,4,3,51.22,33,70.10020000000002,True,False,True
CN(Cc1ccncc1)C(=O)CN.Cl.Cl,0.8422999999999998,1,3,5,59.22,30,64.26140000000002,True,False,True
Cl.Cl.NCC1CCN(c2nc3ncccc3o2)C1,1.8514,1,5,3,68.18,34,75.67440000000002,True,False,True
C[n+]1c2ccccc2cc2ccccc21.[O-][Cl+3]([O-])([O-])[O-],-1.938499999999998,0,4,1,96.12,32,62.63000000000004,True,False,True
Cl.Cl.NCCOc1cncc(Cl)c1,1.9160999999999997,1,3,4,48.14,24,58.29240000000002,True,False,True
Cl.Cl.NCc1ncccc1N,0.9661000000000002,2,3,3,64.92999999999999,22,51.036800000000014,True,False,True
Cl.c1cnc2ncn(C3CCNCC3)c2c1,1.7775999999999998,1,4,1,42.74,31,65.91670000000003,True,False,True
CCOC(=O)c1cnc2c(c1)CCNC2.Cl,1.3258,1,4,3,51.22,31,62.85220000000003,True,False,True
CNc1cc(C)ccn1.Cl,1.85352,1,2,3,24.92,21,45.768700000000024,True,False,True
Cl.Cl.FC(F)(F)c1ccnc2c1CNCC2,2.589700000000001,1,2,0,24.92,27,59.145700000000026,True,False,True
Cl.Cl.Cn1nc(C2CCNCC2)c2cccnc21,2.2789,1,4,2,42.74,36,77.84970000000004,True,False,True
Cl.Cl.N#CC1(c2ccccn2)CCNCC1,2.0699799999999993,1,3,1,48.71,31,68.12770000000003,True,False,True
CP(=O)([O-])c1nccn1-c1ccccn1.[Na+],-2.8351999999999986,0,5,3,70.84,25,54.52350000000002,True,False,True
Cl.Cl.N[C@@H](Cc1ccccn1)c1ccccc1,3.167700000000001,1,2,4,38.91,33,75.80740000000003,True,False,True
COc1ccnc(Cl)c1OC.Cl,2.174000000000001,0,3,4,31.35,21,49.59900000000002,True,False,True
Cl.Cl.Nc1cnccc1N1CCCCC1,2.497700000000001,1,3,2,42.15,32,69.20940000000003,True,False,True
Cl.Nc1cccc2nc(O)ccc12,1.9443999999999997,2,3,2,59.14,22,55.06820000000002,True,False,True
CC(C)C(NCc1ccccn1)C(=O)O.Cl.Cl,2.124000000000001,2,4,7,62.22,35,71.83450000000003,True,False,True
Cc1ccc(S(=O)(=O)O)cc1.Cc1cccc(C)n1,2.9401600000000014,1,4,5,67.26,36,74.70460000000003,True,False,True
Cc1nccn1-c1ccc(N)cn1.Cl,1.5797199999999998,1,4,3,56.73,25,57.75640000000002,True,False,True
Cc1nc2ccccn2c1CC(=O)O.Cl,1.69162,1,4,3,54.60000000000001,26,58.516800000000025,True,False,True
COC(=O)C(N)c1ccccn1.O=C(O)C(=O)O,-0.5899999999999999,3,8,4,139.81,30,58.45300000000001,True,False,True
CC(C)CNCc1ccccn1.Cl.Cl,2.6708000000000016,1,2,6,24.92,32,65.27770000000004,True,False,True
Cl.Nc1cccn(CC(=O)O)c1=O,-0.0630999999999999,2,5,3,85.32,22,49.9982,True,False,True
Cl.NCCNC(=O)c1ncccc1O,-0.1025000000000003,3,4,5,88.24,26,54.53740000000002,True,False,True
Cl.O=C(O)c1ccc2ccccc2n1,2.3548,1,3,1,50.19,22,55.95030000000001,True,False,True
Cc1c(COC(F)(F)F)ccnc1CCl.Cl,3.587020000000001,0,2,4,22.12,26,56.623000000000026,True,False,True
COc1cc(CN)ccc1OCc1cccnc1.Cl,2.549700000000001,1,4,7,57.370000000000005,36,76.70240000000003,True,False,True
Cl.NC(C(=O)O)c1ccc(-c2ccc(Cl)cc2)nc1,2.908200000000001,2,4,4,76.21000000000001,31,76.49520000000003,True,False,True
Cl.ClCCCc1cccnc1,2.6748000000000003,0,1,3,12.89,22,50.526000000000025,True,False,True
CC(=O)Nc1cccnc1N.Cl,1.0439999999999998,2,3,3,68.01,22,50.20110000000001,True,False,True
CC1(C)CCN(c2ccc(N)cn2)CC1.Cl.Cl,3.1338000000000017,1,3,4,42.15,38,78.37340000000003,True,False,True
Cl.Cl.NNc1ccc(C(F)(F)F)nc1,2.2295999999999996,2,3,2,50.94,22,51.5451,True,False,True
Cl.NCc1cc2ccccc2[nH]c1=O,1.4086,2,2,2,58.88,25,59.70810000000001,True,False,True
Cl.Cl.c1cncc(OC2CCNC2)c1,1.6658999999999995,1,3,2,34.15,28,60.63570000000003,True,False,True
CC(C)NCc1ccccn1.Cl.Cl,2.423200000000002,1,2,5,24.92,29,60.70870000000004,True,False,True
Cl.Cl.NC1(Cc2cccnc2)CCC(F)(F)CC1,3.374500000000002,1,2,3,38.91,36,72.77040000000002,True,False,True
COc1ccc(C(=O)O)nc1.Cl,1.2102,1,4,3,59.42,20,44.99630000000001,True,False,True
Cl.Nc1ccc(N2CCOCC2)nc1,0.9222,1,4,2,51.379999999999995,28,58.92940000000002,True,False,True
Cl.Cl.Clc1ccc([C@H]2C[C@@H]3CC[C@H]2N3)cn1,3.1865000000000023,1,2,1,24.92,31,71.04670000000003,True,False,True
Cl.c1ccc2nc(C3=NCCN3)ccc2c1,2.0063999999999997,1,3,1,37.28,28,68.39770000000003,True,False,True
Cl.Cl.c1cnc2c(OC3CNC3)cccc2c1,2.4290000000000003,1,3,2,34.15,31,73.52470000000002,True,False,True
CCCCc1ccc(C(=N)N)nc1.Cl,2.1300700000000004,2,2,5,62.760000000000005,30,61.113100000000024,True,False,True
Cl.NCCCCCSc1ccccn1,2.724500000000001,1,3,7,38.91,31,65.11440000000003,True,False,True
COc1nc(C(=N)N)cc2ccccc12.Cl,1.94927,2,3,3,71.99,28,66.55910000000002,True,False,True
CN(C)CCCNc1cc(C(=O)O)ccn1.Cl,1.5651999999999997,2,5,8,65.46000000000001,35,70.10500000000003,True,False,True
COc1ccc(O)c2nc(C)ccc12.Cl,2.6792200000000013,1,3,4,42.35,27,61.94480000000003,True,False,True
CCOc1ncccc1CN.Cl.Cl,1.7826,1,3,5,48.14,27,57.79340000000003,True,False,True
Cl.NCCc1nnc2ccccn12,0.6522999999999999,1,4,3,56.209999999999994,24,52.993400000000015,True,False,True
Cl.O[C@H](c1ccccn1)C1CC1,1.9467999999999996,1,2,3,33.120000000000005,24,49.16880000000003,True,False,True
Cc1ccc(C(=O)/C=C/[n+]2ccccc2)cc1.[Cl-],-0.35988,0,1,4,20.95,32,67.47650000000003,True,False,True
CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,3.133100000000002,0,4,8,19.37,39,85.40800000000004,True,False,True
CCCC[n+]1cccc(C)c1.[Br-],-0.9133799999999984,0,0,5,3.88,28,46.282000000000025,True,False,True
Cc1cccc(C(N)CCC(C)C)n1.Cl,3.247820000000002,1,2,8,38.91,36,67.22240000000002,True,False,True
Cl.Cl.O=C(c1ccncc1)C1CCNC1,1.7173999999999996,1,3,2,41.99,29,64.04020000000003,True,False,True
Cl.Nc1ccc(N)c2cnccc12,1.821,2,3,2,64.93,23,57.8158,True,False,True
Br.BrCCOc1cccnc1,2.4332000000000003,0,2,3,22.12,20,53.84800000000002,True,False,True
Cl.N=C(N)c1cccc(-c2ccc(Cl)cc2)n1,3.107870000000001,2,2,2,62.760000000000005,28,72.94710000000002,True,False,True
Cl.NCCSc1cc(C(F)(F)F)cc(Cl)n1,3.226400000000001,1,3,4,38.91,25,61.275400000000005,True,False,True
CC(C)Oc1ccc(CN)cn1.O=C(O)C(=O)O,0.4830999999999998,3,7,6,122.74000000000002,34,63.164000000000016,True,False,True
Cl.NC(c1ccccc1)c1cc2ccccc2cn1,3.7047000000000025,1,2,3,38.91,34,81.46340000000004,True,False,True
Cl.FC(F)(F)c1ccc(OCC2CCCNC2)nc1,2.9006000000000007,1,3,3,34.15,35,67.57570000000004,True,False,True
Cl.O=C(NCc1cccnc1)C1CCCN1,0.8715999999999997,2,3,3,54.02,32,64.35640000000004,True,False,True
Cl.N[C@H](c1ccnc(Br)c1)C(F)(F)F,2.8280000000000003,1,2,2,38.91,21,52.168400000000005,True,False,True
CC(=O)c1nc2cc(C)ccn2c1C.Cl,2.5755400000000006,0,3,4,34.370000000000005,28,61.91850000000003,True,False,True
Cl.Cl.Nc1c[nH]c2cccnc12,1.9886999999999997,2,2,1,54.7,21,55.00210000000001,True,False,True
CCC[n+]1ccc(CN)cc1.[I-],-2.1531999999999973,1,1,5,29.9,27,44.819400000000016,True,False,True
O.O=C(O)CCc1cn2ccccc2n1,0.5267999999999999,1,4,3,86.1,27,54.76260000000003,True,False,True
CC(C)(C)Nc1cccc(C(=N)N)n1.Cl,1.99787,3,3,2,74.79,32,65.87680000000002,True,False,True
Cc1cc(Nc2cccc(O)c2)c2ccccc2n1.Cl,4.414220000000004,2,3,4,45.15,35,85.11750000000002,True,False,True
O=C([O-])Cc1ccc2ccccc2n1.[K+],-2.468799999999999,0,3,2,53.02,23,50.45400000000002,True,False,True
Cl.NCC(=O)c1cccc(Br)n1,1.4073000000000002,1,3,3,55.98,20,52.56990000000001,True,False,True
CC(=O)c1ccc[n+](Cc2ccccc2)c1.[Br-],-0.7709999999999995,0,1,4,20.95,31,62.18550000000004,True,False,True
Cl.O.O=C(O)c1nc2ccccn2c1Cl,1.283,1,4,1,86.1,23,58.02310000000002,True,False,True
Cl.c1cncc(-c2noc(C3CCNC3)n2)c1,1.6302999999999994,1,5,2,63.84,30,65.00470000000003,True,False,True
Cl.Cn1cnc2ccc(C(=O)O)nc21,1.0882999999999998,1,5,2,68.01,22,52.71630000000002,True,False,True
Cl.NCCOCCSc1ccccn1,1.5708,1,4,7,48.14,29,62.08240000000003,True,False,True
CC(NCC1CCCCN1)c1ccccn1.Cl,2.2961000000000005,2,3,5,36.95,39,73.54440000000004,True,False,True
Cl.Cl.c1cnc2c(N3CCNCC3)cccc2c1,2.4880000000000004,1,3,1,28.160000000000004,35,81.32170000000004,True,False,True
Cl.NC(c1cccnc1)C1CCC1,2.3033,1,2,3,38.91,28,55.75440000000003,True,False,True
COCc1cccc(C(=O)O)n1.Cl.O,0.5232999999999999,1,4,4,90.92,26,52.771100000000025,True,False,True
Cl.Clc1cccnc1OC1CNC1,1.5073999999999996,1,3,2,34.15,23,53.78070000000003,True,False,True
Cl.Cl.c1ccc(Cc2nnn[nH]2)nc1,1.0290999999999992,1,4,2,67.35,23,55.71670000000001,True,False,True
Cl.Cl.c1cnc2c(c1)CNCCO2,1.4071999999999998,1,3,0,34.150000000000006,25,55.93470000000003,True,False,True
Cl.Nc1ccc(-n2cc(Cl)cn2)nc1,1.9246999999999992,1,4,2,56.73,22,58.02940000000002,True,False,True
C[C@H](N)c1ccnc(F)c1.Cl,1.6622,1,2,3,38.91,21,44.04540000000002,True,False,True
Cl.NC(=O)c1cc(N)c2ccccc2n1,1.3377,2,3,2,82.0,25,61.92130000000001,True,False,True
Cl.c1ccc(SC2CCNC2)nc1,1.9574,1,3,2,24.92,26,58.61670000000003,True,False,True
Cl.Cl.NCC(O)c1cccnc1,0.9173,2,3,4,59.14,24,52.74720000000002,True,False,True
Cc1cc(C)n(-c2cc(C(=N)N)ccn2)n1.Cl,1.59001,2,4,4,80.58,31,69.09710000000001,True,False,True
Cl.Clc1ccc(C2=CCNCC2)cn1,2.533500000000001,1,2,1,24.92,26,61.95870000000003,True,False,True
Cc1cccc(=O)n1CCCN.Cl,0.92732,1,3,5,48.02,28,56.358400000000024,True,False,True
O=C(O)C(=O)O.OC(c1ccccn1)C1CNC1,-0.5099999999999998,4,7,3,119.75,32,60.82810000000003,True,False,True
Cl.Cl.N#Cc1ccc2nc(CN)cn2c1,1.5082799999999996,1,4,2,67.11,25,62.29440000000002,True,False,True
Cl.NCc1ncccc1C(F)(F)F,1.9809,1,2,2,38.91,21,44.378400000000006,True,False,True
CC(C)COc1ccnc(C(=N)N)c1.Cl,1.82227,2,3,6,71.99,31,62.83410000000003,True,False,True
C[C@H](N)c1cccnc1F.Cl,1.6622,1,2,3,38.91,21,44.04540000000002,True,False,True
CC(C)C(C(=O)O)c1ccccn1.Cl,2.327600000000001,1,3,5,50.19,28,56.69980000000003,True,False,True
COC(=O)[C@@H](N)Cc1ccc(Cl)cn1.Cl,1.1995999999999996,1,4,5,65.21000000000001,27,60.190400000000025,True,False,True
CC(C)(C)Oc1ccnc(C(=N)N)c1.Cl,1.96477,2,3,2,71.99,31,62.88210000000002,True,False,True
Cl.O=[N+]([O-])c1ccc(OC2CCNCC2)nc1,1.5423999999999995,1,5,3,77.29,31,64.65910000000002,True,False,True
CN(C)c1ncccc1N.Cl,1.1516,1,3,4,42.150000000000006,23,50.224400000000024,True,False,True
COc1ncc(N)cc1C.Cl,1.4026199999999998,1,3,4,48.14,22,47.18640000000002,True,False,True
Cl.Cl.Nc1ccc(Oc2cccnc2)c(Cl)c1,3.953100000000002,1,3,3,48.14,28,74.67140000000002,True,False,True
CCCCC(N)C(=O)NC(C)c1cccnc1.Cl,2.1981000000000006,2,3,9,68.01,40,75.54310000000004,True,False,True
Cl.NC(Cn1ccc2cccnc21)C(=O)O,0.8699999999999999,2,5,4,81.14,28,62.59220000000002,True,False,True
Cl.O=C(O)C1CCCN(c2ccccn2)C1,1.8044,1,4,2,53.43,31,64.05780000000003,True,False,True
Cl.O=C(O)c1ccc(Oc2ccncc2)cc1,2.993900000000001,1,4,3,59.42,27,64.96030000000002,True,False,True
Cl.Cl.O=C(c1ccccn1)C1CNC1,1.3272999999999997,1,3,2,41.99,26,59.42320000000003,True,False,True
Cl.Cl.N#Cc1ccc(NC2CCNCC2)nc1,1.9607799999999995,2,4,2,60.74,33,72.96240000000003,True,False,True
CC(O)CNc1ccnc2ccc(Cl)cc12.Cl,3.102700000000002,2,3,5,45.15,31,74.17150000000002,True,False,True
Cl.NCCc1ccc(Br)cn1,1.7671,1,2,3,38.91,21,51.94340000000001,True,False,True
Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc[n+](C)c1F,1.85774,0,3,4,61.080000000000005,36,71.45520000000003,True,False,True
CCOC(=O)C1NCCc2nc(O)ccc21.Cl,0.9588999999999996,2,5,4,71.45,32,64.23050000000003,True,False,True
Cc1ccn2cc(C(=O)O)nc2c1.O,0.5162199999999997,1,4,2,86.1,24,50.50210000000002,True,False,True
Cc1cc(C(=N)N)ncc1[N+](=O)[O-].Cl,1.0040899999999997,2,4,3,105.9,23,53.89250000000001,True,False,True
C[C@H](N)c1ccc(Cl)cn1.Cl,2.1765000000000003,1,2,3,38.91,21,49.097400000000015,True,False,True
CCN(CC)c1cc(C(=O)O)cc(C)n1.Cl,2.356220000000001,1,4,7,53.43000000000001,33,66.74230000000003,True,False,True
Cl.NCCOc1ccc2ncccc2c1,1.9941,1,3,4,48.14,28,63.540400000000034,True,False,True
CC(C)C(N)C(=O)NCc1ccncc1.Cl,1.1028999999999995,2,3,7,68.01,34,66.14510000000003,True,False,True
Cl.O=C(O)CCc1cccc2cnccc12,2.673800000000001,1,3,3,50.19,28,64.94780000000003,True,False,True
Br.Cc1cnc2ccc(N)cn12,1.8028199999999992,1,3,2,43.31999999999999,22,54.66340000000001,True,False,True
COc1ccc(C(=O)O)c(N)n1.Cl.Cl,1.2141999999999995,2,5,4,85.44,24,56.65670000000001,True,False,True
Cl.NCCSc1ncccc1C(F)(F)F,2.5730000000000004,1,3,4,38.91,25,56.26540000000001,True,False,True
Cl.Cl.NC1CCN(c2ccccn2)CC1,1.8527,1,3,2,42.15,32,68.15540000000003,True,False,True
CC(O)CNC(=O)c1cccnc1.Cl,0.6140000000000001,2,3,5,62.22,27,55.49900000000003,True,False,True
Cl.Cl.N[C@H](c1ccccn1)C(F)(F)F,2.4873000000000003,1,2,2,38.91,23,51.71640000000001,True,False,True
CN(C)c1ccnc(C(=O)O)c1.Cl,1.2676,1,4,4,53.43000000000001,24,52.77130000000002,True,False,True
Br.Cc1ccc2c(O)ccc(O)c2n1,2.532320000000001,2,3,3,53.35,24,60.13160000000003,True,False,True
C[n+]1cccc2ccccc21.O=S(=O)([O-])O,0.6688999999999998,1,4,2,81.31,27,57.450000000000024,True,False,True
Cl.Clc1ncccc1OC1CCCNC1,2.2875999999999994,1,3,2,34.15,29,63.01470000000004,True,False,True
Cl.Cl.c1cc(C2CNCCN2)ccn1,1.1590999999999998,2,3,1,36.95,29,62.34640000000003,True,False,True
Cl.O=C(CCl)Nc1ccccn1,1.6806999999999994,1,2,2,41.99,20,50.83470000000002,True,False,True
Cl.NCc1cncc(C(N)=O)c1,0.0609999999999998,2,3,3,82.0,22,47.89430000000001,True,False,True
CC(C)(N)C(=O)NCc1ccccn1.Cl,0.8568999999999996,2,3,6,68.01,31,61.59810000000003,True,False,True
Cl.Cl.NCCCCC(=O)c1cccnc1,2.2369000000000003,1,3,6,55.98,31,65.96890000000003,True,False,True
Cc1cccc(CON)n1.Cl.Cl,1.62392,1,3,4,48.14,24,52.446400000000025,True,False,True
Cl.c1ccc(C2CCCCN2)nc1,2.3179999999999996,1,2,1,24.92,28,56.07970000000003,True,False,True
COc1ccc([C@H]2CNC[C@@H]2C(=O)O)cn1.Cl.Cl,1.3213999999999997,2,5,4,71.45,34,72.02150000000002,True,False,True
Cl.Cl.c1ccc(-c2noc(C3CNC3)n2)nc1,1.6619999999999997,1,5,2,63.84,29,67.63570000000003,True,False,True
Cl.Cl.NCc1ccncc1,1.3839,1,2,2,38.91,20,46.62440000000002,True,False,True
CNCc1cccc2cccnc12.Cl.Cl.O.O,1.1484000000000014,1,2,3,87.92,35,76.2303,True,False,True
Cc1cccc(C(N)C2CCC2)n1.Cl,2.611720000000002,1,2,4,38.91,31,60.49140000000003,True,False,True
COc1ccc(C(C)N)nc1.Cl.Cl,1.9535,1,3,5,48.14,27,57.88740000000003,True,False,True
Cl.NCc1ccnc2ccccc12,2.1153,1,2,2,38.91,24,56.882400000000025,True,False,True
[Cl-].c1cc[n+](Cn2nnc3ccccc32)cc1,-1.7713999999999976,0,3,2,34.59,28,59.56300000000003,True,False,True
Cl.NCCCCC/C(=N/O)c1ccccn1,2.2008,2,4,8,71.5,34,67.33090000000003,True,False,True
COC(=O)CC(N)c1ccncc1.Cl.Cl,1.488099999999999,1,4,5,65.21000000000001,29,62.29440000000003,True,False,True
Cl.Cl.c1ccc(CC2CCNC2)nc1,2.0771999999999995,1,2,2,24.92,30,63.413700000000034,True,False,True
Cl.NNc1ccc(C(F)(F)F)cn1,1.8078,2,3,2,50.94,20,44.29710000000001,True,False,True
CC(C)Cc1ccncc1.Cl,2.7019000000000015,0,1,4,12.89,25,50.02700000000004,True,False,True
Cc1cccc(C(N)CC(C)(C)C)n1.Cl,3.247820000000002,1,2,4,38.91,36,67.22240000000002,True,False,True
[Cr+4].[F-].[OH-].[OH-].[OH-].c1ccc2ncccc2c1,-1.294099999999999,0,4,0,102.89,25,47.550400000000025,True,False,True
Cc1cccc2nc(C(=O)O)c(F)n12.Cl,1.90182,1,4,2,54.599999999999994,23,54.0943,True,False,True
Cl.O=c1ccc(Br)cn1CCO,1.0248999999999997,1,3,3,42.23,21,52.73580000000002,True,False,True
Fc1cncc2ccccc12.O=S(=O)(O)O,1.7211,2,5,2,87.49000000000001,24,55.87840000000002,True,False,True
Cc1ccsc1CNCc1ccncc1.Cl,3.1631200000000015,1,3,5,24.92,31,71.08470000000003,True,False,True
CCOC(=O)C[n+]1ccc(N(C)C)cc1.[Br-],-2.3927999999999967,0,3,7,33.42,33,57.59700000000004,True,False,True
Cl.OB(O)c1ccc(C(F)(F)F)nc1,0.202,2,3,3,53.35,20,46.31260000000002,True,False,True
Cc1cc(NN)c2cc(F)ccc2n1.Cl,2.38972,2,3,3,50.94,26,61.49610000000001,True,False,True
Cc1cccnc1CN1CCCNCC1.Cl.Cl,2.0289200000000003,1,3,3,28.160000000000004,38,76.23370000000003,True,False,True
Cc1cc(NN)c2cc(Cl)ccc2n1.Cl,2.9040200000000005,2,3,3,50.94,26,66.5481,True,False,True
Cl.N[C@@H](c1ccc(Br)nc1)C(F)(F)F,2.8280000000000003,1,2,2,38.91,21,52.168400000000005,True,False,True
Cl.O=C(O)c1cccnc1N1CCCC1,1.8018,1,4,2,53.43,28,59.89130000000003,True,False,True
Cl.Cl.N=C(N)c1cccc(N)n1,0.7914700000000003,3,3,2,88.78,22,54.1615,True,False,True
Cl.O=C(NCc1ccccn1)C1CCCNC1,1.1191999999999998,2,3,3,54.02,35,68.92540000000002,True,False,True
CC(C)[C@H](N)c1cc(N)ccn1.Cl.Cl,2.1632,2,3,6,64.93,31,64.91180000000003,True,False,True
Cl.Cl.NCCn1cccc2ccnc1-2,1.7902000000000002,1,3,3,43.84,27,62.39940000000003,True,False,True
