SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE
O=C1C=C(c2cccnc2)CCC1,2.218,0,2,1,29.96,24,51.072,True,False,False,False,173.215,False,False,"InChI=1S/C11H11NO/c13-11-5-1-3-9(7-11)10-4-2-6-12-8-10/h2,4,6-8H,1,3,5H2",ONIOZXVZKCKBPJ-UHFFFAOYSA-N,13402571,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/63843-14-1.html,ONIOZXVZKCKBPJ-UHFFFAOYSA-N,-36.13258337,6765.659907,162355.3548,128.623059,4.952,2.314567444,0.544348986,0.034377347,0.003320026,0.021736027,-0.022271575,-0.3811436,-0.2960849,0.3788,5.557,False,False
OCc1cccc(-c2ccccn2)c1,2.2409,1,2,3,33.12,25,55.5958,True,False,False,False,185.226,False,False,"InChI=1S/C12H11NO/c14-9-10-4-3-5-11(8-10)12-6-1-2-7-13-12/h1-8,14H,9H2",ADFYDNFQSBMAMB-UHFFFAOYSA-N,13417097,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JL-5234,NONE,NONE,NONE,NONE,NONE,ADFYDNFQSBMAMB-UHFFFAOYSA-N,-38.26880456,7951.608662,194008.2069,142.088388,2.93,2.865769425,0.631483593,0.03139327,0.004759945,0.022572639,-0.023921044,-0.3684047,-0.2630896,0.2045,2.62,False,False
OCCCc1cc(F)cnc1O,0.8512,2,3,5,53.35,22,41.2666,True,False,False,False,171.171,False,False,"InChI=1S/C8H10FNO2/c9-7-4-6(2-1-3-11)8(12)10-5-7/h4-5,11H,1-3H2,(H,10,12)",RUJNGNFQIPNDCF-UHFFFAOYSA-N,49761578,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6131,https://www.sigmaaldrich.com/catalog/product/aldrich/ade000130?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,RUJNGNFQIPNDCF-UHFFFAOYSA-N,-38.02194685,5037.070566,115289.8148,107.758288,1.924,3.634594792,0.419738513,0.06295614,0.001969016,0.007354123,-0.018389221,-0.3910719,-0.257503,0.0914,2.138,False,False
COc1ccc(C(=O)O)nc1[N+](=O)[O-],0.6966,1,6,4,102.56,20,44.4027,True,False,False,False,198.134,False,False,"InChI=1S/C7H6N2O5/c1-14-5-3-2-4(7(10)11)8-6(5)9(12)13/h2-3H,1H3,(H,10,11)",MMLQXQNVBQJPQC-UHFFFAOYSA-N,22598040,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6009,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/324028-85-5.html,MMLQXQNVBQJPQC-UHFFFAOYSA-N,-44.12681492,5474.579328,127579.9717,112.196228,5.381,2.389349343,0.38934908,0.109093191,0.009665481,0.001084852,-0.01795271,-0.4148379,-0.3270309,0.3666,6.387,False,False
CN(C)C(=O)c1ccc(Cl)nc1,1.4368,0,2,3,33.2,21,47.2645,True,False,False,False,184.626,False,False,"InChI=1S/C8H9ClN2O/c1-11(2)8(12)6-3-4-7(9)10-5-6/h3-5H,1-2H3",BPMBBXCPGAFTCX-UHFFFAOYSA-N,12364231,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QH-1467,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr00393?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/54864-83-4.html,BPMBBXCPGAFTCX-UHFFFAOYSA-N,-36.19307893,6116.100477,156390.4054,121.407455,3.889,3.239666474,0.41253109,0.047148544,0.000712582,0.017528424,-0.018989533,-0.3909655,-0.27191,0.1712,4.447,False,False
O=C(O)c1ccc2c(n1)CCCC2,1.6586,1,3,1,50.19,24,47.8383,True,False,False,False,177.203,False,False,"InChI=1S/C10H11NO2/c12-10(13)9-6-5-7-3-1-2-4-8(7)11-9/h5-6H,1-4H2,(H,12,13)",UGYRMZVUHVMADQ-UHFFFAOYSA-N,21894654,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/197007-84-4.html,UGYRMZVUHVMADQ-UHFFFAOYSA-N,-38.1065432,6368.576482,149704.9182,122.384081,3.711,2.546902743,0.497390545,0.056368656,0.003787295,0.015286457,-0.02161869,-0.3723143,-0.2787173,0.2385,4.329,False,False
O=C(O)C1CC(c2ccccn2)=NO1,0.6592,1,5,2,71.78,22,47.8998,True,False,False,False,192.174,False,False,"InChI=1S/C9H8N2O3/c12-9(13)8-5-7(11-14-8)6-3-1-2-4-10-6/h1-4,8H,5H2,(H,12,13)",RKEQTVJMWSCNBP-UHFFFAOYSA-N,22174779,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/396726-64-0.html,RKEQTVJMWSCNBP-UHFFFAOYSA-N,-41.34873745,6319.687381,150206.0702,122.40505,3.739,2.517128382,0.481037411,0.064098705,0.005854021,0.018918838,-0.01981076,-0.3768903,-0.2843876,0.2897,3.945,False,False
CC(C)(C(=O)O)c1cccnc1,1.4438,1,3,4,50.19,23,44.8988,True,False,False,False,165.192,False,False,"InChI=1S/C9H11NO2/c1-9(2,8(11)12)7-4-3-5-10-6-7/h3-6H,1-2H3,(H,11,12)",KKTMNUCQFGXDNQ-UHFFFAOYSA-N,15406934,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-2479,NONE,NONE,NONE,NONE,NONE,KKTMNUCQFGXDNQ-UHFFFAOYSA-N,-35.94220321,5668.318622,131519.1514,115.963791,0.722,3.261001833,0.466028211,0.055784359,0.001419369,0.017204286,-0.021246446,-0.3717943,-0.2519547,0.1338,0.617,False,False
CCCOc1cc(C)c(N)cn1,1.76102,1,3,6,48.14,26,49.1724,True,False,False,False,166.224,False,False,"InChI=1S/C9H14N2O/c1-3-4-12-9-5-7(2)8(10)6-11-9/h5-6H,3-4,10H2,1-2H3",RQIWJHSBFBRUGN-UHFFFAOYSA-N,79176268,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-9241,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1540599-32-3.html,RQIWJHSBFBRUGN-UHFFFAOYSA-N,-36.33404058,6444.246145,145139.1664,123.431919,2.748,3.380210116,0.474416408,0.035853823,0.008406216,0.018936093,-0.019839684,-0.3509859,-0.2267655,0.1066,2.404,False,False
CSc1cc(C)c(C=O)cn1,1.92442,0,3,4,29.96,20,46.1425,True,False,False,False,167.233,False,False,"InChI=1S/C8H9NOS/c1-6-3-8(11-2)9-4-7(6)5-10/h3-5H,1-2H3",HROWNLRZNGZCPQ-UHFFFAOYSA-N,74891213,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-5329,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1289056-48-9.html,HROWNLRZNGZCPQ-UHFFFAOYSA-N,-31.93715167,5710.62823,154305.6103,119.487913,2.327,2.510806716,0.41694084,0.033433007,0.00281002,0.018365508,-0.018229681,-0.3852738,-0.2930034,0.3354,3.134,False,False
Cc1cc2c(c(N(C)C)n1)NCCC2,1.81412,1,3,4,28.16,31,60.1117,True,False,False,False,191.278,False,False,"InChI=1S/C11H17N3/c1-8-7-9-5-4-6-12-10(9)11(13-8)14(2)3/h7,12H,4-6H2,1-3H3",BLPVMHIDANEBGA-UHFFFAOYSA-N,91623618,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-1578,NONE,NONE,NONE,NONE,NONE,BLPVMHIDANEBGA-UHFFFAOYSA-N,-41.02798411,9108.326994,205104.8467,146.423686,2.056,3.282395859,0.57298605,0.023581646,0.010621273,0.027257002,-0.028942659,-0.3324096,-0.2117838,0.1267,2.251,False,False
Nc1cncc(N2CCCCC2)c1,1.6541,1,3,2,42.15,28,54.7134,True,False,False,False,177.251,False,False,"InChI=1S/C10H15N3/c11-9-6-10(8-12-7-9)13-4-2-1-3-5-13/h6-8H,1-5,11H2",QTGQOWKLRVTVNS-UHFFFAOYSA-N,53338915,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-0241,NONE,NONE,NONE,NONE,NONE,QTGQOWKLRVTVNS-UHFFFAOYSA-N,-37.84669369,7677.143816,173812.3264,134.809014,3.437,3.269577733,0.532016124,0.021547667,0.010162777,0.024507391,-0.025281673,-0.3372197,-0.217065,0.1282,3.867,False,False
COc1ncc(-c2ccccc2)cc1C,3.06562,0,2,4,22.12,28,60.962,True,False,False,False,199.253,False,False,"InChI=1S/C13H13NO/c1-10-8-12(9-14-13(10)15-2)11-6-4-3-5-7-11/h3-9H,1-2H3",GPWQAUOCSJWZEN-UHFFFAOYSA-N,46315013,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-9916,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1214323-48-4.html,GPWQAUOCSJWZEN-UHFFFAOYSA-N,-41.45598514,9421.421961,226849.0434,153.839437,0.617,3.436177347,0.664265613,0.024412707,0.002681199,0.023535268,-0.026707174,-0.3702631,-0.2439859,0.1464,0.705,False,False
CON(C)C(=O)c1cncc(F)c1,0.8541,0,3,4,42.43,22,43.2975,True,False,False,False,184.17,False,False,"InChI=1S/C8H9FN2O2/c1-11(13-2)8(12)6-3-7(9)5-10-4-6/h3-5H,1-2H3",RFGBJCUYNNXCDP-UHFFFAOYSA-N,73553964,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QB-1666,NONE,NONE,NONE,NONE,NONE,RFGBJCUYNNXCDP-UHFFFAOYSA-N,-40.37859912,5597.070971,128886.5218,114.512708,3.557,2.951020815,0.416591612,0.060083885,0.002216008,0.011766881,-0.018767725,-0.3921083,-0.2836603,0.1965,3.997,False,False
CCNC(CC)c1ccncc1,2.1422,1,2,6,24.92,28,50.9457,True,False,False,False,164.252,False,False,"InChI=1S/C10H16N2/c1-3-10(12-4-2)9-5-7-11-8-6-9/h5-8,10,12H,3-4H2,1-2H3",AMLONKVNYUAMSB-UHFFFAOYSA-N,53534945,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1178707-49-7.html,AMLONKVNYUAMSB-UHFFFAOYSA-N,-35.40524532,7194.938004,161175.1203,130.826824,2.643,3.118574039,0.519702152,0.017229084,0.008762208,0.028491786,-0.023614065,-0.3556567,-0.2410512,0.1614,3.571,False,False
COC(=O)c1cccc(C(=O)O)n1,0.5664,1,5,3,76.49,20,42.5358,True,False,False,False,181.147,False,False,"InChI=1S/C8H7NO4/c1-13-8(12)6-4-2-3-5(9-6)7(10)11/h2-4H,1H3,(H,10,11)",VWIOMFMPIVMLIR-UHFFFAOYSA-N,4019172,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-1381,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/M2580/index.html,NONE,NONE,https://www.ambeed.com/products/7170-36-7.html,VWIOMFMPIVMLIR-UHFFFAOYSA-N,-39.88597287,5230.29869,123667.6088,111.194096,5.804,2.488788279,0.422514159,0.091040334,0.002390311,0.008588305,-0.016619674,-0.3909305,-0.2994692,0.3192,5.791,False,False
c1ccc(Cc2cccnc2)cc1,2.6724,0,1,2,12.89,24,53.485,True,False,False,False,169.227,False,False,"InChI=1S/C12H11N/c1-2-5-11(6-3-1)9-12-7-4-8-13-10-12/h1-8,10H,9H2",UUCLVSDUMKMBSM-UHFFFAOYSA-N,12112,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-9863,NONE,http://www.tcichemicals.com/eshop/en/us/commodity/B1553/index.html,NONE,NONE,https://www.ambeed.com/products/620-95-1.html,UUCLVSDUMKMBSM-UHFFFAOYSA-N,-34.20356476,7342.609797,179920.9232,137.468736,1.887,3.278031172,0.63599702,0.008000834,0.004595324,0.026704514,-0.023160545,-0.3668972,-0.2464318,0.1448,2.081,False,False
Cc1cc(O)nc(C)c1C(=O)O,1.10224,2,4,4,70.42,21,42.3351,True,False,False,False,167.164,False,False,"InChI=1S/C8H9NO3/c1-4-3-6(10)9-5(2)7(4)8(11)12/h3H,1-2H3,(H,9,10)(H,11,12)",KEUKIIMPYLKESR-UHFFFAOYSA-N,3446564,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr01649?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,KEUKIIMPYLKESR-UHFFFAOYSA-N,-36.87303261,5020.877659,117533.1109,108.688272,1.644,3.279960284,0.42064951,0.079613137,0.001980526,0.009716656,-0.018487622,-0.3862875,-0.2657512,0.129,1.681,False,False
CC(C)c1ccc(N)cn1,1.7872,1,2,4,38.91,22,42.7384,True,False,False,False,136.198,False,False,"InChI=1S/C8H12N2/c1-6(2)8-4-3-7(9)5-10-8/h3-6H,9H2,1-2H3",XYGFISRAXLLACA-UHFFFAOYSA-N,17854288,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9248,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/405103-02-8.html,XYGFISRAXLLACA-UHFFFAOYSA-N,-29.09256883,4746.754417,108161.9635,107.107045,3.071,3.397061209,0.437081978,0.018255373,0.00884946,0.021009541,-0.017517737,-0.3540819,-0.2292422,0.1116,2.873,False,False
CC(=O)Nc1ccc(F)c(C)n1,1.48752,1,2,3,41.99,21,43.2357,True,False,False,False,168.171,False,False,"InChI=1S/C8H9FN2O/c1-5-7(9)3-4-8(10-5)11-6(2)12/h3-4H,1-2H3,(H,10,11,12)",SVFSBGLXACEVHN-UHFFFAOYSA-N,13789840,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QC-7486,NONE,NONE,NONE,NONE,NONE,SVFSBGLXACEVHN-UHFFFAOYSA-N,-36.38175128,5036.861282,117137.3146,109.179197,5.055,3.231304003,0.424775853,0.05370749,0.007482446,0.011935863,-0.016974585,-0.374832,-0.2560837,0.1432,5.065,False,False
Cc1cc(C)nc(CCl)c1,2.43724,0,1,3,12.89,20,43.268,True,False,False,False,155.628,False,False,"InChI=1S/C8H10ClN/c1-6-3-7(2)10-8(4-6)5-9/h3-4H,5H2,1-2H3",VYEFLSRYAXMVDI-UHFFFAOYSA-N,13742925,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/4472-55-3.html,VYEFLSRYAXMVDI-UHFFFAOYSA-N,-29.71000087,5006.692489,129242.0453,110.077541,3.117,3.434467977,0.399372339,0.01587067,0.003211986,0.01909788,-0.016648526,-0.3722416,-0.2460272,0.1076,3.165,False,False
CCCCc1ccncc1,2.4242,0,1,4,12.89,23,42.849,True,False,False,False,135.21,False,False,"InChI=1S/C9H13N/c1-2-3-4-9-5-7-10-8-6-9/h5-8H,2-4H2,1H3",LWMDPZVQAMQFOC-UHFFFAOYSA-N,138459,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-4878,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/5335-75-1.html,LWMDPZVQAMQFOC-UHFFFAOYSA-N,-28.81788888,5009.643509,114195.9235,109.817479,2.098,3.333339295,0.454238697,0.00941841,0.00690897,0.02239904,-0.017165338,-0.364971,-0.242473,0.1071,2.705,False,False
COC(=O)c1cnc(N)cc1C,0.75882,1,4,4,65.21,22,44.7259,True,False,False,False,166.18,False,False,"InChI=1S/C8H10N2O2/c1-5-3-7(9)10-4-6(5)8(11)12-2/h3-4H,1-2H3,(H2,9,10)",PRFJNCHHLJFFSN-UHFFFAOYSA-N,9877474,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-7809,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/179555-12-5.html,PRFJNCHHLJFFSN-UHFFFAOYSA-N,-36.22467168,5403.405426,124924.5136,113.504685,3.274,3.089446226,0.446211413,0.064208557,0.003831866,0.014292825,-0.018302321,-0.3715618,-0.2580267,0.1637,3.2,False,False
COC(=O)CCNc1ccccn1,1.0566,1,4,5,51.22,25,49.3597,True,False,False,False,180.207,False,False,"InChI=1S/C9H12N2O2/c1-13-9(12)5-7-11-8-4-2-3-6-10-8/h2-4,6H,5,7H2,1H3,(H,10,11)",CKZDJCJSSSCYFN-UHFFFAOYSA-N,818199,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?JL-5553,https://www.sigmaaldrich.com/catalog/product/aldrich/eme00312?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/55364-85-7.html,CKZDJCJSSSCYFN-UHFFFAOYSA-N,-39.38150807,6639.767587,151917.0427,125.39656,1.848,3.41806757,0.486300308,0.059463598,0.003812398,0.018307413,-0.020718307,-0.3599957,-0.2343841,0.1456,1.936,False,False
c1cncc(NCC2CC2)c1,1.9035,1,2,3,24.92,23,45.4507,True,False,False,False,148.209,False,False,"InChI=1S/C9H12N2/c1-2-9(7-10-5-1)11-6-8-3-4-8/h1-2,5,7-8,11H,3-4,6H2",OCUWBOKLVYIWDC-UHFFFAOYSA-N,16244143,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QD-2516,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/939755-71-2.html,OCUWBOKLVYIWDC-UHFFFAOYSA-N,-31.2029787,5414.776181,124879.1917,113.85054,3.178,3.368684772,0.475528362,0.01445976,0.007349374,0.023621695,-0.018331696,-0.3556603,-0.2318635,0.1198,3.685,False,False
CC(N)c1ccc(N)nc1,0.6835,2,3,4,64.93,21,41.2518,True,False,False,False,137.186,False,False,"InChI=1S/C7H11N3/c1-5(8)6-2-3-7(9)10-4-6/h2-5H,8H2,1H3,(H2,9,10)",MVHGTVYTJVRQKK-UHFFFAOYSA-N,55294266,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1270566-03-4.html,MVHGTVYTJVRQKK-UHFFFAOYSA-N,-29.35103992,4507.604231,102458.2136,104.616881,2.312,3.44501798,0.430080819,0.029543926,0.011096928,0.023035275,-0.016912872,-0.3529589,-0.2263569,0.1165,2.232,False,False
Cc1cc(C)cc(-c2ccccn2)c1,3.36544,0,1,3,12.89,27,59.147,True,False,False,False,183.254,False,False,"InChI=1S/C13H13N/c1-10-7-11(2)9-12(8-10)13-5-3-4-6-14-13/h3-9H,1-2H3",TYGDOTIDCKHYET-UHFFFAOYSA-N,55253025,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-2646,NONE,NONE,NONE,NONE,NONE,TYGDOTIDCKHYET-UHFFFAOYSA-N,-37.38301364,8724.955439,211667.9322,148.910716,1.408,2.842032013,0.668475748,0.0100313,0.005954882,0.026736041,-0.025337225,-0.3612899,-0.2568471,0.2139,1.267,False,False
Cc1cccc(-c2cccnc2)c1,3.05702,0,1,2,12.89,24,54.41,True,False,False,False,169.227,False,False,"InChI=1S/C12H11N/c1-10-4-2-5-11(8-10)12-6-3-7-13-9-12/h2-9H,1H3",LONDBHTYIYKOCM-UHFFFAOYSA-N,4133190,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-9803,NONE,NONE,NONE,NONE,NONE,LONDBHTYIYKOCM-UHFFFAOYSA-N,-34.21174902,7334.985697,179862.7194,137.396242,1.626,3.041149395,0.623824824,0.008236227,0.005158932,0.026067179,-0.022896506,-0.3664966,-0.2547364,0.1774,1.95,False,False
Fc1ncccc1-c1ccccc1,2.8877,0,1,1,12.89,21,49.631,True,False,False,False,173.19,False,False,InChI=1S/C11H8FN/c12-11-10(7-4-8-13-11)9-5-2-1-3-6-9/h1-8H,YSVOLINPRQFGOB-UHFFFAOYSA-N,2762781,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-0955,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/361147-22-0.html,YSVOLINPRQFGOB-UHFFFAOYSA-N,-35.27232122,6226.563352,154577.9548,126.33991,3.515,3.242429676,0.588144043,0.019389434,0.002118862,0.019013063,-0.020554384,-0.3888788,-0.2697217,0.1529,3.614,False,False
CCN(CC)c1ccc([N+](=O)[O-])cn1,1.836,0,4,6,59.27,27,54.4524,True,False,False,False,195.222,False,False,"InChI=1S/C9H13N3O2/c1-3-11(4-2)9-6-5-8(7-10-9)12(13)14/h5-7H,3-4H2,1-2H3",IEVOYBLZTDQXSO-UHFFFAOYSA-N,4418042,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/20168-70-1.html,IEVOYBLZTDQXSO-UHFFFAOYSA-N,-42.73462129,7598.763202,171707.8157,132.874196,7.433,2.457176491,0.49461117,0.069044765,0.006627885,0.014672173,-0.023779819,-0.3907925,-0.3004929,0.3438,10.107,False,False
C=CCc1ccc(OC)nc1,1.8187,0,2,4,22.12,22,44.69,True,False,False,False,149.193,False,False,"InChI=1S/C9H11NO/c1-3-4-8-5-6-9(11-2)10-7-8/h3,5-7H,1,4H2,2H3",VKLOKUBKCRMJDE-UHFFFAOYSA-N,44513296,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-5446,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1197831-20-1.html,VKLOKUBKCRMJDE-UHFFFAOYSA-N,-31.83756336,5261.765447,122893.6759,113.844257,0.705,3.548950397,0.470539764,0.024767558,0.003571272,0.019422858,-0.017436523,-0.3717007,-0.2412792,0.0986,0.704,False,False
CNC(=O)c1ccc([N+](=O)[O-])cn1,0.3494,1,4,3,85.13,20,44.2816,True,False,False,False,181.151,False,False,"InChI=1S/C7H7N3O3/c1-8-7(11)6-3-2-5(4-9-6)10(12)13/h2-4H,1H3,(H,8,11)",ZZKZLRHPTKBJRR-UHFFFAOYSA-N,21405302,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1264,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/59290-32-3.html,ZZKZLRHPTKBJRR-UHFFFAOYSA-N,-39.42700613,5276.9921,123146.5622,111.452009,5.527,2.010755891,0.41129579,0.08919765,0.008127024,0.009417789,-0.017010028,-0.4090165,-0.3351226,0.478,7.746,False,False
Cc1ccc(-c2ccccn2)c(C)c1,3.36544,0,1,3,12.89,27,59.147,True,False,False,False,183.254,False,False,"InChI=1S/C13H13N/c1-10-6-7-12(11(2)9-10)13-5-3-4-8-14-13/h3-9H,1-2H3",ASIUQJZSEZTIRU-UHFFFAOYSA-N,24899760,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-4775,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/914253-86-4.html,ASIUQJZSEZTIRU-UHFFFAOYSA-N,-37.37899016,8724.217444,211676.4368,148.901987,1.117,2.779534109,0.67409496,0.009882819,0.006737415,0.02636289,-0.026366922,-0.3574107,-0.2552647,0.2238,0.816,False,False
Cc1cc(C)c(N)c(N)n1,0.86284,2,3,4,64.93,21,42.5358,True,False,False,False,137.186,False,False,"InChI=1S/C7H11N3/c1-4-3-5(2)10-7(9)6(4)8/h3H,8H2,1-2H3,(H2,9,10)",KOFVAOOMAVAGHM-UHFFFAOYSA-N,11029902,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/50850-16-3.html,KOFVAOOMAVAGHM-UHFFFAOYSA-N,-29.37243064,4478.485148,102172.6214,104.221441,2.362,3.513621352,0.419003694,0.030748296,0.011171279,0.020116395,-0.01692618,-0.3410249,-0.2119017,0.0989,2.408,False,False
CN1CCNc2cnccc21,0.9433,1,3,1,28.16,22,45.9967,True,False,False,False,149.197,False,False,"InChI=1S/C8H11N3/c1-11-5-4-10-7-6-9-3-2-8(7)11/h2-3,6,10H,4-5H2,1H3",SEAXJGMTMBKZNW-UHFFFAOYSA-N,71695433,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/933688-17-6.html,SEAXJGMTMBKZNW-UHFFFAOYSA-N,-31.52207631,5189.299631,118868.2601,111.745998,4.593,3.497838701,0.437598384,0.019301641,0.008842121,0.021870792,-0.019910493,-0.3400449,-0.2115017,0.1127,5.031,False,False
Fc1cccc(OCC2CC2)n1,2.0095,0,2,3,22.12,22,42.414,True,False,False,False,167.183,False,False,"InChI=1S/C9H10FNO/c10-8-2-1-3-9(11-8)12-6-7-4-5-7/h1-3,7H,4-6H2",FUYOQABZCWFOOE-UHFFFAOYSA-N,58047200,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-4834,NONE,NONE,NONE,NONE,NONE,FUYOQABZCWFOOE-UHFFFAOYSA-N,-36.07555917,5199.532861,120733.0176,109.879587,2.311,3.833254027,0.448705188,0.036026495,0.001550605,0.012319104,-0.016342691,-0.395728,-0.2548586,0.0784,2.39,False,False
Nc1ccnc(-c2ccco2)c1,1.9238,1,3,2,52.05,20,46.3514,True,False,False,False,160.176,False,False,"InChI=1S/C9H8N2O/c10-7-3-4-11-8(6-7)9-2-1-5-12-9/h1-6H,(H2,10,11)",JXBIVANENPNFOP-UHFFFAOYSA-N,45788017,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-9812,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1159817-12-5.html,JXBIVANENPNFOP-UHFFFAOYSA-N,-33.24806372,5411.362936,131466.9811,117.092289,3.92,2.955114722,0.501417049,0.024229623,0.008349331,0.017700817,-0.017773127,-0.3580641,-0.2494656,0.181,4.07,False,False
CC(C)(C)CNc1cccnc1,2.5396,1,2,2,24.92,28,52.1817,True,False,False,False,164.252,False,False,"InChI=1S/C10H16N2/c1-10(2,3)8-12-9-5-4-6-11-7-9/h4-7,12H,8H2,1-3H3",GNYFTORFAKIQDR-UHFFFAOYSA-N,54594222,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1250946-71-4.html,GNYFTORFAKIQDR-UHFFFAOYSA-N,-35.42235078,7179.705873,161077.7416,130.660317,3.093,3.345145838,0.518981661,0.01614907,0.010715459,0.025220673,-0.024771867,-0.3525227,-0.2295908,0.1226,3.866,False,False
