SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN
CCc1ccc2cc(-c3ccc(Cl)cc3)cn2c1,4.822100000000003,0,1,3,4.41,32,77.22100000000003,True,False,False,True
O=[N+]([O-])c1ccc2nc(-c3ccc4c(c3)OCO4)cn2c1,2.6382000000000003,0,6,2,78.9,30,73.40540000000003,True,False,False,True
N#Cc1c2c(n3ccccc13)C(=O)c1ccccc1C2=O,2.58638,0,4,0,62.34,29,75.41900000000004,True,False,False,True
COC(=O)c1ccn2cccc2c1O,1.4314999999999996,1,4,3,50.94,23,50.40130000000003,True,False,False,True
Cc1ccc(-n2cccc(C(=O)O)c2=O)cc1,1.84412,1,4,3,59.3,28,63.73530000000002,True,False,False,True
O=C(O)CCc1nc(C2CC2)n2ccccc12,2.2289000000000003,1,4,4,54.599999999999994,31,63.12380000000004,True,False,False,True
O=C(O)c1cn(-c2ccc(-c3nc(C4CC4)no3)cn2)cn1,1.8929,1,8,4,106.93,33,73.58530000000002,True,False,False,True
N#Cc1cn(-c2cccnc2)c(=O)[nH]c1=O,-0.2075200000000001,1,5,1,91.54,22,55.169700000000006,True,False,False,True
CCOC(=O)C(C)Sc1nc(=O)n2cc(C)ccc2n1,1.44162,0,7,7,73.56,35,75.94600000000003,True,False,False,True
[2H]c1c([2H])c([2H])c(-n2cc(C)ccc2=O)c([2H])c1[2H],2.1459199999999994,0,2,2,22.0,25,56.77600000000002,True,False,False,True
O=C(O)c1cccc2nc(-c3ccc([N+](=O)[O-])cc3)cn12,2.6077000000000004,1,6,3,97.74,30,74.24170000000002,True,False,False,True
COC(=O)C(C)Cc1c(O)nc2ccccn2c1=O,0.7516999999999998,1,6,6,80.9,33,68.01080000000002,True,False,False,True
CC(=O)c1cccc(OCc2cn3ccccc3n2)c1,3.1159000000000017,0,4,5,43.6,34,75.97050000000003,True,False,False,True
O=C(O)c1cn(Cc2cn3ccccc3n2)cn1,1.2773,1,6,3,72.42,28,63.48030000000003,True,False,False,True
CCCCSCCc1c(O)nc2ccc(C)cn2c1=O,2.784320000000001,1,5,9,54.6,40,83.80080000000002,True,False,False,True
Cc1ccc(S(=O)(=O)c2ncn3ccccc23)cc1,2.4755200000000004,0,4,3,51.44,31,71.82280000000003,True,False,False,True
O=C(O)c1cccn2cc(CN3CCCC3)nc12,1.6283,1,5,3,57.84,33,66.66230000000002,True,False,False,True
Cc1ccc(C)n1-c1ncccc1C1=NCCC1,3.072040000000001,0,3,4,30.18,35,73.67600000000003,True,False,False,True
Cc1ccn2c([N+](=O)[O-])cnc2c1,1.55092,0,4,2,60.44,20,46.58340000000002,True,False,False,True
CC(=O)NC(C)c1nnc2ccccn12,0.9264,1,4,4,59.290000000000006,27,55.21870000000002,True,False,False,True
COc1ccccc1Oc1nc2ccccn2c(=O)c1C=O,2.3079,0,6,5,69.9,34,79.91750000000005,True,False,False,True
COC(=O)CCc1c(O)nc2ccccn2c1=O,0.5056999999999998,1,6,5,80.9,30,63.46380000000002,True,False,False,True
COc1ccnc(-n2cccc2/C=N/O)c1C#N,1.5606799999999998,1,6,5,83.43,28,64.21150000000002,True,False,False,True
c1cnc2ccc(-n3cccc3)cc2c1,3.025500000000001,0,2,1,17.82,25,61.07000000000003,True,False,False,True
CC(C)c1nc2c(Cl)cc(C(F)(F)F)cn2c1CO,3.6222000000000025,1,3,5,37.53,31,65.21580000000002,True,False,False,True
CCOC(=O)c1nc(C)c2ccccn12,1.81942,0,4,4,43.599999999999994,27,55.88550000000003,True,False,False,True
O=[N+]([O-])c1ccc(-c2cc3ccccn3c2)cc1,3.514500000000001,0,3,2,47.55,28,69.48740000000002,True,False,False,True
O=c1n(CCCl)nc2ccccn12,0.7347999999999998,0,4,2,39.3,21,50.17200000000002,True,False,False,True
COc1ccc(-c2nc3ccccn3c2Cl)cc1,3.663300000000002,0,3,3,26.53,29,72.19000000000003,True,False,False,True
CCc1nccn1-c1cccc(B2OC(C)(C)C(C)(C)O2)n1,2.1289,0,5,8,49.17,44,86.45300000000005,True,False,False,True
CCOC(=O)c1ccc2nc(-c3ccc(CC)cc3)cn2c1,3.740400000000002,0,4,6,43.599999999999994,40,85.96250000000005,True,False,False,True
COC(=O)c1cc2c(n(-c3ccccc3)c1=O)CCCC2=O,2.1431000000000004,0,5,3,65.37,37,80.64700000000003,True,False,False,True
O=C(O)c1cccn(-c2ccccc2)c1=O,1.5356999999999998,1,4,2,59.3,25,58.998300000000015,True,False,False,True
COC(=O)c1c(C)cc2ccccn12,2.03432,0,3,3,30.71,25,53.47350000000002,True,False,False,True
CCc1cc(=O)n2c([nH]c3ccccc32)c1C#N,2.21488,1,3,2,61.059999999999995,29,69.61670000000002,True,False,False,True
Cc1ccnc(-n2cnc3ccccc32)c1,2.7289200000000005,0,3,2,30.71,27,63.602000000000025,True,False,False,True
NCc1cn2cc(Br)ccc2n1,1.5555,1,3,2,43.32,20,50.783400000000015,True,False,False,True
Cc1ccc(-n2cccc2)nc1,2.18072,0,2,2,17.82,22,48.30100000000002,True,False,False,True
Cc1cccn2cc(COc3ccc(C(=O)O)cc3)nc12,2.919920000000001,1,5,5,63.83,35,77.66230000000003,True,False,False,True
O=[N+]([O-])c1ccc(-n2cnc3ccccc32)nc1,2.3286999999999995,0,5,2,73.85,26,65.51940000000002,True,False,False,True
O=Cc1c(N2CCSCC2)nc2ccccn2c1=O,1.0602,0,6,2,54.68,32,76.38750000000003,True,False,False,True
O=c1[nH]nc2ccc(-c3nc(-c4ccccc4)no3)cn12,1.7395999999999998,1,6,2,89.08,30,74.54070000000002,True,False,False,True
CC1(C)OB(c2ccc3ncc(C=O)n3c2)OC1(C)C,1.446,0,5,6,52.83,37,76.29550000000003,True,False,False,True
CCCCCOC(=O)Cc1c(O)nc2ccccn2c1=O,1.676,1,6,8,80.9,39,77.31480000000003,True,False,False,True
NNC(=O)c1cn2c(Cl)cccc2n1,0.5911999999999997,2,4,2,72.42,21,51.85560000000001,True,False,False,True
N/N=C/c1nc(C(Cl)(Cl)Cl)n2ccccc12,2.4536000000000007,1,4,2,55.67999999999999,23,66.2104,True,False,False,True
CC(C)c1nnc2c(CCl)cccn12,2.591500000000001,0,3,4,30.19,26,56.63300000000003,True,False,False,True
O=c1c2ccccc2nc(-c2ccco2)n1-c1cccnc1,3.040700000000001,0,5,2,60.92,33,82.83700000000002,True,False,False,True
Cc1ccc2nc(CO)cn2c1,1.1350199999999997,1,3,3,37.53,22,45.85180000000002,True,False,False,True
O=c1c(Cl)nc2cccnc2n1-c1ccccc1,2.4341,0,4,1,47.78,26,70.14500000000001,True,False,False,True
COC(=O)c1ccc2ncc(Br)n2c1,1.8833999999999995,0,4,2,43.599999999999994,21,54.23150000000002,True,False,False,True
Cc1nc2ccccn2c1-c1nn(C)cc1Br,2.805720000000001,0,4,3,35.120000000000005,28,69.83100000000002,True,False,False,True
NCc1ncc2ccccn12,0.7929999999999999,1,3,2,43.31999999999999,20,43.08340000000002,True,False,False,True
C[C@@H](N)c1nc2cccnc2n1-c1ccccc1,2.440200000000001,1,4,4,56.73,32,71.46740000000003,True,False,False,True
O=c1cc(CCl)nc2ccc(Br)cn12,2.1958,0,3,1,34.370000000000005,20,58.71900000000001,True,False,False,True
C#CCSc1nc(=O)n2cc(C)ccc2n1,1.12322,0,5,3,47.260000000000005,25,63.551000000000016,True,False,False,True
O=Cc1c(-c2ccc(F)cc2)nc2ccccn12,2.9529000000000014,0,3,2,34.370000000000005,27,65.97350000000003,True,False,False,True
COC(=O)c1cc(C=O)n2c(C=O)cccc12,1.3509,0,5,4,64.85,26,59.51150000000001,True,False,False,True
Cc1cc2nnc(S)n2c2ccccc12,2.4796200000000006,1,4,2,30.19,24,62.482000000000035,True,False,False,True
CC1CN(c2nc3ccccn3c(=O)c2C=O)CC(C)O1,1.1205999999999996,0,6,4,63.91,38,79.07150000000003,True,False,False,True
O=C(O)Cc1nc(Cc2ccccc2)n2ccccc12,2.552200000000001,1,4,4,54.599999999999994,34,75.77980000000002,True,False,False,True
Nc1ccc2nnc(C3CC3)n2c1,1.1889,1,4,2,56.209999999999994,23,49.37440000000001,True,False,False,True
Cc1ccc2nc(Cl)c(C=O)c(=O)n2c1,1.4688199999999998,0,4,2,51.44,22,56.596500000000006,True,False,False,True
Cc1cnc2ccc(C(=O)O)cn12,1.34092,1,4,2,54.599999999999994,21,46.888300000000015,True,False,False,True
Nc1ccc2nnc(C3CCC3)n2c1,1.5790000000000002,1,4,2,56.209999999999994,26,53.99140000000001,True,False,False,True
O=C1c2ccccc2C(=O)N1CCc1cn2ccccc2n1,2.173,0,4,3,54.68000000000001,35,80.70500000000003,True,False,False,True
Cc1cc(Br)cnc1-n1cnnc1,1.733219999999999,0,4,2,43.6,20,51.591000000000015,True,False,False,True
Cc1cnc2cccc(N)n12,1.2249199999999998,1,3,2,43.31999999999999,20,44.341400000000014,True,False,False,True
C(=C\c1cn2c(-c3cccnc3)nnc2s1)\c1ccco1,3.616200000000002,0,6,3,56.22,31,81.73100000000002,True,False,False,True
O=C(O)CCc1nc(-c2ccccc2)c2ccccn12,3.0185000000000013,1,4,4,54.599999999999994,34,76.58480000000003,True,False,False,True
CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12,3.4864200000000016,0,4,5,43.599999999999994,37,81.32150000000004,True,False,False,True
Cc1ccc2ncc(CO)n2c1,1.1350199999999997,1,3,3,37.53,22,45.85180000000002,True,False,False,True
O=C(O)c1cccn1-c1ncc(C(F)(F)F)cc1Cl,3.242700000000001,1,4,2,55.12,25,60.53530000000001,True,False,False,True
COC(=N)c1nc(C(F)(F)F)n2ccccc12,2.3248700000000007,1,4,2,50.379999999999995,25,54.031700000000015,True,False,False,True
O=C(O)c1cnc2sc3ncccc3c(=O)n12,1.0023999999999995,1,7,1,84.56,22,61.59930000000001,True,False,False,True
Cc1ccn2cc(CO)nc2c1,1.1350199999999997,1,3,3,37.53,22,45.85180000000002,True,False,False,True
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,2.4048000000000007,0,4,3,51.44,31,73.73780000000004,True,False,False,True
OC1CCN(Cc2cn3ccccc3n2)C1,0.9009,1,4,3,40.77,31,61.09280000000003,True,False,False,True
Cc1ccc(-c2cn3cccc(C)c3n2)cc1,3.618140000000002,0,2,3,17.3,31,70.10200000000003,True,False,False,True
Nc1ccnc(-n2cccc2)c1,1.4545,1,3,2,43.84,21,47.97640000000002,True,False,False,True
Nc1cccn2cc(-c3ccccc3)nc12,2.583500000000001,1,3,2,43.32,27,65.04040000000002,True,False,False,True
O=C(O)c1cn(-c2cc(-c3nc(C4CC4)no3)ccn2)cn1,1.8929,1,8,4,106.93,33,73.58530000000002,True,False,False,True
ClCc1nc(C2CC2)n2ccccc12,2.950500000000001,0,2,2,17.3,25,56.72400000000003,True,False,False,True
O=C(O)Cc1nnc2c(-c3nc(C4CC4)no3)cccn12,1.2837999999999998,1,8,4,106.41,32,69.59380000000002,True,False,False,True
Nc1cnc2ccc(C(F)(F)F)cn12,1.9353,1,3,1,43.31999999999999,20,44.60640000000001,True,False,False,True
Cc1cccn2cc(-c3ccccc3)nc12,3.3097200000000013,0,2,2,17.3,28,65.36500000000004,True,False,False,True
Cc1noc(-c2ccn3c(=O)[nH]nc3c2)n1,0.3810199999999997,1,6,2,89.08,23,53.84170000000001,True,False,False,True
Cc1ccn2cc(-c3ccc(C#N)cc3)nc2c1,3.181400000000001,0,3,2,41.09,29,70.08000000000003,True,False,False,True
O=c1cc(CCl)n(-c2ccccc2)cc1O,2.2819000000000007,1,3,3,42.23,26,63.260800000000025,True,False,False,True
Cc1ccc2ncc(-c3ccccc3)n2c1,3.3097200000000013,0,2,2,17.3,28,65.36500000000002,True,False,False,True
FC(F)(F)c1nc(CS)c2ccccn12,2.7829000000000015,1,3,2,17.3,22,52.88400000000002,True,False,False,True
O=c1c2sccc2[nH]c(=S)n1-c1cccnc1,2.50479,1,5,1,50.68,24,70.40170000000002,True,False,False,True
COc1cc(-c2ncc3ccccn23)cc(OC)c1OC,3.0271000000000017,0,5,7,44.99000000000001,37,80.28400000000003,True,False,False,True
O=C(O)c1ccccc1SCc1cn2ccccc2n1,3.3248000000000015,1,5,4,54.599999999999994,32,78.15430000000003,True,False,False,True
O=C(O)CCc1nc(C(F)(F)F)n2ccccc12,2.370300000000001,1,4,3,54.599999999999994,27,56.150800000000025,True,False,False,True
C[C@@H](O)c1c(Cl)nc2ccccn12,2.0409999999999995,1,3,3,37.53,22,50.83580000000002,True,False,False,True
BrCCc1cn2ccccc2n1,2.2717,0,2,2,17.3,21,52.690000000000026,True,False,False,True
COC(=O)c1cc(C(C)=O)n2ccccc12,1.9285,0,4,4,47.78,27,58.74100000000003,True,False,False,True
Sc1nccn1-c1cccc2ncccc12,2.7092,1,4,2,30.71,25,66.11700000000002,True,False,False,True
COc1cccn2cc(C(=O)O)nc12,1.0411,1,5,3,63.83,22,48.703300000000006,True,False,False,True
Cc1ccc(C)n1-c1ccc(C2CCCN2C=O)cn1,2.782440000000001,0,3,4,38.13,39,77.78300000000003,True,False,False,True
O=C(O)c1ccc2nnc(COc3ccccc3)n2c1,2.0065,1,6,4,76.72,31,70.72030000000002,True,False,False,True
O=Cc1c(-c2ccc3c(c2)OCO3)cc2ccccn12,3.147500000000001,0,4,2,39.94,31,74.34350000000003,True,False,False,True
O=c1cc(S)c2ccccc2n1-c1ccccc1,3.2794000000000016,1,3,2,22.0,29,76.79700000000001,True,False,False,True
Cc1cccnc1-n1c(C)cc(C=O)c1C,2.6100600000000007,0,3,5,34.89,30,63.16250000000003,True,False,False,True
Cc1ccn2c(C)c(C(C)C)nc2c1,3.0745400000000016,0,2,5,17.3,30,58.75500000000003,True,False,False,True
Cc1cc(=O)cc(C)n1-c1ccc(C(C)(C)C)cc1,3.751840000000003,0,2,3,22.0,40,80.21300000000005,True,False,False,True
Clc1ccc(-c2cn3ccccc3n2)cc1,3.654700000000002,0,2,1,17.3,25,65.63800000000003,True,False,False,True
CC(C)c1nnc2ccc(I)cn12,2.4573,0,3,3,30.19,23,59.79300000000003,True,False,False,True
Cc1ccn2cc(-c3ccccc3Br)nc2c1,4.0722200000000015,0,2,2,17.3,28,73.06500000000003,True,False,False,True
Clc1cccn2c(-c3ccccc3)nnc12,3.0497000000000014,0,3,1,30.19,24,63.43300000000002,True,False,False,True
CCOC(=O)c1c(-c2ccccc2F)nc2ccccn12,3.3171000000000017,0,4,4,43.599999999999994,34,76.54250000000003,True,False,False,True
Clc1cncc(-c2cnc3ccccn23)n1,2.4447,0,4,1,43.08,23,61.22800000000002,True,False,False,True
O=c1cc(Cl)nc2c(C(F)(F)F)cccn12,2.3667,0,3,0,34.370000000000005,20,51.474,True,False,False,True
Cc1nc2ccccn2c1CNCCC(=O)O,1.2070200000000002,2,5,6,66.63,32,63.88850000000003,True,False,False,True
O=c1c2ccccc2cc(-c2ccccc2)n1-c1ccccc1,4.657700000000004,0,2,2,22.0,38,94.981,True,False,False,True
O=Cc1c(Nc2ccc(Cl)cc2)nc2ccccn2c1=O,2.9040000000000017,1,5,3,63.470000000000006,31,81.58420000000004,True,False,False,True
Cc1c(C(=O)O)nc2cccc(Cl)n12,1.99432,1,4,2,54.599999999999994,21,51.89830000000001,True,False,False,True
O=C(O)CCSCc1cn2ccccc2n1,2.0422,1,5,5,54.599999999999994,28,63.60680000000003,True,False,False,True
CCc1nc(C#N)c2ccccn12,1.76838,0,3,2,41.09,22,49.285000000000025,True,False,False,True
N#Cc1ccc(-n2cccc2)nc1,1.7439799999999996,0,3,1,41.61,20,48.27900000000002,True,False,False,True
Cc1ccc(C)c(-c2nc3ccccn3c2C=O)c1,3.430640000000002,0,3,4,34.370000000000005,33,75.48950000000002,True,False,False,True
O=[N+]([O-])c1cccc(-c2ncc3ccccn23)c1,2.9095000000000004,0,4,2,60.44,27,67.28240000000002,True,False,False,True
Cc1ncn(-c2ccc(N)cn2)c1C,1.4663399999999998,1,4,4,56.73,26,55.24540000000002,True,False,False,True
CCOC(=O)c1ccc2ccccn12,2.1159999999999997,0,3,3,30.71,25,53.353500000000025,True,False,False,True
Cc1cccc(-n2c(C)c(C)c(C=O)c2C)n1,2.9184800000000015,0,3,6,34.89,33,67.89950000000002,True,False,False,True
N#Cc1c(CCl)cc(=O)n2c1sc1ccccc12,3.1246800000000015,0,4,1,45.27,25,73.32200000000003,True,False,False,True
O=C(O)Cn1nc2ccccn2c1=O,-0.4193999999999998,1,6,2,76.6,21,47.087800000000016,True,False,False,True
OB(O)c1ccnc(-n2cccc2)c1,-0.4479000000000008,2,4,4,58.28,23,53.38960000000003,True,False,False,True
O=C(O)c1cn(Cc2cn3cc(F)ccc3n2)cn1,1.4163999999999997,1,6,3,72.42,28,63.43830000000001,True,False,False,True
Cc1cn2c(N)cccc2n1,1.2249199999999998,1,3,2,43.32,20,44.341400000000014,True,False,False,True
CNCCc1cn2ccccc2n1,1.0961999999999998,1,3,4,29.33,26,52.822700000000026,True,False,False,True
O=C(O)c1cn(-c2ccccn2)cn1,0.9654999999999998,1,5,2,68.00999999999999,21,48.318300000000015,True,False,False,True
COc1ccc(-c2cc3ccccn3c2C=O)cc1,3.4274000000000013,0,3,4,30.71,32,74.77250000000002,True,False,False,True
O=C(O)c1cccn2c(-c3ccc(F)cc3)cnc12,2.8386000000000005,1,4,2,54.599999999999994,28,67.54530000000001,True,False,False,True
O=C(O)c1c(-c2ccccc2Cl)nc2ccccn12,3.3529000000000018,1,4,2,54.599999999999994,28,72.59730000000003,True,False,False,True
Cc1cc2ccccn2c1C(=S)Nc1ccccc1,4.035320000000002,1,2,3,16.439999999999998,33,83.89870000000003,True,False,False,True
C=CCSc1nc(=O)n2ccccc2n1,1.3676,0,5,3,47.260000000000005,24,60.17800000000001,True,False,False,True
O/N=C/c1nc(C(Cl)(Cl)Cl)n2ccccc12,2.9691,1,4,2,49.89,22,63.809500000000014,True,False,False,True
CN(C)c1nc(CO)c2ccccn12,0.8925999999999998,1,4,5,40.77,27,55.44180000000003,True,False,False,True
O=[N+]([O-])c1ccc(-c2nc(/C=N/O)c3ccccn23)cc1,2.7176,1,6,4,93.03,31,76.66290000000002,True,False,False,True
Cc1ccc(C)n1-c1cccc(Br)n1,3.251640000000002,0,2,3,17.82,25,60.73800000000002,True,False,False,True
COC(=O)c1ccc2ccc3ccccc3n12,2.879100000000001,0,3,2,30.71,28,66.24250000000004,True,False,False,True
CNC(=O)NCc1nnc2cc(-c3nc(C)no3)ccn12,0.5167199999999996,2,7,5,110.24,34,72.3114,True,False,False,True
Cc1nc2ccccn2c1CN,1.10142,1,3,3,43.32,23,47.82040000000002,True,False,False,True
O=[N+]([O-])c1nc(-c2ccccc2)n2ccccc12,2.9095000000000004,0,4,2,60.44,27,67.28240000000002,True,False,False,True
Cc1ccn2c(=O)c(C(=O)NCCCO)c(O)nc2c1,-0.17928,3,6,7,103.93,35,71.8998,True,False,False,True
O=C(O)c1ccc2nc(-c3cccs3)cn2c1,2.761000000000001,1,5,2,54.599999999999994,25,65.46430000000002,True,False,False,True
NCCCc1cn2ccccc2n1,1.2255999999999998,1,3,4,43.32,26,52.56740000000002,True,False,False,True
CCOC(=O)c1nc2c(C(F)(F)F)cccn2c1Cl,3.183200000000001,0,4,3,43.599999999999994,27,61.16050000000002,True,False,False,True
Cc1cn2cc([N+](=O)[O-])ccc2n1,1.55092,0,4,2,60.44,20,46.58340000000001,True,False,False,True
O=C(O)Cc1cn2cc([N+](=O)[O-])ccc2n1,0.8696,1,6,3,97.74,23,53.18620000000002,True,False,False,True
COc1cc(N)cnc1-n1cnc(C)c1,1.1665200000000002,1,5,5,65.96000000000001,27,57.06040000000002,True,False,False,True
Cc1cccn2c(=O)c(C=O)c(Cl)nc12,1.46882,0,4,2,51.44,22,56.596500000000006,True,False,False,True
O=C(O)c1cc(-c2cc[nH]n2)n2ccccc12,2.0275999999999996,2,4,2,70.38999999999999,26,61.938000000000024,True,False,False,True
O=Nc1c(-c2ccccc2)nc2ccccn12,3.399200000000002,0,4,2,46.73,26,66.08300000000003,True,False,False,True
COC(=O)c1ccc2nc(C)cn2c1,1.42932,0,4,3,43.599999999999994,24,51.268500000000024,True,False,False,True
Brc1cccc2cc(-c3ccccc3)cn12,4.368800000000002,0,1,1,4.41,26,70.53300000000003,True,False,False,True
Cc1cccc(-c2ccc(C)n2-c2ccccc2)n1,4.156140000000003,0,2,4,17.82,35,78.47400000000003,True,False,False,True
Cc1cccc(-c2nc3ccccn3c2N)c1,2.89192,1,3,3,43.32,30,69.77740000000001,True,False,False,True
Cc1ccnc(-n2c(C)cc(C=O)c2C)c1,2.6100600000000007,0,3,5,34.89,30,63.16250000000003,True,False,False,True
NNC(=O)c1cnc2ccc(Br)cn12,0.7002999999999995,2,4,2,72.41999999999999,21,54.54560000000001,True,False,False,True
N#Cc1ccn(-c2ccc(F)cc2)c(=O)c1,1.8482799999999997,0,3,1,45.79,23,56.71200000000002,True,False,False,True
COC(=N)c1ncn2ccccc12,1.30607,1,4,2,50.379999999999995,22,49.02970000000002,True,False,False,True
Cc1c(C=O)c2ccccn2c1C(=O)c1ccccc1,3.291220000000002,0,3,4,38.55,33,77.39600000000003,True,False,False,True
Brc1ccc2nc(-c3ccccc3)cn2c1,3.7638000000000025,0,2,1,17.3,25,68.32800000000002,True,False,False,True
O=C(O)C1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,2.2843,1,5,3,57.84,36,75.83880000000003,True,False,False,True
N#Cc1cccn1-c1ncc(C(F)(F)F)cc1Cl,3.4161800000000007,0,3,1,41.61,23,58.29100000000001,True,False,False,True
COC(=O)c1ccc(=O)n(-c2ccccc2)c1,1.6241,0,4,3,48.3,28,63.378500000000024,True,False,False,True
Cc1ccc2c(=O)oc(=O)n(-c3ccccc3)c2n1,1.6473199999999997,0,5,2,65.1,29,70.61300000000001,True,False,False,True
Cc1cc(=O)n2cccc(C(=O)O)c2n1,0.70112,1,5,2,71.67,23,53.15830000000002,True,False,False,True
Cc1ccc(-c2cn3ccccc3n2)cc1,3.3097200000000013,0,2,2,17.3,28,65.36500000000004,True,False,False,True
COC(=O)c1cn2c(C)cccc2n1,1.42932,0,4,3,43.6,24,51.26850000000002,True,False,False,True
O=C(O)c1cn2cc([N+](=O)[O-])ccc2n1,0.9407,1,6,2,97.74,20,48.80570000000001,True,False,False,True
O=C(c1ccccc1)c1nccn1-c1ccccn1,2.4983000000000004,0,4,3,47.78,30,71.23350000000003,True,False,False,True
O=C(O)c1c(-c2ccc(Cl)cc2)cn2ccccc12,3.9579000000000018,1,3,2,41.709999999999994,29,74.80230000000003,True,False,False,True
COc1nc(Br)ccc1-n1cnc(C)c1,2.34682,0,4,4,39.94,25,60.34800000000003,True,False,False,True
NC1CN(Cc2cn3ccccc3n2)C1,0.4771999999999992,1,4,3,46.56,29,58.44440000000003,True,False,False,True
O=C(O)c1cn(-c2ccccc2Cl)c(=O)c2ccccc12,3.3423000000000016,1,4,2,59.3,31,81.51430000000003,True,False,False,True
Cc1ccc2nc(C)c(CCCl)c(=O)n2c1,2.09264,0,3,4,34.370000000000005,29,65.36000000000001,True,False,False,True
CC(Cc1cn2ccccc2n1)C(=O)O,1.5975,1,4,4,54.60000000000001,27,55.69580000000003,True,False,False,True
Cc1ccn2cc(C(=O)O)nc2c1[N+](=O)[O-],1.2491199999999998,1,6,3,97.74,23,53.5427,True,False,False,True
O=C(NCCCO)c1cn2cc(Cl)ccc2n1,1.0999,2,4,5,66.63,29,64.23800000000001,True,False,False,True
COC(=O)c1cnc2c(C)cccn12,1.42932,0,4,3,43.599999999999994,24,51.26850000000002,True,False,False,True
CCOC(=O)c1nc2cc(C)ccn2c1C=O,1.63192,0,5,5,60.669999999999995,29,61.273000000000025,True,False,False,True
CCC(N)Cc1cnc2ccccn12,1.6141,1,3,5,43.31999999999999,29,57.16240000000003,True,False,False,True
Cc1cc(=O)cc(C)n1-c1cccc(C(C)C)c1,3.577740000000002,0,2,6,22.0,37,75.60200000000005,True,False,False,True
O=Cc1ccccc1OCc1cn2ccccc2n1,2.7258000000000013,0,4,4,43.6,31,71.35350000000003,True,False,False,True
NNC(=O)Cc1cn2cc(C(F)(F)F)ccc2n1,0.8855000000000004,2,4,3,72.42,27,56.22810000000001,True,False,False,True
CCOC(=O)c1nc2ccc(C)cn2c1-c1ccccc1,3.4864200000000025,0,4,5,43.599999999999994,37,81.32150000000003,True,False,False,True
COC(=O)c1cccn2c(Br)cnc12,1.8833999999999995,0,4,2,43.6,21,54.23150000000001,True,False,False,True
COc1ccc(-n2c(C)ccc2C)cn1,2.4977400000000003,0,3,5,27.05,29,59.59000000000003,True,False,False,True
O=C(O)c1c(C(F)(F)F)nc2ccc(Cl)cn12,2.7047000000000008,1,4,1,54.599999999999994,21,52.16330000000001,True,False,False,True
O=C(O)c1cn2c(C(F)(F)F)cccc2n1,2.0513,1,4,1,54.599999999999994,21,47.15330000000001,True,False,False,True
Clc1ccc(-c2cc3ccccn3c2)cc1,4.259700000000002,0,1,1,4.41,26,67.84300000000003,True,False,False,True
Brc1nc(-c2cccs2)n2ccccc12,3.8253000000000017,0,3,1,17.3,22,66.20500000000003,True,False,False,True
Nc1cccnc1-n1ccnc1,0.8494999999999999,1,4,2,56.73,20,45.771400000000014,True,False,False,True
Cc1cccnc1-n1c(S)nc2ccccc2c1=O,2.37782,1,5,3,47.78,30,77.12400000000002,True,False,False,True
NC1CC1c1cn2ccccc2n1,1.1488999999999998,1,3,2,43.32,24,50.52540000000002,True,False,False,True
Cc1nc(C(N)=S)n2ccccc12,1.2769200000000005,1,3,2,43.31999999999999,22,55.816400000000016,True,False,False,True
Cc1ccn2c(=O)c(C=O)c(Cl)nc2c1,1.4688199999999998,0,4,2,51.44,22,56.59650000000001,True,False,False,True
Cc1cc2nc(C=O)cn2cc1Br,2.21772,0,3,2,34.370000000000005,20,53.016500000000015,True,False,False,True
CCCc1cn2ccc(C(=O)O)cc2n1,1.985,1,4,4,54.6,27,56.14630000000002,True,False,False,True
Cc1ccc(/C=C/C(=O)c2c(C)nc3ccccn23)cc1,3.847240000000003,0,3,5,34.370000000000005,37,84.47250000000003,True,False,False,True
CCCCNC(=O)c1c(O)nc2cc(C)ccn2c1=O,1.23842,2,5,7,83.69999999999999,37,75.10500000000002,True,False,False,True
O=C(O)c1cc(-n2cccc2)ccn1,1.5705,1,4,2,55.12,22,50.52330000000002,True,False,False,True
N/N=C/c1nc(-c2ccc([N+](=O)[O-])cc2)n2ccccc12,2.2020999999999997,1,6,4,98.82,32,79.06380000000001,True,False,False,True
[N-]=[N+]=NCc1cc(=O)n2ccccc2n1,1.5048,0,4,2,83.13000000000001,22,54.31200000000001,True,False,False,True
Clc1ccccc1-c1cn2ccccc2n1,3.654700000000002,0,2,1,17.3,25,65.63800000000002,True,False,False,True
COc1ccc(-c2nc3ccccn3c2C=O)cc1OC,2.8310000000000013,0,5,6,52.83,35,79.11950000000003,True,False,False,True
CC(C)(C)C(=O)Nc1cccn2c(C(F)(F)F)nnc12,2.7327000000000004,1,4,1,59.290000000000006,33,66.07370000000002,True,False,False,True
O=c1cc(O)c2c(n1-c1ccccc1)CCCCC2,2.812000000000001,1,3,2,42.23,36,74.96280000000003,True,False,False,True
CC(=O)c1c(C)nc2cc(C)ccn12,2.15374,0,3,4,34.370000000000005,26,54.67050000000003,True,False,False,True
Cc1cccn2c(=O)c(C=O)c(O)nc12,0.5210199999999998,1,5,3,71.67,23,53.25130000000001,True,False,False,True
