SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link
N=C(N)c1ccc(N2CCCC2)cn1,0.96587,2,3,2,66.0,28,56.7001,True,False,False,False,190.25,False,False,False,"InChI=1S/C10H14N4/c11-10(12)9-4-3-8(7-13-9)14-5-1-2-6-14/h3-4,7H,1-2,5-6H2,(H3,11,12)",XALFHLBRCMCJFK-UHFFFAOYSA-N,71756400,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1423025-09-5.html
c1ccc(NC2CCCC2)nc1,2.4361,1,2,2,24.92,26,50.1157,True,False,False,False,162.236,False,False,False,"InChI=1S/C10H14N2/c1-2-6-9(5-1)12-10-7-3-4-8-11-10/h3-4,7-9H,1-2,5-6H2,(H,11,12)",IMXRKFFAQQGZAX-UHFFFAOYSA-N,40548967,"['Ambeed', 'Sigma-Aldrich']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/eme00355?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/420844-72-0.html
CCC(=O)c1cnccc1N,1.2565,1,3,4,55.98,21,43.2709,True,False,False,False,150.181,False,False,False,"InChI=1S/C8H10N2O/c1-2-8(11)6-5-10-4-3-7(6)9/h3-5H,2H2,1H3,(H2,9,10)",LLEDKGNRAVIHNF-UHFFFAOYSA-N,64087797,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1341530-36-6.html
COC(=O)CC(=O)c1cccnc1,0.8274,0,4,4,56.26,22,45.2005,True,False,False,False,179.175,False,False,False,"InChI=1S/C9H9NO3/c1-13-9(12)5-8(11)7-3-2-4-10-6-7/h2-4,6H,5H2,1H3",JUQKVXRLRKKRPL-UHFFFAOYSA-N,108645,"['Thermo Fisher Scientific', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-3905,NONE,NONE,https://www.thermofisher.com/order/catalog/product/425490025,NONE,NONE
Cc1cc(N(C)C)ncc1CC#N,1.5221,0,3,5,39.92,26,52.618,True,False,False,False,175.235,False,False,False,"InChI=1S/C10H13N3/c1-8-6-10(13(2)3)12-7-9(8)4-5-11/h6-7H,4H2,1-3H3",YEYUOWPIFKOKHW-UHFFFAOYSA-N,11355793,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/764651-70-9.html
Nc1cc(CSCCO)ccn1,0.8893,2,4,6,59.14,24,51.8972,True,False,False,False,184.264,False,False,False,"InChI=1S/C8H12N2OS/c9-8-5-7(1-2-10-8)6-12-4-3-11/h1-2,5,11H,3-4,6H2,(H2,9,10)",CCHXWGBRUKHJKA-UHFFFAOYSA-N,62468207,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1249351-05-0.html
Cc1ccc(CNCC(C)C)cn1,2.13562,1,2,7,24.92,31,55.5187,True,False,False,False,178.279,False,False,False,"InChI=1S/C11H18N2/c1-9(2)6-12-7-11-5-4-10(3)13-8-11/h4-5,8-9,12H,6-7H2,1-3H3",KRGGAXOGIIZPRS-UHFFFAOYSA-N,60776497,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-3818,NONE,NONE,NONE,NONE,NONE
CC(=O)c1ccc(OC(F)F)nc1,1.8856,0,3,4,39.19,20,40.8735,True,False,False,False,187.145,False,False,False,"InChI=1S/C8H7F2NO2/c1-5(12)6-2-3-7(11-4-6)13-8(9)10/h2-4,8H,1H3",JCMKOGOMMONSBN-UHFFFAOYSA-N,66904894,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1198166-10-7.html
Cc1ccc(NCC2CC2)cn1,2.21192,1,2,4,24.92,26,50.1877,True,False,False,False,162.236,False,False,False,"InChI=1S/C10H14N2/c1-8-2-5-10(7-11-8)12-6-9-3-4-9/h2,5,7,9,12H,3-4,6H2,1H3",ILMOCEXTVAMSQX-UHFFFAOYSA-N,75355988,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1523513-70-3.html
N#CC1(c2ccc(Cl)nc2)CCC1,2.68028,0,2,1,36.68,22,50.389,True,False,False,False,192.649,False,False,False,"InChI=1S/C10H9ClN2/c11-9-3-2-8(6-13-9)10(7-12)4-1-5-10/h2-3,6H,1,4-5H2",ISMOOOHNYQPYDE-UHFFFAOYSA-N,71743730,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QD-6939,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/485828-75-9.html
CC(=O)Nc1ccncc1C,1.34842,1,2,3,41.99,21,43.2777,True,False,False,False,150.181,False,False,False,"InChI=1S/C8H10N2O/c1-6-5-9-4-3-8(6)10-7(2)11/h3-5H,1-2H3,(H,9,10,11)",DHUDCBCQKIWLSB-UHFFFAOYSA-N,2784745,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/104915-66-4.html
Oc1ccc(/C=C/c2ccccn2)cc1,2.9576,1,2,3,33.12,26,61.2718,True,False,False,False,197.237,False,False,False,"InChI=1S/C13H11NO/c15-13-8-5-11(6-9-13)4-7-12-3-1-2-10-14-12/h1-10,15H/b7-4+",ZOSLIBAXJLWTFX-QPJJXVBHSA-N,135508004,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?HE-0951,https://www.sigmaaldrich.com/catalog/product/aldrich/cds004184?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
COCCc1ccnc(N)c1,0.8527,1,3,5,48.14,23,44.2294,True,False,False,False,152.197,False,False,False,"InChI=1S/C8H12N2O/c1-11-5-3-7-2-4-10-8(9)6-7/h2,4,6H,3,5H2,1H3,(H2,9,10)",LPBXWILQXHWUDR-UHFFFAOYSA-N,79570812,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1501130-80-8.html
CC(C)Oc1cccc(B(O)O)n1,-0.4514,2,4,7,62.58,25,49.8266,True,False,False,False,181.0,False,False,False,"InChI=1S/C8H12BNO3/c1-6(2)13-8-5-3-4-7(10-8)9(11)12/h3-6,11-12H,1-2H3",VCMWLHPNTJNJAO-UHFFFAOYSA-N,45785526,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds022987?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
Cc1ccnc(OC(C)(C)C)c1,2.56732,0,2,2,22.12,27,49.355,True,False,False,False,165.236,False,False,False,"InChI=1S/C10H15NO/c1-8-5-6-11-9(7-8)12-10(2,3)4/h5-7H,1-4H3",JXHLMXJCENWTKD-UHFFFAOYSA-N,56737747,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?PY-1911,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/57883-15-5.html
CCOC(=O)c1ccc(C(C)=O)cn1,1.4609,0,4,5,56.26,25,50.198,True,False,False,False,193.202,False,False,False,"InChI=1S/C10H11NO3/c1-3-14-10(13)9-5-4-8(6-11-9)7(2)12/h4-6H,3H2,1-2H3",RFDWKERHLALZLF-UHFFFAOYSA-N,50853197,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/99060-45-4.html
NCc1ccc2[nH]ccc2n1,1.0216,2,2,2,54.7,20,43.9851,True,False,False,False,147.181,False,False,False,"InChI=1S/C8H9N3/c9-5-6-1-2-7-8(11-6)3-4-10-7/h1-4,10H,5,9H2",FTMDDRRFHNBYFI-UHFFFAOYSA-N,12096221,"['Sigma-Aldrich', 'Ambeed']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds020606?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/267876-26-6.html
COc1cccc2cnccc12,2.2434,0,2,2,22.12,21,48.295,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-12-10-4-2-3-8-7-11-6-5-9(8)10/h2-7H,1H3",NRQNEMBSIAIKFB-UHFFFAOYSA-N,13754283,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-8626,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/90806-58-9.html
CCOC(=O)c1cc2ncccc2[nH]1,1.7396,1,3,3,54.98,24,52.0502,True,False,False,False,190.202,False,False,False,"InChI=1S/C10H10N2O2/c1-2-14-10(13)9-6-8-7(12-9)4-3-5-11-8/h3-6,12H,2H2,1H3",NOWHXIDXMNNYBL-UHFFFAOYSA-N,11579250,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-7869,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/17288-32-3.html
O=Cc1ccnc2ccc(O)cc12,1.7529,1,3,2,50.19,20,48.7953,True,False,False,False,173.171,False,False,False,"InChI=1S/C10H7NO2/c12-6-7-3-4-11-10-2-1-8(13)5-9(7)10/h1-6,13H",ODRKECRXASINLY-UHFFFAOYSA-N,73424712,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-3012,NONE,NONE,NONE,NONE,NONE
COCCOc1ccc(F)cn1,1.2459,0,3,5,31.35,22,41.566,True,False,False,False,171.171,False,False,False,"InChI=1S/C8H10FNO2/c1-11-4-5-12-8-3-2-7(9)6-10-8/h2-3,6H,4-5H2,1H3",DFSYOWPLGXRNLV-UHFFFAOYSA-N,54758831,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?PY-1876,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1305322-91-1.html
Nc1ccc(C(=O)NCC2CC2)cn1,0.8036,2,3,4,68.01,27,53.7066,True,False,False,False,191.234,False,False,False,"InChI=1S/C10H13N3O/c11-9-4-3-8(6-12-9)10(14)13-5-7-1-2-7/h3-4,6-7H,1-2,5H2,(H2,11,12)(H,13,14)",FFYYBPUHHSXFPE-UHFFFAOYSA-N,62074199,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QD-7755,NONE,NONE,NONE,NONE,NONE
CC1(c2ccccn2)CCNC1,1.3326,1,2,2,24.92,26,49.0757,True,False,False,False,162.236,False,False,False,"InChI=1S/C10H14N2/c1-10(5-7-11-8-10)9-4-2-3-6-12-9/h2-4,6,11H,5,7-8H2,1H3",BRYPNVLQRGFJGC-UHFFFAOYSA-N,22236921,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/732981-96-3.html
Cc1ccnc([Si](C)(C)C)c1,1.93522,0,1,5,12.89,26,51.954,True,False,False,False,165.312,False,False,False,"InChI=1S/C9H15NSi/c1-8-5-6-10-9(7-8)11(2,3)4/h5-7H,1-4H3",TWKKSILJXRSVBV-UHFFFAOYSA-N,15169002,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/19854-23-0.html
COc1cc(CO)cc(OC)n1,0.5911,1,4,6,51.58,23,43.2638,True,False,False,False,169.18,False,False,False,"InChI=1S/C8H11NO3/c1-11-7-3-6(5-10)4-8(9-7)12-2/h3-4,10H,5H2,1-2H3",RCHWUYBCJONUSA-UHFFFAOYSA-N,598131,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-6430,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/52606-06-1.html
O=C1c2ccccc2-c2ncccc21,2.293,0,2,0,29.96,21,53.1055,True,False,False,False,181.194,False,False,False,InChI=1S/C12H7NO/c14-12-9-5-2-1-4-8(9)11-10(12)6-3-7-13-11/h1-7H,LAHFQGLEIGIEMT-UHFFFAOYSA-N,77489,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HE-8243,https://www.sigmaaldrich.com/catalog/product/aldrich/s543764,NONE,NONE,NONE,NONE
CCC(NC)c1ccccn1,1.7521,1,2,5,24.92,25,46.3287,True,False,False,False,150.225,False,False,False,"InChI=1S/C9H14N2/c1-3-8(10-2)9-6-4-5-7-11-9/h4-8,10H,3H2,1-2H3",PZDVEUZUKAGTFJ-UHFFFAOYSA-N,45791142,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-9787,NONE,NONE,NONE,NONE,NONE
Nc1ccc(C(=O)O)c2ccncc12,1.5152,2,4,2,76.21,22,53.1147,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c11-9-2-1-7(10(13)14)6-3-4-12-5-8(6)9/h1-5H,11H2,(H,13,14)",BFNMFLWKYODNIA-UHFFFAOYSA-N,92043003,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-3248,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1936191-65-9.html
CCn1cnc2cc(B(O)O)cnc21,-0.869,2,5,5,71.17,24,53.0276,True,False,False,False,190.999,False,False,False,"InChI=1S/C8H10BN3O2/c1-2-12-5-11-7-3-6(9(13)14)4-10-8(7)12/h3-5,13-14H,2H2,1H3",CASDQECTTBVJBZ-UHFFFAOYSA-N,75485763,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?BB-0319,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/2346513-09-3.html
C=C(C(=O)OC)C(O)c1ccccn1,0.8442,1,4,5,59.42,25,50.3528,True,False,False,False,193.202,False,False,False,"InChI=1S/C10H11NO3/c1-7(10(13)14-2)9(12)8-5-3-4-6-11-8/h3-6,9,12H,1H2,2H3",SRSGIDZSIQOOMC-UHFFFAOYSA-N,11008779,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/118488-74-7.html
c1ccc(OCC2CCNCC2)nc1,1.46,1,3,3,34.15,30,55.3257,True,False,False,False,192.262,False,False,False,"InChI=1S/C11H16N2O/c1-2-6-13-11(3-1)14-9-10-4-7-12-8-5-10/h1-3,6,10,12H,4-5,7-9H2",GYZJAGRJFIGSIS-UHFFFAOYSA-N,6498685,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?LD-2413,https://www.sigmaaldrich.com/catalog/product/aldrich/t312797,NONE,NONE,NONE,NONE
COc1cc(-c2ccccc2)ccn1,2.7572,0,2,3,22.12,25,56.225,True,False,False,False,185.226,False,False,False,"InChI=1S/C12H11NO/c1-14-12-9-11(7-8-13-12)10-5-3-2-4-6-10/h2-9H,1H3",JQBGXZBRNVIYRH-UHFFFAOYSA-N,14452203,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-2195,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/53698-46-7.html
NC(=O)c1ccc2ccccc2n1,1.3337,1,2,1,55.98,21,50.2609,True,False,False,False,172.187,False,False,False,"InChI=1S/C10H8N2O/c11-10(13)9-6-5-7-3-1-2-4-8(7)12-9/h1-6H,(H2,11,13)",ZEXKKIXCRDTKBF-UHFFFAOYSA-N,145787,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HG-9402,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/5382-42-3.html
CN(C)c1ccncc1C=O,0.9601,0,3,4,33.2,21,43.9515,True,False,False,False,150.181,False,False,False,"InChI=1S/C8H10N2O/c1-10(2)8-3-4-9-5-7(8)6-11/h3-6H,1-2H3",UZSVPQHBQXBRCF-UHFFFAOYSA-N,11636829,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/90006-87-4.html
N#CCC(=O)NCc1ccccn1,0.61148,1,3,3,65.78,22,46.3137,True,False,False,False,175.191,False,False,False,"InChI=1S/C9H9N3O/c10-5-4-9(13)12-7-8-3-1-2-6-11-8/h1-3,6H,4,7H2,(H,12,13)",FAJRBOZBEUZSRG-UHFFFAOYSA-N,2799775,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-7961,NONE,NONE,NONE,NONE,NONE
N#CCC(=O)NCc1ccncc1,0.61148,1,3,3,65.78,22,46.3137,True,False,False,False,175.191,False,False,False,"InChI=1S/C9H9N3O/c10-4-1-9(13)12-7-8-2-5-11-6-3-8/h2-3,5-6H,1,7H2,(H,12,13)",ACPRFCGKSGKRCH-UHFFFAOYSA-N,304876,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-8622,NONE,NONE,NONE,NONE,NONE
COc1ccc(C=O)c(OC)n1,0.9113,0,4,5,48.42,21,42.7285,True,False,False,False,167.164,False,False,False,"InChI=1S/C8H9NO3/c1-11-7-4-3-6(5-10)8(9-7)12-2/h3-5H,1-2H3",UWHJWEBMUYYQKM-UHFFFAOYSA-N,12269211,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-7497,https://www.sigmaaldrich.com/catalog/product/aldrich/657468?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/58819-72-0.html
Cc1cnc2[nH]cc(C(=O)O)c2c1,1.56952,2,3,2,65.98,21,47.79,True,False,False,False,176.175,False,False,False,"InChI=1S/C9H8N2O2/c1-5-2-6-7(9(12)13)4-11-8(6)10-3-5/h2-4H,1H3,(H,10,11)(H,12,13)",MHTZMYMOQLUMHK-UHFFFAOYSA-N,46318177,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-1217,https://www.sigmaaldrich.com/catalog/product/aldrich/ade001020?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
Nc1ccc(-c2ccccc2)cn1,2.3308,1,2,2,38.91,23,54.0854,True,False,False,False,170.215,False,False,False,"InChI=1S/C11H10N2/c12-11-7-6-10(8-13-11)9-4-2-1-3-5-9/h1-8H,(H2,12,13)",OAPVIBHQRYFYSE-UHFFFAOYSA-N,105097,"['Ambeed', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'Combi-Blocks', 'VWR, Part of Avantor', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.combi-blocks.com/cgi-bin/find.cgi?YB-4410,https://www.sigmaaldrich.com/catalog/product/aldrich/cds002679?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/A1667/index.html,https://www.thermofisher.com/order/catalog/product/H26002.MD,https://us.vwr.com/store/product/9983111/2-amino-5-phenylpyridine-98-0-by-gc-titration-analysis,https://www.ambeed.com/products/33421-40-8.html
Nc1cnc(N2CCCC2)cc1N,0.8462,2,4,3,68.17,27,54.5088,True,False,False,False,178.239,False,False,False,"InChI=1S/C9H14N4/c10-7-5-9(12-6-8(7)11)13-3-1-2-4-13/h5-6H,1-4,11H2,(H2,10,12)",LNWHPMBGOMXGPC-UHFFFAOYSA-N,68288295,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QK-6503,NONE,NONE,NONE,NONE,NONE
Cc1cnc2oc(CO)cc2c1,1.62852,1,3,3,46.26,21,44.6688,True,False,False,False,163.176,False,False,False,"InChI=1S/C9H9NO2/c1-6-2-7-3-8(5-11)12-9(7)10-4-6/h2-4,11H,5H2,1H3",GIGQFINHHUTCAQ-UHFFFAOYSA-N,49761650,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6127,https://www.sigmaaldrich.com/catalog/product/aldrich/ade001206?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
O=C(O)c1ccnc(NC2CCC2)c1,1.7442,2,4,3,62.22,26,52.458,True,False,False,False,192.218,False,False,False,"InChI=1S/C10H12N2O2/c13-10(14)7-4-5-11-9(6-7)12-8-2-1-3-8/h4-6,8H,1-3H2,(H,11,12)(H,13,14)",FWDJVEVMSAYCLD-UHFFFAOYSA-N,62414214,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-6038,NONE,NONE,NONE,NONE,NONE
COC(=O)c1cccnc1NN,0.1538,2,5,4,77.24,21,43.3866,True,False,False,False,167.168,False,False,False,"InChI=1S/C7H9N3O2/c1-12-7(11)5-3-2-4-9-6(5)10-8/h2-4H,8H2,1H3,(H,9,10)",KFYDOXWHUCIOKW-UHFFFAOYSA-N,55279973,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/89853-70-3.html
O=C(O)C1CC1c1ccncc1,1.2697,1,3,2,50.19,21,42.7208,True,False,False,False,163.176,False,False,False,"InChI=1S/C9H9NO2/c11-9(12)8-5-7(8)6-1-3-10-4-2-6/h1-4,7-8H,5H2,(H,11,12)",YFOFMIZNXREQAS-UHFFFAOYSA-N,43810285,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/484654-49-1.html
N#Cc1ccc(OCC2CC2)nc1,1.74208,0,3,3,45.91,23,47.171,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c11-5-9-3-4-10(12-6-9)13-7-8-1-2-8/h3-4,6,8H,1-2,7H2",ILPGCKPRZSRZTE-UHFFFAOYSA-N,28414001,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JG-4244,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1019546-41-8.html
CSc1ncc(B(O)O)cc1C,-0.20828,2,4,6,53.35,22,50.5806,True,False,False,False,183.041,False,False,False,"InChI=1S/C7H10BNO2S/c1-5-3-6(8(10)11)4-9-7(5)12-2/h3-4,10-11H,1-2H3",RVNBIKYOMOKNLZ-UHFFFAOYSA-N,74891211,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?FA-6657,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1190206-49-5.html
Cc1ccncc1CCC(=O)O,1.40722,1,3,4,50.19,23,44.9308,True,False,False,False,165.192,False,False,False,"InChI=1S/C9H11NO2/c1-7-4-5-10-6-8(7)2-3-9(11)12/h4-6H,2-3H2,1H3,(H,11,12)",PYHZMMYMZLREKL-UHFFFAOYSA-N,45117289,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-2397,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/129483-51-8.html
O=C(O)CCC(=O)c1ccncc1,1.1291,1,4,4,67.26,22,45.4373,True,False,False,False,179.175,False,False,False,"InChI=1S/C9H9NO3/c11-8(1-2-9(12)13)7-3-5-10-6-4-7/h3-6H,1-2H2,(H,12,13)",QHBYZGQLPMSIFR-UHFFFAOYSA-N,2760270,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JG-9596,NONE,NONE,NONE,NONE,NONE
CCOC=Nc1ccncc1,1.7779,0,3,3,34.48,21,44.015,True,False,False,False,150.181,False,False,False,"InChI=1S/C8H10N2O/c1-2-11-7-10-8-3-5-9-6-4-8/h3-7H,2H2,1H3",LJAHNXHWRYCELC-UHFFFAOYSA-N,71353720,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JK-1045,NONE,NONE,NONE,NONE,NONE
N#Cc1ccc(-c2ccccc2)nc1,2.62028,0,2,1,36.68,22,54.388,True,False,False,False,180.21,False,False,False,"InChI=1S/C12H8N2/c13-8-10-6-7-12(14-9-10)11-4-2-1-3-5-11/h1-7,9H",OSRYUVXCTNUGRM-UHFFFAOYSA-N,12576518,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-6106,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/39065-54-8.html
Cc1cnc(NN)c(N)c1,0.25782,3,4,4,76.96,20,41.1965,True,False,False,False,138.174,False,False,False,"InChI=1S/C6H10N4/c1-4-2-5(7)6(10-8)9-3-4/h2-3H,7-8H2,1H3,(H,9,10)",WGZIEQDVBHICAC-UHFFFAOYSA-N,75537193,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?AN-3917,NONE,NONE,NONE,NONE,NONE
Cc1cnc2c(c1)CCN2,1.35802,1,2,1,24.92,20,41.1677,True,False,False,False,134.182,False,False,False,"InChI=1S/C8H10N2/c1-6-4-7-2-3-9-8(7)10-5-6/h4-5H,2-3H2,1H3,(H,9,10)",BYYHFYQVWDNVQJ-UHFFFAOYSA-N,55255547,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1060803-13-5.html
O=Cc1cn(Cc2cccnc2)nn1,0.5339,0,5,3,60.67,22,48.7485,True,False,False,False,188.19,False,False,False,"InChI=1S/C9H8N4O/c14-7-9-6-13(12-11-9)5-8-2-1-3-10-4-8/h1-4,6-7H,5H2",XLEGAGKYCBSYJO-UHFFFAOYSA-N,66215591,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/915370-10-4.html
Nc1cnc2ccc(C(=O)O)cc2c1,1.5152,2,4,2,76.21,22,53.1147,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c11-8-4-7-3-6(10(13)14)1-2-9(7)12-5-8/h1-5H,11H2,(H,13,14)",GTJJSBHCHSLYSJ-UHFFFAOYSA-N,83679755,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6720,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1521939-38-7.html
OCC1CCN(c2cccnc2)CC1,1.2903,1,3,3,36.36,30,56.2598,True,False,False,False,192.262,False,False,False,"InChI=1S/C11H16N2O/c14-9-10-3-6-13(7-4-10)11-2-1-5-12-8-11/h1-2,5,8,10,14H,3-4,6-7,9H2",BFPMCGAGLJMXLS-UHFFFAOYSA-N,71721210,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QP-5900,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1619264-47-9.html
O=C(O)c1cc(-c2ccccc2)ccn1,2.4468,1,3,2,50.19,24,56.6323,True,False,False,False,199.209,False,False,False,"InChI=1S/C12H9NO2/c14-12(15)11-8-10(6-7-13-11)9-4-2-1-3-5-9/h1-8H,(H,14,15)",VSKRUAKMKGOMBG-UHFFFAOYSA-N,2762843,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?YA-5927,https://www.sigmaaldrich.com/catalog/product/aldrich/cds022080?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/52565-56-7.html
COc1ccc2c(n1)CCC(=O)C2,1.148,0,3,2,39.19,24,47.821,True,False,False,False,177.203,False,False,False,"InChI=1S/C10H11NO2/c1-13-10-5-2-7-6-8(12)3-4-9(7)11-10/h2,5H,3-4,6H2,1H3",DDCJSQCTECOTCH-UHFFFAOYSA-N,10012462,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-8076,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/120686-09-1.html
